,assistsplayer_1,assistsplayer_10,assistsplayer_2,assistsplayer_5,assistsplayer_6,assistsplayer_7,assistsplayer_9,currentGold_1,currentGold_10,currentGold_2,currentGold_3,currentGold_4,currentGold_5,currentGold_6,currentGold_7,currentGold_8,currentGold_9,deathsplayer_1,deathsplayer_2,deathsplayer_4,deathsplayer_5,deathsplayer_6,deathsplayer_7,deathsplayer_8,deathsplayer_9,dragon_team100,gameMode,gameType,gameVersion,goldPerSecond_1,goldPerSecond_10,goldPerSecond_2,goldPerSecond_3,goldPerSecond_4,goldPerSecond_5,goldPerSecond_6,goldPerSecond_7,goldPerSecond_8,goldPerSecond_9,inhibs_lost_team200,jungleMinionsKilled_1,jungleMinionsKilled_10,jungleMinionsKilled_2,jungleMinionsKilled_3,jungleMinionsKilled_4,jungleMinionsKilled_5,jungleMinionsKilled_6,jungleMinionsKilled_7,jungleMinionsKilled_8,jungleMinionsKilled_9,killsplayer_1,killsplayer_10,killsplayer_2,killsplayer_3,killsplayer_4,killsplayer_7,killsplayer_8,level_1,level_10,level_2,level_3,level_4,level_5,level_6,level_7,level_8,level_9,magicDamageDoneToChampions_1,magicDamageDoneToChampions_10,magicDamageDoneToChampions_2,magicDamageDoneToChampions_3,magicDamageDoneToChampions_4,magicDamageDoneToChampions_5,magicDamageDoneToChampions_6,magicDamageDoneToChampions_7,magicDamageDoneToChampions_8,magicDamageDoneToChampions_9,minionsKilled_1,minionsKilled_10,minionsKilled_2,minionsKilled_3,minionsKilled_4,minionsKilled_5,minionsKilled_6,minionsKilled_7,minionsKilled_8,minionsKilled_9,physicalDamageDoneToChampions_1,physicalDamageDoneToChampions_10,physicalDamageDoneToChampions_2,physicalDamageDoneToChampions_3,physicalDamageDoneToChampions_4,physicalDamageDoneToChampions_5,physicalDamageDoneToChampions_6,physicalDamageDoneToChampions_7,physicalDamageDoneToChampions_8,physicalDamageDoneToChampions_9,riftherald_team100,riftherald_team300,timeEnemySpentControlled_1,timeEnemySpentControlled_10,timeEnemySpentControlled_2,timeEnemySpentControlled_3,timeEnemySpentControlled_4,timeEnemySpentControlled_5,timeEnemySpentControlled_6,timeEnemySpentControlled_7,timeEnemySpentControlled_8,timeEnemySpentControlled_9,timestamp,totalDamageDoneToChampions_1,totalDamageDoneToChampions_10,totalDamageDoneToChampions_2,totalDamageDoneToChampions_3,totalDamageDoneToChampions_4,totalDamageDoneToChampions_5,totalDamageDoneToChampions_6,totalDamageDoneToChampions_7,totalDamageDoneToChampions_8,totalDamageDoneToChampions_9,totalGold_1,totalGold_10,totalGold_2,totalGold_3,totalGold_4,totalGold_5,totalGold_6,totalGold_7,totalGold_8,totalGold_9,towers_lost_team100,towers_lost_team200,trueDamageDoneToChampions_1,trueDamageDoneToChampions_10,trueDamageDoneToChampions_2,trueDamageDoneToChampions_3,trueDamageDoneToChampions_4,trueDamageDoneToChampions_5,trueDamageDoneToChampions_6,trueDamageDoneToChampions_7,trueDamageDoneToChampions_8,trueDamageDoneToChampions_9,ward_player_1,ward_player_10,ward_player_2,ward_player_3,ward_player_4,ward_player_5,ward_player_6,ward_player_7,ward_player_8,ward_player_9,winningTeam,xp_1,xp_10,xp_2,xp_3,xp_4,xp_5,xp_6,xp_7,xp_8,xp_9,assistsplayer_3,assistsplayer_8,baron_team100,deathsplayer_10,deathsplayer_3,killsplayer_5,killsplayer_9,riftherald_team200,assistsplayer_4,dragon_team200,killsplayer_0,killsplayer_6,baron_team200,inhibs_lost_team100,ward_player_0,team_deathsplayer_100,team_deathsplayer_200,team_goldPerSecond_100,team_goldPerSecond_200,team_jungleMinionsKilled_100,team_jungleMinionsKilled_200,team_killsplayer_100,team_killsplayer_200,team_level_100,team_level_200,team_magicDamageDoneToChampions_100,team_magicDamageDoneToChampions_200,team_minionsKilled_100,team_minionsKilled_200,team_physicalDamageDoneToChampions_100,team_physicalDamageDoneToChampions_200,team_timeEnemySpentControlled_100,team_timeEnemySpentControlled_200,team_totalDamageDoneToChampions_100,team_totalDamageDoneToChampions_200,team_totalGold_100,team_totalGold_200,team_trueDamageDoneToChampions_100,team_trueDamageDoneToChampions_200,team_ward_player_100,team_ward_player_200,team_assistsplayer_100,team_assistsplayer_200,team_xp_100,team_xp_200,time
13,0.0,5.0,1.0,3.0,2.0,3.0,2.0,87.0,515.0,98.0,1218.0,403.0,821.0,2628.0,1604.0,281.0,28.0,1.0,1.0,3.0,2.0,0.0,1.0,2.0,1.0,1.0,CLASSIC,MATCHED_GAME,11.22.406.3587,0.0,30.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.0,0.0,0.0,0.0,0.0,52.0,0.0,0.0,0.0,1.0,0.0,3.0,1.0,3.0,2.0,8.0,5.0,7.0,9.0,5.0,6.0,8.0,7.0,7.0,8.0,0.0,1501.0,0.0,1185.0,0.0,983.0,2159.0,0.0,431.0,1538.0,62.0,4.0,15.0,73.0,51.0,4.0,76.0,4.0,73.0,75.0,1757.0,592.0,1119.0,669.0,2669.0,473.0,1548.0,2732.0,3381.0,54.0,1.0,0.0,17828.0,79472.0,129267.0,6344.0,5320.0,10540.0,111040.0,172062.0,760.0,14467.0,600172.0,1967.0,2247.0,1197.0,2463.0,2669.0,1623.0,3708.0,3045.0,3813.0,1593.0,2787.0,3120.0,3438.0,4153.0,2983.0,2596.0,3528.0,4279.0,3806.0,3518.0,10.0,5.0,210.0,153.0,78.0,608.0,0.0,166.0,0.0,313.0,0.0,0.0,7.0,30.0,9.0,12.0,8.0,20.0,19.0,6.0,16.0,6.0,200.0,4584.0,2190.0,3697.0,5148.0,2285.0,2595.0,4798.0,3471.0,3339.0,4642.0,0.0,2.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,3.0,1.0,0.0,2.0,3.0,0.0,7,5,30,30,61,52,4,7,35,35,2168,5629,205,232,6687,8307,169299,377801,9919,14406,15957,18251,1062,466,56,77,4,14,18309,18440,10
14,3.0,1.0,2.0,2.0,1.0,0.0,2.0,80.0,313.0,1376.0,325.0,544.0,108.0,584.0,-91.0,132.0,130.0,1.0,2.0,2.0,1.0,3.0,1.0,1.0,1.0,2.0,CLASSIC,MATCHED_GAME,11.22.406.3587,0.0,20.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,65.0,0.0,0.0,0.0,0.0,61.0,0.0,0.0,1.0,2.0,1.0,3.0,0.0,2.0,0.0,8.0,6.0,7.0,8.0,6.0,5.0,7.0,7.0,8.0,7.0,26.0,567.0,1284.0,261.0,135.0,1285.0,529.0,176.0,714.0,702.0,59.0,13.0,0.0,74.0,77.0,0.0,59.0,8.0,75.0,87.0,4045.0,568.0,602.0,2713.0,2099.0,454.0,2697.0,1938.0,177.0,2199.0,0.0,0.0,45886.0,18793.0,272276.0,12652.0,13579.0,10208.0,25476.0,298789.0,5886.0,116654.0,600166.0,4666.0,1262.0,2013.0,3110.0,2235.0,1870.0,3792.0,2272.0,1223.0,2901.0,3530.0,2988.0,3511.0,4030.0,3169.0,2358.0,3034.0,3774.0,3412.0,4055.0,10.0,6.0,595.0,126.0,126.0,136.0,0.0,130.0,565.0,158.0,331.0,0.0,11.0,55.0,5.0,51.0,68.0,23.0,10.0,3.0,16.0,11.0,200.0,4500.0,2886.0,3810.0,4732.0,3129.0,2279.0,3682.0,3894.0,4345.0,3631.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,3.0,0.0,1.0,2.0,2.0,0.0,6,6,20,20,65,61,6,6,34,35,2991,2688,210,242,9913,7579,354601,465598,13894,11450,16598,17263,987,1180,158,95,8,5,18450,18438,10
15,1.0,1.0,0.0,0.0,1.0,4.0,0.0,465.0,341.0,206.0,13.0,939.0,341.0,171.0,1639.0,1497.0,767.0,2.0,3.0,1.0,0.0,1.0,1.0,1.0,0.0,2.0,CLASSIC,MATCHED_GAME,11.22.406.3587,0.0,20.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,59.0,0.0,0.0,0.0,0.0,72.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,2.0,2.0,8.0,6.0,7.0,7.0,6.0,6.0,8.0,8.0,9.0,7.0,231.0,982.0,179.0,1498.0,357.0,1104.0,0.0,287.0,2115.0,269.0,66.0,5.0,14.0,63.0,85.0,4.0,66.0,3.0,79.0,84.0,2838.0,380.0,2456.0,881.0,1702.0,352.0,4212.0,1849.0,1080.0,2723.0,0.0,1.0,42345.0,48332.0,289576.0,15843.0,3236.0,0.0,42573.0,78057.0,114863.0,14210.0,600240.0,3334.0,1512.0,2913.0,2925.0,2059.0,1456.0,4212.0,2577.0,3196.0,2993.0,3390.0,2241.0,3956.0,2943.0,3039.0,2276.0,4246.0,4614.0,4137.0,3667.0,9.0,6.0,263.0,150.0,277.0,544.0,0.0,0.0,0.0,440.0,0.0,0.0,12.0,45.0,6.0,11.0,11.0,29.0,11.0,4.0,9.0,10.0,200.0,4428.0,2525.0,3978.0,3917.0,3100.0,2907.0,4353.0,4695.0,5378.0,3222.0,1.0,1.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,2.0,0.0,3.0,2.0,1.0,10.0,8,3,30,20,59,72,3,8,34,38,3369,3653,232,237,8229,10244,351000,298035,12687,14490,15604,18905,1084,590,69,79,2,7,18330,20173,10
16,1.0,2.0,1.0,1.0,0.0,1.0,2.0,20.0,693.0,246.0,73.0,1232.0,281.0,838.0,1534.0,51.0,263.0,0.0,2.0,0.0,1.0,0.0,2.0,1.0,1.0,3.0,CLASSIC,MATCHED_GAME,11.22.406.3587,0.0,30.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,69.0,2.0,0.0,0.0,4.0,61.0,0.0,0.0,1.0,0.0,2.0,1.0,0.0,2.0,1.0,8.0,6.0,7.0,8.0,7.0,6.0,8.0,7.0,7.0,6.0,3605.0,78.0,130.0,2012.0,0.0,2401.0,133.0,483.0,1633.0,984.0,76.0,29.0,1.0,58.0,86.0,0.0,83.0,10.0,57.0,40.0,89.0,127.0,1883.0,675.0,1920.0,129.0,2410.0,2502.0,723.0,234.0,0.0,1.0,93058.0,0.0,75217.0,115607.0,10007.0,71962.0,39280.0,100684.0,10437.0,3633.0,600216.0,3695.0,376.0,2229.0,2688.0,1920.0,2667.0,2543.0,3211.0,2747.0,1218.0,3305.0,2418.0,3921.0,3253.0,3632.0,2431.0,3588.0,3909.0,2966.0,2998.0,8.0,5.0,0.0,170.0,215.0,0.0,0.0,136.0,0.0,226.0,390.0,0.0,7.0,46.0,7.0,11.0,67.0,41.0,16.0,11.0,14.0,26.0,200.0,4792.0,3155.0,3769.0,4492.0,3318.0,2532.0,4668.0,3722.0,3877.0,2739.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,3.0,0.0,1.0,0.0,1.0,16.0,4,4,30,50,71,65,4,4,36,34,8148,3311,221,219,4696,5996,365851,154034,13199,10095,16542,15879,351,786,133,113,6,5,18903,18161,10
17,1.0,1.0,1.0,2.0,2.0,1.0,1.0,825.0,685.0,71.0,538.0,719.0,408.0,218.0,738.0,114.0,958.0,1.0,1.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,CLASSIC,MATCHED_GAME,11.22.406.3587,0.0,30.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,8.0,4.0,0.0,0.0,0.0,36.0,0.0,3.0,0.0,4.0,0.0,2.0,3.0,3.0,8.0,6.0,8.0,7.0,8.0,6.0,8.0,7.0,7.0,7.0,0.0,920.0,0.0,1239.0,1909.0,1223.0,2009.0,0.0,250.0,2818.0,84.0,20.0,12.0,56.0,58.0,3.0,57.0,42.0,3.0,82.0,5054.0,721.0,3322.0,1641.0,394.0,764.0,1071.0,2363.0,4083.0,84.0,1.0,0.0,29103.0,11563.0,167912.0,10007.0,81774.0,14268.0,82173.0,59412.0,206048.0,18837.0,600183.0,5167.0,1895.0,3765.0,3738.0,2303.0,2572.0,3080.0,2888.0,4748.0,2960.0,4825.0,2245.0,4721.0,3213.0,3344.0,2518.0,2898.0,4048.0,4109.0,3408.0,7.0,5.0,113.0,253.0,442.0,857.0,0.0,585.0,0.0,524.0,415.0,56.0,8.0,81.0,9.0,16.0,16.0,51.0,8.0,9.0,6.0,7.0,200.0,4785.0,2746.0,4509.0,3960.0,4167.0,2775.0,4314.0,4005.0,3382.0,3422.0,3.0,2.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,2.0,2.0,0.0,6,9,30,30,67,36,9,6,37,35,4371,5997,213,204,11175,8322,303064,378033,17545,15571,18621,16708,1997,1248,100,111,7,7,20196,17869,10
18,2.0,3.0,1.0,1.0,1.0,2.0,1.0,526.0,1048.0,2534.0,1653.0,783.0,325.0,352.0,1166.0,381.0,131.0,6.0,1.0,1.0,2.0,4.0,1.0,2.0,0.0,2.0,CLASSIC,MATCHED_GAME,11.21.403.3002,0.0,20.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,59.0,0.0,0.0,0.0,0.0,55.0,0.0,0.0,1.0,1.0,2.0,4.0,1.0,5.0,1.0,6.0,6.0,7.0,9.0,6.0,6.0,7.0,8.0,8.0,6.0,480.0,674.0,0.0,2271.0,3389.0,1092.0,2724.0,2506.0,396.0,206.0,52.0,12.0,4.0,73.0,72.0,3.0,40.0,14.0,68.0,57.0,2192.0,853.0,2579.0,484.0,547.0,255.0,1795.0,944.0,3462.0,1351.0,1.0,0.0,6274.0,20279.0,161366.0,9779.0,79569.0,43561.0,31215.0,93869.0,38084.0,7927.0,600197.0,2672.0,1794.0,2853.0,3650.0,3936.0,1347.0,4816.0,4529.0,4008.0,1558.0,3076.0,2573.0,4144.0,4563.0,3393.0,2350.0,3812.0,4701.0,3821.0,3156.0,1.0,7.0,0.0,266.0,274.0,894.0,0.0,0.0,296.0,1078.0,150.0,0.0,7.0,17.0,2.0,10.0,9.0,27.0,39.0,1.0,16.0,4.0,100.0,3144.0,2671.0,3994.0,5580.0,3032.0,2431.0,3527.0,4233.0,4323.0,2836.0,0.0,3.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,11,8,30,20,59,55,8,11,34,35,7232,6506,204,191,6057,8405,300549,191374,14458,16705,17526,18063,1168,1790,55,77,4,10,18181,17590,10
19,1.0,3.0,0.0,3.0,0.0,3.0,5.0,1115.0,438.0,1355.0,1248.0,510.0,194.0,1050.0,214.0,2016.0,261.0,0.0,0.0,3.0,2.0,2.0,1.0,1.0,2.0,1.0,CLASSIC,MATCHED_GAME,11.21.403.3002,0.0,0.0,0.0,0.0,0.0,30.0,0.0,30.0,0.0,0.0,0.0,0.0,56.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,1.0,4.0,3.0,1.0,8.0,7.0,7.0,8.0,6.0,5.0,8.0,6.0,8.0,7.0,0.0,244.0,44.0,2063.0,758.0,2186.0,83.0,798.0,1685.0,3240.0,67.0,5.0,5.0,67.0,41.0,5.0,63.0,14.0,79.0,69.0,3403.0,1836.0,1086.0,51.0,3525.0,563.0,1841.0,1622.0,1217.0,1373.0,1.0,1.0,5152.0,198918.0,262467.0,92876.0,59586.0,56650.0,14994.0,23979.0,14134.0,192198.0,600180.0,3899.0,2170.0,1232.0,2114.0,4407.0,2815.0,2176.0,2621.0,3601.0,4831.0,3365.0,4253.0,3380.0,3173.0,3760.0,2894.0,3200.0,3264.0,3741.0,3561.0,8.0,5.0,496.0,90.0,102.0,0.0,124.0,66.0,250.0,200.0,698.0,217.0,8.0,12.0,4.0,7.0,7.0,34.0,9.0,15.0,12.0,6.0,200.0,4710.0,3753.0,3586.0,4800.0,2691.0,2183.0,4261.0,2629.0,4848.0,3205.0,0.0,2.0,0.0,1.0,3.0,0.0,1.0,0.0,0.0,2.0,0.0,1.0,1.0,1.0,0.0,8,7,30,30,56,56,7,8,34,36,5051,6050,185,230,8628,7889,476731,444223,14467,15399,16572,18019,788,1455,60,54,4,13,17970,18696,10
20,1.0,1.0,2.0,0.0,0.0,0.0,4.0,31.0,950.0,592.0,360.0,889.0,1573.0,210.0,1069.0,535.0,1241.0,0.0,0.0,2.0,3.0,4.0,1.0,1.0,1.0,2.0,CLASSIC,MATCHED_GAME,11.21.403.3002,0.0,30.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,0.0,0.0,8.0,0.0,51.0,0.0,0.0,3.0,0.0,1.0,2.0,0.0,5.0,1.0,8.0,6.0,7.0,8.0,5.0,5.0,7.0,7.0,7.0,6.0,352.0,815.0,867.0,817.0,624.0,139.0,546.0,279.0,1859.0,0.0,69.0,23.0,5.0,84.0,1.0,62.0,58.0,7.0,61.0,65.0,3669.0,840.0,222.0,2147.0,485.0,2377.0,2166.0,3133.0,919.0,2730.0,1.0,0.0,37021.0,22296.0,186307.0,9312.0,0.0,11558.0,4393.0,22027.0,7793.0,58862.0,600160.0,4792.0,1861.0,1194.0,3119.0,1109.0,2516.0,2842.0,3413.0,3516.0,3141.0,3731.0,2525.0,3232.0,4190.0,2139.0,3198.0,2660.0,4454.0,3185.0,3396.0,10.0,3.0,770.0,206.0,104.0,154.0,0.0,0.0,130.0,0.0,736.0,411.0,14.0,40.0,7.0,10.0,18.0,9.0,9.0,4.0,14.0,9.0,200.0,4860.0,2689.0,3311.0,4753.0,2091.0,2224.0,3555.0,3758.0,3802.0,3058.0,0.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,3.0,0.0,0.0,2.0,1.0,0.0,6,7,20,30,56,51,7,6,33,33,2799,3499,221,214,8900,9788,244198,115371,12730,14773,16490,16220,1028,1483,58,76,4,7,17239,16862,10
21,0.0,1.0,0.0,0.0,3.0,1.0,2.0,754.0,136.0,571.0,117.0,63.0,258.0,171.0,265.0,307.0,268.0,2.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,CLASSIC,MATCHED_GAME,11.21.403.3002,0.0,20.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,56.0,0.0,0.0,0.0,0.0,47.0,4.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,2.0,8.0,5.0,7.0,7.0,6.0,4.0,8.0,6.0,8.0,7.0,349.0,276.0,45.0,329.0,2049.0,519.0,1671.0,1163.0,156.0,0.0,72.0,15.0,6.0,62.0,44.0,1.0,66.0,1.0,65.0,91.0,1731.0,63.0,1497.0,1430.0,484.0,325.0,719.0,182.0,3330.0,2207.0,2.0,0.0,15059.0,13044.0,276392.0,40987.0,57497.0,20468.0,21598.0,87523.0,14827.0,30151.0,600137.0,2218.0,384.0,1764.0,1995.0,2534.0,845.0,3024.0,1410.0,3591.0,2214.0,3304.0,2386.0,3271.0,3097.0,2423.0,1908.0,3336.0,3090.0,3597.0,4143.0,2.0,10.0,137.0,44.0,222.0,236.0,0.0,0.0,632.0,64.0,104.0,7.0,5.0,36.0,6.0,11.0,9.0,26.0,15.0,1.0,9.0,9.0,100.0,4180.0,2096.0,3369.0,3601.0,3021.0,1394.0,4233.0,2944.0,4561.0,3678.0,2.0,1.0,1.0,0.0,2.0,0.0,1.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,6,2,20,20,56,51,2,6,32,34,3291,3266,185,238,5467,6501,410403,167143,9356,10623,14003,16552,595,851,57,70,2,8,15565,17512,10
22,0.0,4.0,0.0,1.0,1.0,2.0,2.0,1056.0,264.0,723.0,277.0,1054.0,1267.0,897.0,2267.0,400.0,23.0,0.0,3.0,1.0,3.0,0.0,0.0,2.0,0.0,0.0,CLASSIC,MATCHED_GAME,11.21.403.3002,0.0,30.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,0.0,0.0,0.0,0.0,47.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,6.0,0.0,8.0,6.0,7.0,8.0,6.0,6.0,8.0,7.0,8.0,6.0,116.0,758.0,3055.0,226.0,86.0,1342.0,419.0,161.0,773.0,133.0,89.0,14.0,1.0,60.0,76.0,2.0,75.0,4.0,73.0,67.0,895.0,313.0,34.0,1997.0,2114.0,539.0,1494.0,2046.0,470.0,3322.0,0.0,0.0,17932.0,24908.0,45310.0,23544.0,958.0,65689.0,15422.0,259204.0,3238.0,7927.0,600146.0,1011.0,1291.0,3192.0,2325.0,2510.0,2102.0,1914.0,2438.0,1432.0,3455.0,3606.0,2339.0,3498.0,3217.0,3154.0,2217.0,3012.0,4652.0,2995.0,3573.0,6.0,0.0,0.0,220.0,101.0,102.0,309.0,220.0,0.0,231.0,187.0,0.0,5.0,14.0,2.0,7.0,7.0,13.0,6.0,2.0,8.0,5.0,200.0,4644.0,2474.0,3489.0,4699.0,3105.0,2440.0,4067.0,3850.0,4296.0,2831.0,1.0,1.0,0.0,2.0,1.0,0.0,2.0,2.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,8,4,30,30,56,47,3,8,35,35,4825,2244,228,233,5579,7645,153433,310699,11140,10530,15692,16571,732,638,34,35,3,10,18377,17518,10
23,0.0,2.0,0.0,4.0,1.0,0.0,1.0,437.0,422.0,962.0,890.0,1603.0,867.0,259.0,1878.0,724.0,333.0,2.0,1.0,1.0,2.0,0.0,0.0,0.0,2.0,0.0,CLASSIC,MATCHED_GAME,11.21.403.3002,0.0,30.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.0,0.0,0.0,0.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,5.0,1.0,8.0,5.0,7.0,8.0,7.0,6.0,8.0,8.0,8.0,7.0,516.0,1127.0,15.0,862.0,634.0,1015.0,2921.0,178.0,1130.0,650.0,77.0,2.0,4.0,76.0,80.0,1.0,47.0,11.0,83.0,76.0,1431.0,548.0,405.0,144.0,3360.0,635.0,1053.0,1865.0,381.0,1716.0,1.0,0.0,29523.0,61393.0,86094.0,92009.0,4656.0,50465.0,134544.0,308915.0,9116.0,6307.0,600154.0,2217.0,1942.0,420.0,1006.0,3994.0,1650.0,3974.0,2114.0,1931.0,2366.0,2962.0,2322.0,3137.0,3170.0,4403.0,2702.0,2959.0,4628.0,3739.0,3008.0,3.0,2.0,269.0,266.0,0.0,0.0,0.0,0.0,0.0,70.0,420.0,0.0,4.0,23.0,17.0,8.0,7.0,22.0,7.0,6.0,10.0,7.0,200.0,4300.0,1936.0,3568.0,4284.0,3286.0,2787.0,4596.0,4151.0,5026.0,3348.0,0.0,2.0,0.0,2.0,1.0,0.0,0.0,1.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,7,4,30,30,67,60,4,7,36,36,3042,6006,238,219,5975,5563,262747,520275,9287,12327,16374,16656,269,756,58,53,4,6,18225,19057,10
24,1.0,4.0,1.0,0.0,0.0,1.0,1.0,146.0,1967.0,1849.0,265.0,253.0,452.0,737.0,555.0,1227.0,443.0,2.0,0.0,0.0,2.0,2.0,1.0,1.0,0.0,1.0,CLASSIC,MATCHED_GAME,11.21.403.3002,0.0,30.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,0.0,0.0,0.0,0.0,60.0,0.0,0.0,1.0,0.0,2.0,1.0,0.0,1.0,2.0,8.0,6.0,7.0,8.0,6.0,5.0,8.0,6.0,8.0,6.0,4323.0,3798.0,27.0,205.0,119.0,831.0,0.0,175.0,2020.0,102.0,53.0,12.0,4.0,57.0,77.0,1.0,61.0,0.0,82.0,63.0,504.0,185.0,2500.0,423.0,1288.0,445.0,4222.0,942.0,889.0,1670.0,0.0,1.0,88678.0,6770.0,79660.0,33883.0,5283.0,27315.0,88925.0,264276.0,13077.0,24008.0,600155.0,4827.0,4005.0,2666.0,732.0,1408.0,1387.0,5241.0,1265.0,3494.0,1772.0,3196.0,3202.0,3524.0,3105.0,3178.0,2002.0,3362.0,3555.0,3802.0,3268.0,10.0,2.0,0.0,22.0,138.0,104.0,0.0,110.0,1019.0,146.0,583.0,0.0,9.0,29.0,12.0,6.0,9.0,31.0,10.0,2.0,12.0,14.0,200.0,4565.0,3115.0,3509.0,4092.0,3119.0,2099.0,4159.0,3120.0,4947.0,2916.0,0.0,1.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,3.0,0.0,2.0,1.0,2.0,10.0,6,4,20,30,44,60,4,6,34,34,5505,6095,192,218,5160,7908,234819,397056,11020,15777,15005,17189,352,1770,67,67,2,7,17384,18257,10
25,0.0,3.0,3.0,4.0,0.0,2.0,1.0,476.0,28.0,2067.0,1101.0,1870.0,1237.0,905.0,296.0,788.0,976.0,1.0,3.0,1.0,1.0,1.0,3.0,1.0,3.0,3.0,CLASSIC,MATCHED_GAME,11.21.403.3002,0.0,30.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,55.0,0.0,0.0,0.0,0.0,60.0,0.0,0.0,0.0,1.0,3.0,2.0,5.0,2.0,0.0,8.0,5.0,7.0,8.0,7.0,7.0,8.0,7.0,7.0,6.0,406.0,1189.0,167.0,2448.0,0.0,0.0,0.0,466.0,876.0,801.0,67.0,2.0,0.0,82.0,76.0,16.0,88.0,3.0,75.0,63.0,395.0,419.0,2700.0,792.0,4118.0,1775.0,2119.0,3630.0,203.0,2745.0,1.0,0.0,26782.0,5350.0,73988.0,20933.0,18032.0,4260.0,43758.0,73246.0,7232.0,3137.0,600154.0,1134.0,1609.0,3160.0,3707.0,4118.0,1925.0,2119.0,4309.0,1080.0,3617.0,3001.0,2828.0,4142.0,4126.0,5345.0,3087.0,4130.0,3796.0,2908.0,3276.0,0.0,8.0,331.0,0.0,293.0,467.0,0.0,150.0,0.0,213.0,0.0,70.0,6.0,23.0,12.0,10.0,8.0,37.0,3.0,7.0,6.0,10.0,100.0,4197.0,2237.0,3772.0,4928.0,4013.0,3203.0,4777.0,3462.0,3911.0,2819.0,2.0,0.0,0.0,3.0,0.0,1.0,1.0,0.0,2.0,1.0,0.0,2.0,0.0,0.0,0.0,6,11,20,30,55,60,11,6,37,33,3021,3332,241,231,9780,9116,143995,132723,14044,12734,19701,16938,1241,283,73,49,11,6,20113,17206,10
