,assistsplayer_1,assistsplayer_10,assistsplayer_2,assistsplayer_3,assistsplayer_5,assistsplayer_6,assistsplayer_7,assistsplayer_8,assistsplayer_9,currentGold_1,currentGold_10,currentGold_2,currentGold_3,currentGold_4,currentGold_5,currentGold_6,currentGold_7,currentGold_8,currentGold_9,deathsplayer_1,deathsplayer_2,deathsplayer_3,deathsplayer_4,deathsplayer_5,deathsplayer_6,deathsplayer_7,deathsplayer_8,deathsplayer_9,dragon_team100,gameMode,gameType,gameVersion,goldPerSecond_1,goldPerSecond_10,goldPerSecond_2,goldPerSecond_3,goldPerSecond_4,goldPerSecond_5,goldPerSecond_6,goldPerSecond_7,goldPerSecond_8,goldPerSecond_9,inhibs_lost_team200,jungleMinionsKilled_1,jungleMinionsKilled_10,jungleMinionsKilled_2,jungleMinionsKilled_3,jungleMinionsKilled_4,jungleMinionsKilled_5,jungleMinionsKilled_6,jungleMinionsKilled_7,jungleMinionsKilled_8,jungleMinionsKilled_9,killsplayer_1,killsplayer_10,killsplayer_2,killsplayer_3,killsplayer_4,killsplayer_5,killsplayer_7,killsplayer_8,level_1,level_10,level_2,level_3,level_4,level_5,level_6,level_7,level_8,level_9,magicDamageDoneToChampions_1,magicDamageDoneToChampions_10,magicDamageDoneToChampions_2,magicDamageDoneToChampions_3,magicDamageDoneToChampions_4,magicDamageDoneToChampions_5,magicDamageDoneToChampions_6,magicDamageDoneToChampions_7,magicDamageDoneToChampions_8,magicDamageDoneToChampions_9,minionsKilled_1,minionsKilled_10,minionsKilled_2,minionsKilled_3,minionsKilled_4,minionsKilled_5,minionsKilled_6,minionsKilled_7,minionsKilled_8,minionsKilled_9,physicalDamageDoneToChampions_1,physicalDamageDoneToChampions_10,physicalDamageDoneToChampions_2,physicalDamageDoneToChampions_3,physicalDamageDoneToChampions_4,physicalDamageDoneToChampions_5,physicalDamageDoneToChampions_6,physicalDamageDoneToChampions_7,physicalDamageDoneToChampions_8,physicalDamageDoneToChampions_9,riftherald_team100,riftherald_team300,timeEnemySpentControlled_1,timeEnemySpentControlled_10,timeEnemySpentControlled_2,timeEnemySpentControlled_3,timeEnemySpentControlled_4,timeEnemySpentControlled_5,timeEnemySpentControlled_6,timeEnemySpentControlled_7,timeEnemySpentControlled_8,timeEnemySpentControlled_9,timestamp,totalDamageDoneToChampions_1,totalDamageDoneToChampions_10,totalDamageDoneToChampions_2,totalDamageDoneToChampions_3,totalDamageDoneToChampions_4,totalDamageDoneToChampions_5,totalDamageDoneToChampions_6,totalDamageDoneToChampions_7,totalDamageDoneToChampions_8,totalDamageDoneToChampions_9,totalGold_1,totalGold_10,totalGold_2,totalGold_3,totalGold_4,totalGold_5,totalGold_6,totalGold_7,totalGold_8,totalGold_9,towers_lost_team100,towers_lost_team200,trueDamageDoneToChampions_1,trueDamageDoneToChampions_10,trueDamageDoneToChampions_2,trueDamageDoneToChampions_3,trueDamageDoneToChampions_4,trueDamageDoneToChampions_5,trueDamageDoneToChampions_6,trueDamageDoneToChampions_7,trueDamageDoneToChampions_8,trueDamageDoneToChampions_9,ward_player_1,ward_player_10,ward_player_2,ward_player_3,ward_player_4,ward_player_5,ward_player_6,ward_player_7,ward_player_8,ward_player_9,winningTeam,xp_1,xp_10,xp_2,xp_3,xp_4,xp_5,xp_6,xp_7,xp_8,xp_9,assistsplayer_4,baron_team100,deathsplayer_10,killsplayer_6,killsplayer_9,riftherald_team200,dragon_team200,killsplayer_0,baron_team200,inhibs_lost_team100,ward_player_0,team_deathsplayer_100,team_deathsplayer_200,team_goldPerSecond_100,team_goldPerSecond_200,team_jungleMinionsKilled_100,team_jungleMinionsKilled_200,team_killsplayer_100,team_killsplayer_200,team_level_100,team_level_200,team_magicDamageDoneToChampions_100,team_magicDamageDoneToChampions_200,team_minionsKilled_100,team_minionsKilled_200,team_physicalDamageDoneToChampions_100,team_physicalDamageDoneToChampions_200,team_timeEnemySpentControlled_100,team_timeEnemySpentControlled_200,team_totalDamageDoneToChampions_100,team_totalDamageDoneToChampions_200,team_totalGold_100,team_totalGold_200,team_trueDamageDoneToChampions_100,team_trueDamageDoneToChampions_200,team_ward_player_100,team_ward_player_200,team_assistsplayer_100,team_assistsplayer_200,team_xp_100,team_xp_200,time
5,2.0,2.0,1.0,2.0,6.0,0.0,1.0,0.0,0.0,607.0,322.0,156.0,751.0,1005.0,512.0,505.0,704.0,947.0,84.0,2.0,0.0,2.0,1.0,0.0,4.0,1.0,1.0,4.0,3.0,CLASSIC,MATCHED_GAME,11.22.406.3587,0.0,30.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,117.0,0.0,0.0,0.0,6.0,102.0,4.0,0.0,5.0,0.0,4.0,0.0,2.0,0.0,0.0,2.0,11.0,8.0,11.0,10.0,9.0,8.0,10.0,10.0,10.0,8.0,2379.0,2719.0,0.0,3599.0,275.0,1838.0,1512.0,0.0,4587.0,819.0,105.0,15.0,8.0,114.0,127.0,25.0,111.0,9.0,126.0,112.0,5608.0,894.0,3454.0,627.0,3782.0,713.0,4277.0,1650.0,560.0,3441.0,2.0,0.0,50874.0,26789.0,185427.0,189733.0,43772.0,34764.0,56765.0,119265.0,401078.0,0.0,900290.0,8077.0,3794.0,3788.0,4546.0,4057.0,2863.0,5850.0,1834.0,6295.0,4260.0,7492.0,3647.0,6656.0,4816.0,6255.0,3687.0,5655.0,4879.0,5272.0,4884.0,0.0,9.0,90.0,180.0,334.0,320.0,0.0,312.0,60.0,184.0,1147.0,0.0,7.0,13.0,5.0,4.0,6.0,36.0,4.0,7.0,9.0,9.0,100.0,7578.0,4572.0,8439.0,6274.0,5949.0,4758.0,7090.0,6158.0,7158.0,4540.0,3.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,6.0,5,11,30,30,117,112,11,5,49,46,8091,9637,379,373,14184,10822,504570,603897,23331,22033,28906,24337,1056,1571,58,42,14,3,32998,29518,15
6,0.0,1.0,2.0,0.0,3.0,1.0,1.0,1.0,0.0,777.0,309.0,865.0,877.0,647.0,483.0,40.0,1246.0,835.0,1654.0,2.0,0.0,3.0,1.0,0.0,4.0,3.0,2.0,2.0,3.0,CLASSIC,MATCHED_GAME,11.22.406.3587,0.0,30.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,104.0,4.0,0.0,0.0,0.0,99.0,0.0,0.0,6.0,1.0,1.0,3.0,1.0,1.0,1.0,2.0,12.0,7.0,10.0,10.0,9.0,7.0,10.0,10.0,11.0,9.0,10408.0,1331.0,137.0,151.0,92.0,791.0,164.0,56.0,2816.0,156.0,105.0,7.0,23.0,114.0,123.0,24.0,95.0,18.0,114.0,97.0,1018.0,360.0,1624.0,6140.0,3227.0,297.0,1887.0,2476.0,1209.0,1581.0,1.0,0.0,58737.0,84471.0,339646.0,57199.0,44666.0,22484.0,113718.0,211928.0,110474.0,2148.0,900249.0,11754.0,1781.0,1761.0,6546.0,3319.0,1268.0,2461.0,2858.0,4425.0,2009.0,6377.0,3334.0,5905.0,5897.0,6472.0,3753.0,5180.0,5361.0,5420.0,4579.0,2.0,10.0,328.0,90.0,0.0,254.0,0.0,180.0,410.0,324.0,400.0,272.0,5.0,15.0,7.0,2.0,7.0,24.0,6.0,9.0,5.0,7.0,100.0,8643.0,3623.0,6811.0,6879.0,5128.0,3718.0,6369.0,6873.0,7709.0,5310.0,3.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,6,12,30,30,108,99,12,6,48,47,11579,4523,389,331,12306,7513,522732,522739,24648,13534,28404,23874,762,1496,45,42,8,4,31179,29884,15
7,5.0,5.0,3.0,0.0,5.0,2.0,8.0,4.0,3.0,250.0,103.0,629.0,957.0,452.0,371.0,1252.0,616.0,501.0,2074.0,6.0,2.0,0.0,4.0,1.0,1.0,4.0,2.0,1.0,2.0,CLASSIC,MATCHED_GAME,11.22.406.3587,0.0,0.0,0.0,0.0,0.0,30.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,94.0,1.0,0.0,0.0,0.0,0.0,1.0,108.0,1.0,3.0,5.0,2.0,1.0,1.0,0.0,7.0,8.0,9.0,10.0,10.0,8.0,8.0,10.0,7.0,11.0,10.0,0.0,505.0,427.0,5173.0,286.0,2716.0,4211.0,3089.0,10671.0,0.0,46.0,85.0,28.0,112.0,90.0,9.0,108.0,5.0,127.0,8.0,3200.0,3849.0,6504.0,427.0,3598.0,1340.0,760.0,1131.0,2173.0,3963.0,1.0,0.0,24804.0,73295.0,306959.0,528084.0,55425.0,31522.0,122958.0,89811.0,140294.0,142189.0,900255.0,3200.0,4437.0,7522.0,5804.0,3885.0,4057.0,4971.0,4220.0,13036.0,4127.0,4045.0,5178.0,6689.0,5732.0,4752.0,4121.0,4477.0,3816.0,8641.0,6249.0,10.0,1.0,0.0,82.0,589.0,203.0,0.0,0.0,0.0,0.0,192.0,164.0,9.0,49.0,2.0,12.0,8.0,28.0,10.0,25.0,9.0,8.0,200.0,4498.0,5117.0,6920.0,6771.0,4377.0,4125.0,6311.0,3264.0,8159.0,6472.0,5.0,0.0,2.0,0.0,3.0,1.0,2.0,0.0,1.0,2.0,0.0,13,10,30,30,95,109,10,13,44,47,8602,18476,285,333,15069,11876,946794,568547,24468,30791,25339,28361,792,438,59,101,18,22,26691,29323,15
8,0.0,2.0,2.0,1.0,5.0,1.0,3.0,2.0,3.0,447.0,236.0,483.0,152.0,932.0,67.0,361.0,1156.0,742.0,849.0,3.0,1.0,4.0,3.0,0.0,0.0,2.0,1.0,1.0,1.0,CLASSIC,MATCHED_GAME,11.22.406.3587,0.0,30.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,81.0,0.0,4.0,0.0,16.0,72.0,4.0,4.0,0.0,1.0,1.0,1.0,4.0,2.0,5.0,2.0,9.0,7.0,10.0,9.0,9.0,8.0,11.0,10.0,10.0,9.0,4835.0,0.0,298.0,1146.0,8246.0,1224.0,0.0,3529.0,5585.0,599.0,84.0,20.0,28.0,79.0,110.0,27.0,117.0,26.0,121.0,113.0,3029.0,2476.0,2384.0,3829.0,1317.0,1118.0,4216.0,403.0,1437.0,2609.0,0.0,0.0,128524.0,43628.0,112098.0,44948.0,103747.0,80591.0,36769.0,174273.0,85111.0,792.0,900264.0,7864.0,2986.0,2783.0,5496.0,9563.0,2446.0,4396.0,5364.0,7023.0,3208.0,3897.0,4070.0,5048.0,4157.0,7157.0,4852.0,7281.0,6896.0,6472.0,4849.0,6.0,6.0,0.0,509.0,100.0,521.0,0.0,104.0,179.0,1431.0,0.0,0.0,10.0,44.0,2.0,12.0,11.0,35.0,8.0,3.0,8.0,6.0,100.0,5940.0,3601.0,6391.0,5482.0,5664.0,4195.0,8544.0,6705.0,7158.0,5057.0,3.0,1.0,4.0,3.0,0.0,2.0,2.0,0.0,0.0,1.0,0.0,11,8,30,30,85,96,8,11,45,47,15749,9713,328,397,11677,11141,469908,340573,28152,22977,25111,29568,725,2119,70,69,11,11,27672,31065,15
9,2.0,6.0,4.0,2.0,2.0,3.0,5.0,6.0,7.0,354.0,682.0,152.0,25.0,476.0,1411.0,1114.0,235.0,12.0,871.0,3.0,4.0,3.0,4.0,4.0,2.0,2.0,3.0,1.0,1.0,CLASSIC,MATCHED_GAME,11.21.403.3002,0.0,30.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.0,0.0,0.0,4.0,0.0,88.0,0.0,8.0,2.0,2.0,4.0,4.0,1.0,0.0,1.0,5.0,9.0,7.0,9.0,10.0,8.0,9.0,11.0,9.0,9.0,10.0,214.0,1598.0,283.0,5038.0,3461.0,423.0,1185.0,2292.0,3724.0,0.0,77.0,18.0,4.0,100.0,21.0,90.0,129.0,4.0,71.0,109.0,3002.0,453.0,5521.0,1112.0,455.0,2596.0,8776.0,742.0,1663.0,7515.0,0.0,1.0,61696.0,59972.0,189041.0,21391.0,127625.0,53545.0,96891.0,52131.0,130663.0,20442.0,900216.0,4233.0,2477.0,6116.0,7285.0,4145.0,3019.0,10058.0,3064.0,5881.0,7671.0,4554.0,4427.0,5952.0,6305.0,4186.0,4411.0,8289.0,5461.0,5842.0,6311.0,8.0,0.0,1015.0,425.0,312.0,1134.0,229.0,0.0,96.0,30.0,494.0,156.0,5.0,30.0,3.0,23.0,16.0,35.0,14.0,2.0,9.0,13.0,200.0,5186.0,4011.0,5508.0,6466.0,4213.0,5047.0,7590.0,5841.0,5922.0,6420.0,3.0,0.0,3.0,7.0,3.0,1.0,1.0,0.0,0.0,2.0,0.0,18,11,30,30,85,96,11,18,45,46,9419,8799,292,331,12686,19149,453298,360099,24798,29151,25408,30330,2690,1201,82,68,13,27,26420,29784,15
10,3.0,4.0,0.0,0.0,5.0,2.0,1.0,4.0,1.0,982.0,406.0,393.0,230.0,173.0,146.0,412.0,867.0,65.0,306.0,3.0,1.0,5.0,3.0,0.0,5.0,0.0,3.0,1.0,1.0,CLASSIC,MATCHED_GAME,11.21.403.3002,0.0,30.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,106.0,0.0,4.0,0.0,0.0,93.0,0.0,12.0,2.0,1.0,5.0,3.0,0.0,0.0,4.0,2.0,10.0,7.0,11.0,11.0,8.0,7.0,10.0,11.0,11.0,10.0,3227.0,1624.0,5541.0,1329.0,1160.0,1294.0,724.0,149.0,3083.0,0.0,98.0,1.0,27.0,125.0,101.0,1.0,93.0,18.0,104.0,130.0,6506.0,406.0,114.0,3025.0,4437.0,673.0,6166.0,3761.0,451.0,3014.0,2.0,0.0,65428.0,71503.0,147579.0,20376.0,5747.0,65030.0,39729.0,104336.0,65524.0,2410.0,900213.0,9979.0,2030.0,5804.0,4355.0,5597.0,2540.0,7044.0,4088.0,3534.0,3934.0,5722.0,4356.0,7388.0,5860.0,4523.0,3651.0,5647.0,6317.0,5245.0,6556.0,8.0,8.0,245.0,0.0,148.0,0.0,0.0,572.0,154.0,177.0,0.0,919.0,9.0,26.0,3.0,7.0,6.0,41.0,10.0,5.0,7.0,7.0,200.0,6424.0,3925.0,7740.0,7330.0,4844.0,3391.0,6238.0,7589.0,7537.0,6614.0,1.0,0.0,1.0,2.0,3.0,0.0,3.0,0.0,1.0,2.0,0.0,12,10,30,30,110,105,10,12,47,49,12551,5580,352,346,14755,13798,304160,283502,28275,20630,27144,28121,965,1250,66,55,9,12,29729,31903,15
11,4.0,3.0,3.0,1.0,2.0,3.0,2.0,1.0,3.0,110.0,113.0,1657.0,914.0,400.0,368.0,805.0,946.0,1.0,674.0,3.0,2.0,2.0,3.0,4.0,3.0,3.0,5.0,1.0,2.0,CLASSIC,MATCHED_GAME,11.21.403.3002,0.0,30.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.0,0.0,0.0,0.0,4.0,81.0,0.0,0.0,1.0,3.0,5.0,5.0,0.0,2.0,3.0,5.0,10.0,8.0,10.0,11.0,8.0,8.0,10.0,9.0,10.0,9.0,1640.0,0.0,422.0,8391.0,394.0,3274.0,2750.0,511.0,5013.0,0.0,94.0,25.0,17.0,95.0,84.0,13.0,75.0,13.0,80.0,126.0,6612.0,2828.0,5512.0,79.0,3182.0,818.0,7574.0,6323.0,1409.0,2978.0,1.0,1.0,52099.0,39713.0,114507.0,176882.0,2411.0,78510.0,214575.0,147896.0,99083.0,10211.0,900251.0,9989.0,3445.0,6029.0,8771.0,3577.0,4401.0,10324.0,7157.0,6423.0,3871.0,5535.0,4913.0,6892.0,6264.0,4945.0,4592.0,4830.0,5421.0,5766.0,5549.0,7.0,3.0,1735.0,616.0,94.0,300.0,0.0,308.0,0.0,321.0,0.0,893.0,6.0,30.0,7.0,11.0,7.0,32.0,10.0,3.0,9.0,15.0,200.0,7215.0,4882.0,6671.0,7534.0,4445.0,4681.0,6708.0,6063.0,6300.0,5141.0,3.0,0.0,1.0,2.0,1.0,0.0,2.0,0.0,1.0,1.0,0.0,14,13,30,30,65,85,13,14,47,46,14121,8274,303,319,16203,21112,424409,511478,32767,31220,28228,26479,2437,1830,63,67,13,12,30546,29094,15
12,0.0,2.0,3.0,2.0,2.0,0.0,1.0,0.0,1.0,453.0,228.0,544.0,880.0,589.0,672.0,606.0,1084.0,2033.0,692.0,1.0,3.0,1.0,1.0,0.0,0.0,0.0,2.0,1.0,1.0,CLASSIC,MATCHED_GAME,11.21.403.3002,0.0,30.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86.0,0.0,4.0,0.0,0.0,76.0,7.0,4.0,2.0,0.0,3.0,1.0,0.0,0.0,1.0,3.0,10.0,7.0,9.0,10.0,9.0,7.0,11.0,9.0,11.0,9.0,6125.0,1934.0,239.0,4058.0,53.0,1117.0,368.0,873.0,8578.0,218.0,83.0,6.0,12.0,128.0,141.0,24.0,130.0,4.0,141.0,111.0,2210.0,510.0,4083.0,902.0,4315.0,435.0,2170.0,1483.0,627.0,2451.0,1.0,1.0,297837.0,70863.0,116711.0,22431.0,22693.0,16188.0,102565.0,75669.0,291195.0,198.0,900327.0,8468.0,2444.0,4779.0,4961.0,4368.0,1816.0,3545.0,2501.0,9206.0,3601.0,4698.0,3153.0,5684.0,5225.0,5644.0,3372.0,5651.0,4419.0,6873.0,4842.0,8.0,1.0,132.0,0.0,456.0,0.0,0.0,264.0,1007.0,144.0,0.0,932.0,11.0,26.0,99.0,9.0,9.0,39.0,10.0,32.0,16.0,10.0,200.0,6584.0,3217.0,5894.0,7251.0,5450.0,3596.0,8094.0,5334.0,8067.0,5499.0,3.0,0.0,3.0,1.0,1.0,0.0,2.0,0.0,1.0,1.0,0.0,6,6,30,30,90,87,6,6,45,47,11592,11971,388,392,11945,7241,475860,540490,24392,21297,24623,24938,852,2083,167,94,10,4,28775,30211,15
13,5.0,1.0,6.0,6.0,9.0,2.0,1.0,2.0,3.0,719.0,66.0,800.0,720.0,267.0,810.0,757.0,280.0,172.0,1062.0,3.0,2.0,0.0,3.0,1.0,2.0,6.0,5.0,3.0,3.0,CLASSIC,MATCHED_GAME,11.21.403.3002,0.0,30.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,100.0,7.0,0.0,0.0,0.0,49.0,0.0,16.0,1.0,3.0,6.0,6.0,3.0,3.0,1.0,2.0,10.0,7.0,11.0,11.0,9.0,8.0,10.0,8.0,10.0,10.0,3392.0,2872.0,523.0,4679.0,6458.0,3143.0,4168.0,2081.0,894.0,901.0,119.0,6.0,7.0,110.0,108.0,24.0,95.0,3.0,107.0,113.0,302.0,1407.0,7794.0,1193.0,353.0,1397.0,846.0,1125.0,6280.0,3280.0,1.0,0.0,65933.0,75615.0,144859.0,193522.0,47825.0,30794.0,361763.0,139960.0,792.0,0.0,900183.0,3695.0,4554.0,8650.0,5912.0,6812.0,5140.0,5014.0,3542.0,7531.0,4182.0,5969.0,4291.0,7070.0,7545.0,5728.0,4370.0,4617.0,3925.0,5902.0,5587.0,0.0,10.0,0.0,275.0,332.0,40.0,0.0,600.0,0.0,335.0,356.0,0.0,11.0,113.0,5.0,10.0,5.0,43.0,12.0,535.0,41.0,9.0,100.0,6579.0,3976.0,7810.0,7362.0,5953.0,4809.0,6254.0,4280.0,6361.0,6778.0,4.0,0.0,3.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,70.0,9,19,30,30,107,65,19,8,49,45,18195,10916,368,324,11039,12938,482933,578130,30209,24823,30682,24322,972,966,74,710,30,9,32513,27649,15
14,2.0,5.0,4.0,2.0,8.0,1.0,0.0,1.0,1.0,27.0,81.0,249.0,747.0,223.0,104.0,729.0,664.0,18.0,209.0,1.0,2.0,1.0,3.0,1.0,3.0,4.0,6.0,6.0,1.0,CLASSIC,MATCHED_GAME,11.21.403.3002,0.0,30.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84.0,0.0,0.0,0.0,0.0,92.0,0.0,0.0,2.0,1.0,4.0,5.0,6.0,5.0,1.0,0.0,10.0,8.0,9.0,11.0,10.0,9.0,10.0,9.0,10.0,9.0,3983.0,2578.0,3019.0,7048.0,0.0,3530.0,4010.0,2482.0,443.0,1573.0,101.0,32.0,1.0,128.0,127.0,30.0,104.0,4.0,99.0,94.0,1481.0,2215.0,1818.0,1515.0,11236.0,2374.0,1975.0,384.0,4977.0,4915.0,1.0,0.0,255543.0,58388.0,89997.0,35578.0,13947.0,37039.0,134927.0,245519.0,82054.0,21006.0,900246.0,5465.0,5231.0,5298.0,8869.0,11296.0,6156.0,6140.0,4154.0,5420.0,6740.0,5422.0,4106.0,5659.0,6722.0,7398.0,5864.0,5104.0,4839.0,4208.0,7074.0,1.0,5.0,0.0,438.0,460.0,306.0,60.0,252.0,154.0,1287.0,0.0,252.0,3.0,10.0,18.0,3.0,4.0,30.0,31.0,2.0,9.0,5.0,100.0,7231.0,4919.0,5676.0,8468.0,6348.0,5414.0,6373.0,5544.0,6451.0,5113.0,4.0,0.0,3.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,8,22,30,30,84,92,22,8,49,46,17580,11086,387,333,18424,14466,432104,541894,37084,27685,31065,25331,1078,2131,58,57,20,8,33137,28400,15
15,1.0,7.0,2.0,3.0,9.0,0.0,2.0,1.0,3.0,143.0,541.0,878.0,1610.0,1286.0,725.0,549.0,947.0,679.0,1011.0,1.0,1.0,1.0,4.0,3.0,0.0,4.0,2.0,1.0,4.0,CLASSIC,MATCHED_GAME,11.21.403.3002,0.0,30.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.0,4.0,0.0,0.0,0.0,0.0,0.0,109.0,1.0,0.0,0.0,2.0,7.0,0.0,5.0,0.0,10.0,7.0,9.0,11.0,9.0,7.0,10.0,9.0,10.0,10.0,32.0,3506.0,87.0,4397.0,843.0,1421.0,1737.0,199.0,1981.0,0.0,114.0,6.0,12.0,131.0,105.0,20.0,76.0,119.0,130.0,13.0,3997.0,1082.0,1372.0,1618.0,8897.0,645.0,1583.0,9775.0,1088.0,3677.0,2.0,0.0,110092.0,34882.0,150244.0,34081.0,48691.0,25763.0,105605.0,21234.0,114016.0,203171.0,900283.0,5656.0,4917.0,1502.0,6016.0,9740.0,2601.0,3594.0,9975.0,3070.0,3828.0,5813.0,4326.0,4428.0,5755.0,7286.0,3910.0,5199.0,6647.0,4994.0,5836.0,8.0,3.0,1626.0,328.0,42.0,0.0,0.0,534.0,274.0,0.0,0.0,150.0,13.0,40.0,7.0,6.0,53.0,49.0,134.0,8.0,11.0,88.0,200.0,6564.0,3815.0,5397.0,7914.0,5211.0,3789.0,6721.0,5105.0,7192.0,7238.0,2.0,0.0,3.0,3.0,2.0,0.0,1.0,0.0,2.0,1.0,1.0,10,10,30,30,78,109,10,10,46,46,6780,7423,382,344,16529,17205,368871,478908,25515,25384,27192,27002,2202,752,128,281,17,13,28875,30071,15
16,3.0,6.0,5.0,2.0,6.0,1.0,3.0,0.0,2.0,344.0,460.0,425.0,114.0,762.0,1098.0,1334.0,641.0,1502.0,816.0,1.0,1.0,4.0,6.0,2.0,6.0,2.0,3.0,3.0,1.0,CLASSIC,MATCHED_GAME,11.21.403.3002,0.0,30.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,87.0,0.0,0.0,0.0,0.0,88.0,0.0,0.0,6.0,2.0,3.0,2.0,5.0,1.0,4.0,4.0,11.0,8.0,10.0,10.0,9.0,8.0,9.0,9.0,11.0,10.0,596.0,3358.0,535.0,3817.0,1203.0,2731.0,61.0,462.0,1638.0,4778.0,118.0,5.0,16.0,99.0,94.0,18.0,79.0,7.0,126.0,105.0,5569.0,1981.0,5606.0,1312.0,4759.0,1401.0,4384.0,4773.0,5806.0,1107.0,2.0,0.0,51707.0,79312.0,489808.0,142101.0,0.0,80410.0,68296.0,200108.0,79533.0,16811.0,900219.0,7623.0,5744.0,6751.0,5317.0,5963.0,4443.0,5714.0,5296.0,8537.0,5886.0,8454.0,4560.0,6600.0,5154.0,6007.0,4293.0,3834.0,5806.0,6357.0,6191.0,1.0,11.0,1457.0,403.0,609.0,188.0,0.0,310.0,1267.0,60.0,1092.0,0.0,8.0,82.0,4.0,5.0,8.0,27.0,5.0,2.0,5.0,5.0,100.0,8023.0,4744.0,7215.0,6696.0,5059.0,4290.0,5253.0,6021.0,8191.0,6335.0,0.0,1.0,3.0,0.0,4.0,0.0,2.0,0.0,0.0,0.0,54.0,14,17,30,30,87,88,17,14,48,47,8882,10297,345,322,18647,18051,764026,444060,30097,31177,30508,26748,2564,2822,52,99,16,12,31283,30544,15
17,1.0,6.0,0.0,3.0,5.0,1.0,4.0,4.0,2.0,540.0,862.0,209.0,986.0,1280.0,136.0,392.0,2774.0,1030.0,1388.0,3.0,3.0,1.0,2.0,4.0,1.0,2.0,1.0,0.0,0.0,CLASSIC,MATCHED_GAME,11.21.403.3002,0.0,30.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.0,0.0,0.0,0.0,8.0,84.0,0.0,0.0,1.0,2.0,4.0,0.0,3.0,0.0,2.0,1.0,10.0,7.0,9.0,10.0,8.0,6.0,11.0,9.0,10.0,8.0,0.0,2147.0,173.0,2738.0,328.0,1346.0,609.0,3143.0,3273.0,721.0,105.0,19.0,37.0,115.0,87.0,19.0,112.0,10.0,106.0,111.0,4152.0,942.0,4026.0,704.0,4214.0,1310.0,6088.0,325.0,929.0,5893.0,0.0,0.0,55946.0,66847.0,171123.0,94629.0,10965.0,47559.0,69785.0,227140.0,38415.0,55752.0,900252.0,4152.0,3375.0,4618.0,3443.0,4543.0,2984.0,6697.0,3697.0,4370.0,6949.0,4740.0,4322.0,5799.0,4551.0,5200.0,3411.0,6617.0,5399.0,5330.0,7338.0,5.0,0.0,0.0,285.0,418.0,0.0,0.0,328.0,0.0,228.0,168.0,333.0,8.0,14.0,3.0,4.0,10.0,26.0,9.0,3.0,8.0,9.0,200.0,6396.0,3804.0,5637.0,6648.0,4525.0,3051.0,8306.0,5968.0,7189.0,4903.0,2.0,0.0,4.0,2.0,6.0,2.0,3.0,0.0,0.0,0.0,0.0,13,8,30,30,68,92,8,13,43,45,4585,9893,363,358,14406,14177,380222,457939,19740,25088,23701,29006,746,1014,51,43,11,17,26257,30170,15
