,assistsplayer_1,assistsplayer_10,assistsplayer_2,assistsplayer_3,assistsplayer_5,assistsplayer_6,assistsplayer_7,assistsplayer_8,assistsplayer_9,currentGold_1,currentGold_10,currentGold_2,currentGold_3,currentGold_4,currentGold_5,currentGold_6,currentGold_7,currentGold_8,currentGold_9,deathsplayer_1,deathsplayer_2,deathsplayer_3,deathsplayer_4,deathsplayer_5,deathsplayer_6,deathsplayer_8,deathsplayer_9,dragon_team200,gameMode,gameType,gameVersion,goldPerSecond_1,goldPerSecond_10,goldPerSecond_2,goldPerSecond_3,goldPerSecond_4,goldPerSecond_5,goldPerSecond_6,goldPerSecond_7,goldPerSecond_8,goldPerSecond_9,inhibs_lost_team100,jungleMinionsKilled_1,jungleMinionsKilled_10,jungleMinionsKilled_2,jungleMinionsKilled_3,jungleMinionsKilled_4,jungleMinionsKilled_5,jungleMinionsKilled_6,jungleMinionsKilled_7,jungleMinionsKilled_8,jungleMinionsKilled_9,killsplayer_1,killsplayer_10,killsplayer_2,killsplayer_3,killsplayer_4,killsplayer_5,killsplayer_6,killsplayer_7,killsplayer_8,killsplayer_9,level_1,level_10,level_2,level_3,level_4,level_5,level_6,level_7,level_8,level_9,magicDamageDoneToChampions_1,magicDamageDoneToChampions_10,magicDamageDoneToChampions_2,magicDamageDoneToChampions_3,magicDamageDoneToChampions_4,magicDamageDoneToChampions_5,magicDamageDoneToChampions_6,magicDamageDoneToChampions_7,magicDamageDoneToChampions_8,magicDamageDoneToChampions_9,minionsKilled_1,minionsKilled_10,minionsKilled_2,minionsKilled_3,minionsKilled_4,minionsKilled_5,minionsKilled_6,minionsKilled_7,minionsKilled_8,minionsKilled_9,physicalDamageDoneToChampions_1,physicalDamageDoneToChampions_10,physicalDamageDoneToChampions_2,physicalDamageDoneToChampions_3,physicalDamageDoneToChampions_4,physicalDamageDoneToChampions_5,physicalDamageDoneToChampions_6,physicalDamageDoneToChampions_7,physicalDamageDoneToChampions_8,physicalDamageDoneToChampions_9,riftherald_team200,riftherald_team300,timeEnemySpentControlled_1,timeEnemySpentControlled_10,timeEnemySpentControlled_2,timeEnemySpentControlled_3,timeEnemySpentControlled_4,timeEnemySpentControlled_5,timeEnemySpentControlled_6,timeEnemySpentControlled_7,timeEnemySpentControlled_8,timeEnemySpentControlled_9,timestamp,totalDamageDoneToChampions_1,totalDamageDoneToChampions_10,totalDamageDoneToChampions_2,totalDamageDoneToChampions_3,totalDamageDoneToChampions_4,totalDamageDoneToChampions_5,totalDamageDoneToChampions_6,totalDamageDoneToChampions_7,totalDamageDoneToChampions_8,totalDamageDoneToChampions_9,totalGold_1,totalGold_10,totalGold_2,totalGold_3,totalGold_4,totalGold_5,totalGold_6,totalGold_7,totalGold_8,totalGold_9,towers_lost_team100,towers_lost_team200,trueDamageDoneToChampions_1,trueDamageDoneToChampions_10,trueDamageDoneToChampions_2,trueDamageDoneToChampions_3,trueDamageDoneToChampions_4,trueDamageDoneToChampions_5,trueDamageDoneToChampions_6,trueDamageDoneToChampions_7,trueDamageDoneToChampions_8,trueDamageDoneToChampions_9,ward_player_0,ward_player_1,ward_player_10,ward_player_2,ward_player_3,ward_player_4,ward_player_5,ward_player_6,ward_player_7,ward_player_8,ward_player_9,winningTeam,xp_1,xp_10,xp_2,xp_3,xp_4,xp_5,xp_6,xp_7,xp_8,xp_9,assistsplayer_4,baron_team200,deathsplayer_10,deathsplayer_7,dragon_team100,inhibs_lost_team200,riftherald_team100,baron_team100,killsplayer_0,team_deathsplayer_100,team_deathsplayer_200,team_goldPerSecond_100,team_goldPerSecond_200,team_jungleMinionsKilled_100,team_jungleMinionsKilled_200,team_killsplayer_100,team_killsplayer_200,team_level_100,team_level_200,team_magicDamageDoneToChampions_100,team_magicDamageDoneToChampions_200,team_minionsKilled_100,team_minionsKilled_200,team_physicalDamageDoneToChampions_100,team_physicalDamageDoneToChampions_200,team_timeEnemySpentControlled_100,team_timeEnemySpentControlled_200,team_totalDamageDoneToChampions_100,team_totalDamageDoneToChampions_200,team_totalGold_100,team_totalGold_200,team_trueDamageDoneToChampions_100,team_trueDamageDoneToChampions_200,team_ward_player_100,team_ward_player_200,team_assistsplayer_100,team_assistsplayer_200,team_xp_100,team_xp_200
421,7.0,3.0,11.0,6.0,12.0,1.0,8.0,3.0,2.0,715.0,651.0,892.0,1834.0,1078.0,576.0,378.0,817.0,1101.0,101.0,2.0,5.0,3.0,4.0,1.0,6.0,5.0,5.0,0.0,CLASSIC,MATCHED_GAME,11.20.400.7328,0.0,30.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,100.0,4.0,10.0,0.0,3.0,67.0,3.0,18.0,9.0,6.0,7.0,10.0,2.0,1.0,3.0,2.0,4.0,0.0,13.0,10.0,12.0,13.0,11.0,11.0,11.0,11.0,12.0,11.0,0.0,8957.0,0.0,11210.0,0.0,2401.0,6028.0,5698.0,635.0,306.0,138.0,12.0,29.0,157.0,140.0,14.0,117.0,16.0,142.0,142.0,12851.0,1019.0,13277.0,367.0,4551.0,1305.0,833.0,1087.0,8143.0,6328.0,0.0,1.0,122970.0,156011.0,209465.0,174466.0,6341.0,150311.0,220802.0,378402.0,88094.0,62289.0,1200298.0,13812.0,10784.0,14825.0,14169.0,5595.0,4250.0,7501.0,7642.0,9716.0,6635.0,10375.0,6386.0,9732.0,10704.0,6978.0,5701.0,6953.0,6327.0,8111.0,6866.0,2.0,9.0,960.0,807.0,1548.0,2590.0,1043.0,542.0,640.0,856.0,938.0,0.0,56.0,13.0,18.0,7.0,14.0,7.0,86.0,5.0,3.0,10.0,7.0,100.0,10388.0,7293.0,9570.0,11331.0,8211.0,7532.0,7874.0,7371.0,8860.0,7458.0,3.0,0.0,5.0,8.0,3.0,1.0,1.0,1.0,0.0,15,29,30,30,126,91,29,15,60,55,13611,21624,478,429,32351,17410,663553,905598,52651,42278,43490,34643,6683,3241,127,43,39,17,47032,38856
422,2.0,16.0,3.0,3.0,6.0,1.0,9.0,2.0,9.0,120.0,242.0,560.0,948.0,292.0,356.0,418.0,46.0,1263.0,638.0,3.0,5.0,3.0,5.0,8.0,2.0,2.0,4.0,3.0,CLASSIC,MATCHED_GAME,11.22.406.3587,0.0,30.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,94.0,0.0,0.0,0.0,7.0,143.0,1.0,12.0,0.0,1.0,5.0,3.0,1.0,1.0,11.0,2.0,3.0,7.0,11.0,9.0,10.0,11.0,10.0,8.0,13.0,12.0,12.0,12.0,0.0,2080.0,6302.0,6353.0,640.0,1865.0,10167.0,2689.0,5719.0,3204.0,117.0,34.0,7.0,139.0,134.0,29.0,129.0,25.0,147.0,166.0,3966.0,1504.0,139.0,1370.0,5934.0,1113.0,847.0,2248.0,1061.0,11614.0,0.0,0.0,42145.0,54165.0,428662.0,46764.0,31208.0,28071.0,44130.0,175681.0,172689.0,65300.0,1200310.0,4192.0,3938.0,6678.0,8257.0,6762.0,3409.0,11414.0,5500.0,7098.0,15238.0,5753.0,6292.0,7435.0,7448.0,6267.0,4821.0,9348.0,8086.0,8163.0,10071.0,11.0,1.0,225.0,354.0,236.0,534.0,187.0,430.0,400.0,562.0,317.0,420.0,6.0,6.0,22.0,1.0,7.0,6.0,28.0,12.0,3.0,11.0,11.0,200.0,8567.0,5282.0,7246.0,8096.0,6734.0,4596.0,10746.0,9663.0,9251.0,9636.0,3.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,24,10,30,30,98,163,10,24,50,58,15160,23859,426,501,12522,17274,576850,511965,29298,43188,31724,41960,1612,2053,48,59,17,37,35239,44578
423,2.0,11.0,3.0,3.0,4.0,6.0,6.0,6.0,11.0,326.0,1140.0,700.0,131.0,376.0,85.0,1114.0,1538.0,1616.0,1759.0,4.0,7.0,4.0,4.0,5.0,0.0,3.0,1.0,1.0,CLASSIC,CUSTOM_GAME,11.22.406.3587,0.0,30.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,104.0,4.0,0.0,0.0,13.0,118.0,10.0,0.0,1.0,1.0,1.0,2.0,3.0,2.0,6.0,8.0,7.0,2.0,12.0,10.0,11.0,12.0,10.0,10.0,14.0,13.0,13.0,11.0,8161.0,1679.0,13877.0,822.0,241.0,3961.0,10020.0,673.0,10938.0,342.0,136.0,30.0,47.0,144.0,140.0,18.0,176.0,14.0,164.0,153.0,2257.0,1249.0,102.0,6147.0,10016.0,577.0,7818.0,7164.0,673.0,5921.0,2.0,0.0,197728.0,34222.0,189450.0,11107.0,82106.0,22202.0,876273.0,468895.0,211758.0,19456.0,1200410.0,10418.0,3331.0,14678.0,7228.0,10258.0,4967.0,18262.0,8148.0,11612.0,6732.0,5796.0,5690.0,6760.0,7056.0,7086.0,5135.0,10688.0,9963.0,9211.0,8914.0,10.0,0.0,0.0,402.0,698.0,258.0,0.0,428.0,424.0,310.0,0.0,468.0,0.0,5.0,22.0,6.0,30.0,6.0,17.0,14.0,15.0,10.0,9.0,200.0,8767.0,7196.0,8476.0,8863.0,6986.0,6401.0,12575.0,10473.0,10028.0,8000.0,0.0,0.0,2.0,3.0,1.0,0.0,0.0,0.0,0.0,24,9,30,30,108,141,9,24,55,61,27062,23652,485,537,19099,22825,502593,1610604,47549,48085,31833,44466,1384,1604,64,70,12,40,39493,48272
424,2.0,9.0,3.0,3.0,7.0,2.0,2.0,0.0,5.0,199.0,544.0,838.0,960.0,1661.0,547.0,877.0,750.0,157.0,574.0,0.0,5.0,2.0,6.0,4.0,6.0,0.0,5.0,3.0,CLASSIC,MATCHED_GAME,11.22.406.3587,0.0,30.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,120.0,4.0,4.0,0.0,0.0,96.0,0.0,8.0,4.0,3.0,4.0,4.0,5.0,0.0,0.0,0.0,6.0,7.0,13.0,10.0,12.0,12.0,10.0,9.0,11.0,11.0,11.0,11.0,1551.0,0.0,7606.0,266.0,641.0,3589.0,1610.0,0.0,5977.0,0.0,131.0,36.0,34.0,110.0,123.0,31.0,122.0,15.0,108.0,152.0,7874.0,5030.0,119.0,6910.0,7630.0,1541.0,5869.0,3033.0,828.0,8481.0,0.0,0.0,67387.0,63718.0,518924.0,22302.0,404029.0,172429.0,161507.0,126239.0,46310.0,9746.0,1200327.0,9633.0,5741.0,7986.0,7767.0,8272.0,6024.0,8652.0,3165.0,6978.0,10114.0,8014.0,7169.0,8388.0,8035.0,7771.0,4887.0,6360.0,5665.0,7247.0,9573.0,2.0,10.0,208.0,711.0,261.0,590.0,0.0,894.0,1172.0,132.0,172.0,1632.0,8.0,13.0,46.0,0.0,7.0,10.0,37.0,11.0,11.0,9.0,9.0,100.0,10227.0,6517.0,9752.0,8654.0,7249.0,5426.0,8136.0,7469.0,7984.0,8184.0,3.0,0.0,2.0,4.0,1.0,3.0,2.0,1.0,1.0,17,17,30,30,136,104,17,16,56,54,13653,7587,429,433,24074,23241,1185071,407520,39682,34650,37095,36014,1953,3819,67,86,18,18,41308,38290
425,4.0,7.0,10.0,1.0,15.0,4.0,3.0,3.0,4.0,785.0,588.0,356.0,1430.0,979.0,18.0,264.0,335.0,1987.0,484.0,4.0,3.0,3.0,6.0,3.0,2.0,5.0,4.0,2.0,CLASSIC,MATCHED_GAME,11.22.406.3587,0.0,30.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,16.0,4.0,88.0,0.0,22.0,4.0,2.0,88.0,4.0,0.0,1.0,4.0,4.0,8.0,10.0,0.0,0.0,8.0,1.0,6.0,11.0,10.0,11.0,12.0,11.0,10.0,12.0,11.0,12.0,10.0,0.0,8304.0,1436.0,7898.0,2309.0,2094.0,2511.0,1221.0,5503.0,1096.0,115.0,16.0,16.0,153.0,107.0,50.0,127.0,9.0,139.0,130.0,7930.0,1135.0,6439.0,1090.0,10214.0,936.0,7151.0,6132.0,967.0,8683.0,0.0,0.0,122188.0,114458.0,355802.0,49548.0,31738.0,140739.0,323212.0,119513.0,29890.0,89311.0,1200425.0,8002.0,10230.0,8786.0,11046.0,13546.0,3480.0,9663.0,8173.0,6903.0,9779.0,6480.0,7428.0,7496.0,10025.0,9179.0,6168.0,6479.0,8145.0,7047.0,8558.0,2.0,9.0,72.0,789.0,910.0,2057.0,1022.0,450.0,0.0,820.0,433.0,0.0,0.0,11.0,25.0,15.0,79.0,13.0,33.0,13.0,11.0,12.0,59.0,100.0,8516.0,6253.0,7937.0,9858.0,7678.0,6981.0,9020.0,7626.0,9055.0,7196.0,5.0,0.0,7.0,5.0,3.0,1.0,1.0,1.0,0.0,19,23,30,30,130,98,23,19,55,55,13737,18635,441,421,26609,24068,700015,676384,44860,44748,39348,37657,4511,2042,151,120,35,21,40970,39150
426,8.0,4.0,3.0,4.0,14.0,1.0,3.0,0.0,3.0,2544.0,347.0,315.0,1914.0,2461.0,309.0,380.0,513.0,659.0,234.0,2.0,3.0,0.0,3.0,3.0,8.0,5.0,2.0,2.0,CLASSIC,MATCHED_GAME,11.17.394.4489,0.0,30.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,119.0,8.0,0.0,0.0,105.0,0.0,4.0,7.0,0.0,4.0,10.0,3.0,2.0,1.0,4.0,4.0,2.0,13.0,9.0,12.0,13.0,11.0,10.0,12.0,11.0,11.0,11.0,9978.0,2414.0,873.0,12343.0,260.0,4230.0,4337.0,1042.0,280.0,749.0,121.0,27.0,142.0,35.0,149.0,25.0,138.0,18.0,131.0,170.0,6416.0,1338.0,10407.0,1777.0,8657.0,1689.0,1674.0,4588.0,12124.0,10229.0,0.0,0.0,249861.0,46488.0,32392.0,322639.0,61902.0,73280.0,49261.0,256212.0,148013.0,792.0,1200456.0,17092.0,4498.0,11649.0,15113.0,9659.0,6417.0,8353.0,6149.0,13982.0,11697.0,9334.0,4692.0,7350.0,10599.0,8412.0,5484.0,7270.0,7428.0,7289.0,8764.0,3.0,4.0,697.0,745.0,368.0,992.0,742.0,498.0,2341.0,518.0,1576.0,718.0,1.0,117.0,16.0,4.0,3.0,6.0,20.0,10.0,1.0,3.0,6.0,100.0,10445.0,5409.0,9513.0,10603.0,8276.0,7200.0,9212.0,8057.0,8543.0,7821.0,7.0,0.0,7.0,4.0,1.0,0.0,2.0,1.0,0.0,11,26,30,30,131,109,26,11,59,54,27684,8822,472,484,28946,29953,740074,500766,59930,44679,41179,35443,3297,5898,150,36,36,11,46037,39042
427,1.0,2.0,5.0,4.0,9.0,2.0,1.0,1.0,4.0,1159.0,496.0,496.0,224.0,954.0,637.0,393.0,470.0,249.0,576.0,1.0,2.0,1.0,1.0,0.0,3.0,1.0,5.0,1.0,CLASSIC,MATCHED_GAME,11.22.406.3587,0.0,30.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,104.0,0.0,14.0,0.0,0.0,108.0,0.0,0.0,2.0,0.0,4.0,3.0,5.0,1.0,0.0,1.0,4.0,0.0,12.0,9.0,11.0,12.0,11.0,9.0,12.0,10.0,12.0,11.0,5678.0,2332.0,543.0,6858.0,969.0,1194.0,1809.0,279.0,6117.0,211.0,164.0,15.0,13.0,172.0,157.0,37.0,151.0,13.0,161.0,144.0,1991.0,654.0,3177.0,466.0,11193.0,1236.0,2811.0,3423.0,382.0,5383.0,0.0,0.0,44041.0,62632.0,231128.0,123128.0,159708.0,45554.0,375719.0,100660.0,434432.0,46181.0,1200397.0,7669.0,2987.0,3752.0,7324.0,12444.0,2535.0,4830.0,3899.0,6500.0,5594.0,7524.0,3841.0,7786.0,8559.0,9428.0,5237.0,5993.0,6070.0,7914.0,6616.0,0.0,5.0,0.0,0.0,32.0,0.0,282.0,104.0,210.0,196.0,0.0,0.0,0.0,7.0,21.0,5.0,12.0,12.0,29.0,6.0,1.0,10.0,46.0,100.0,9885.0,5347.0,7982.0,9742.0,7687.0,5327.0,9115.0,7237.0,9469.0,7341.0,5.0,0.0,4.0,2.0,3.0,0.0,2.0,0.0,0.0,5,15,30,30,125,108,15,5,55,54,15242,10748,543,484,18063,12653,603559,1019624,33724,23810,38534,30434,418,406,65,84,24,10,40623,38509
428,1.0,15.0,4.0,3.0,2.0,2.0,10.0,6.0,7.0,24.0,967.0,1319.0,730.0,334.0,302.0,909.0,309.0,39.0,425.0,3.0,3.0,8.0,6.0,6.0,3.0,0.0,6.0,4.0,CLASSIC,MATCHED_GAME,11.21.403.3002,0.0,30.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,2.0,12.0,0.0,113.0,4.0,0.0,0.0,8.0,107.0,3.0,0.0,3.0,6.0,2.0,3.0,2.0,3.0,2.0,6.0,5.0,7.0,13.0,10.0,12.0,11.0,10.0,9.0,11.0,12.0,12.0,11.0,7523.0,7227.0,22.0,819.0,889.0,1861.0,511.0,875.0,7628.0,0.0,147.0,14.0,30.0,90.0,136.0,25.0,101.0,25.0,133.0,120.0,2897.0,1242.0,6016.0,11397.0,9872.0,930.0,4328.0,11934.0,1448.0,5740.0,0.0,0.0,182885.0,126090.0,308556.0,51648.0,25036.0,99725.0,58462.0,189589.0,30685.0,33325.0,1200301.0,10847.0,8470.0,6853.0,12632.0,11913.0,2953.0,4839.0,13532.0,9505.0,7075.0,8904.0,7292.0,7919.0,6555.0,7334.0,5552.0,6524.0,8774.0,8309.0,8900.0,9.0,3.0,426.0,0.0,814.0,416.0,1151.0,162.0,0.0,723.0,428.0,1334.0,0.0,77.0,49.0,1.0,7.0,6.0,33.0,4.0,86.0,7.0,4.0,200.0,10907.0,7124.0,9271.0,7726.0,7021.0,5089.0,8136.0,9247.0,9302.0,8279.0,5.0,1.0,2.0,2.0,1.0,0.0,1.0,0.0,0.0,26,13,30,30,129,118,13,26,55,56,11114,16241,428,393,31112,24692,667850,438151,45198,43421,36264,39799,2969,2485,124,150,15,40,40014,42088
429,5.0,7.0,3.0,2.0,5.0,0.0,7.0,5.0,6.0,2062.0,125.0,172.0,680.0,960.0,823.0,529.0,148.0,1304.0,561.0,1.0,4.0,6.0,4.0,5.0,4.0,3.0,2.0,4.0,CLASSIC,MATCHED_GAME,11.22.406.3587,0.0,30.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,2.0,3.0,0.0,99.0,4.0,4.0,0.0,4.0,124.0,4.0,0.0,3.0,1.0,4.0,4.0,2.0,2.0,0.0,10.0,8.0,1.0,14.0,9.0,11.0,12.0,11.0,8.0,10.0,13.0,13.0,10.0,0.0,4815.0,6053.0,7198.0,344.0,3063.0,966.0,9367.0,11749.0,531.0,197.0,14.0,3.0,139.0,167.0,7.0,93.0,23.0,158.0,115.0,9140.0,717.0,354.0,815.0,7463.0,958.0,4722.0,661.0,723.0,4775.0,1.0,0.0,144724.0,32603.0,121316.0,149791.0,4228.0,5977.0,14401.0,325742.0,170820.0,33335.0,1200340.0,9254.0,5914.0,7059.0,8013.0,7807.0,4198.0,5688.0,10500.0,12473.0,5307.0,10821.0,5075.0,8087.0,7035.0,7800.0,5408.0,4854.0,10113.0,9539.0,6636.0,7.0,4.0,114.0,380.0,652.0,0.0,0.0,176.0,0.0,471.0,0.0,0.0,0.0,3.0,32.0,5.0,12.0,10.0,34.0,12.0,6.0,8.0,12.0,200.0,11461.0,5524.0,7798.0,8605.0,8198.0,4750.0,7189.0,10209.0,10811.0,6757.0,3.0,1.0,4.0,2.0,0.0,0.0,1.0,0.0,0.0,20,15,30,30,110,132,15,20,56,55,16658,27428,513,403,18730,11598,426036,576901,36331,39882,39151,36217,942,851,64,70,18,25,40812,40490
430,3.0,9.0,2.0,3.0,6.0,4.0,7.0,7.0,6.0,375.0,608.0,349.0,1491.0,83.0,242.0,1040.0,675.0,55.0,456.0,5.0,3.0,7.0,3.0,3.0,3.0,1.0,7.0,2.0,CLASSIC,MATCHED_GAME,11.22.406.3587,0.0,30.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,112.0,4.0,0.0,0.0,1.0,115.0,5.0,0.0,5.0,1.0,2.0,2.0,3.0,3.0,3.0,3.0,10.0,4.0,12.0,10.0,11.0,11.0,11.0,9.0,12.0,12.0,14.0,10.0,11480.0,2755.0,311.0,9140.0,312.0,4313.0,6365.0,6469.0,2024.0,0.0,136.0,25.0,19.0,115.0,150.0,29.0,144.0,17.0,167.0,60.0,651.0,672.0,6923.0,2786.0,9528.0,1714.0,541.0,385.0,13920.0,5990.0,0.0,1.0,64996.0,95410.0,397826.0,186860.0,10435.0,45059.0,64601.0,240372.0,130334.0,133565.0,1200327.0,12517.0,3859.0,8491.0,12308.0,9841.0,6500.0,6906.0,7090.0,15945.0,6436.0,9065.0,5758.0,6974.0,6786.0,7508.0,5767.0,8635.0,7725.0,11693.0,7606.0,5.0,3.0,386.0,432.0,1256.0,380.0,0.0,472.0,0.0,236.0,0.0,445.0,9.0,3.0,19.0,1.0,6.0,4.0,47.0,12.0,9.0,8.0,9.0,200.0,9852.0,6169.0,7763.0,8517.0,7662.0,5541.0,9824.0,9436.0,11919.0,6523.0,3.0,0.0,3.0,1.0,1.0,0.0,1.0,0.0,0.0,21,15,30,30,116,121,15,21,54,58,25556,17613,449,413,21602,21508,705176,664282,49657,40236,36100,41417,2494,1113,61,57,17,33,39335,43871
431,2.0,6.0,8.0,2.0,9.0,4.0,3.0,4.0,4.0,649.0,488.0,514.0,507.0,400.0,159.0,465.0,1520.0,380.0,1576.0,7.0,5.0,5.0,4.0,2.0,4.0,1.0,3.0,2.0,CLASSIC,MATCHED_GAME,11.18.395.7538,0.0,30.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,123.0,0.0,2.0,0.0,0.0,95.0,4.0,8.0,2.0,1.0,6.0,5.0,5.0,4.0,5.0,8.0,4.0,5.0,12.0,9.0,12.0,12.0,12.0,9.0,13.0,12.0,13.0,13.0,2493.0,3037.0,10404.0,5713.0,1692.0,2023.0,10557.0,8744.0,1969.0,249.0,144.0,24.0,35.0,142.0,166.0,27.0,154.0,7.0,116.0,151.0,8875.0,698.0,1012.0,1345.0,9969.0,1659.0,306.0,436.0,7618.0,10263.0,1.0,1.0,59526.0,49194.0,385017.0,33922.0,135522.0,42753.0,291901.0,126169.0,414305.0,72319.0,1200445.0,11368.0,4317.0,16098.0,8494.0,11662.0,4312.0,11059.0,9773.0,9588.0,10768.0,7699.0,5203.0,8864.0,7657.0,9400.0,6324.0,9710.0,8535.0,7080.0,9151.0,9.0,4.0,0.0,582.0,4681.0,1435.0,0.0,630.0,196.0,592.0,0.0,256.0,0.0,8.0,37.0,4.0,12.0,9.0,32.0,11.0,12.0,11.0,6.0,200.0,9439.0,5751.0,9801.0,9589.0,8730.0,5970.0,11096.0,9384.0,10101.0,10088.0,8.0,1.0,8.0,6.0,1.0,0.0,0.0,0.0,0.0,23,22,30,30,125,107,22,23,57,60,22325,24556,514,452,22860,19321,656740,953888,51934,45505,39944,39679,6746,1626,65,77,29,21,43529,46420
432,2.0,9.0,2.0,2.0,2.0,4.0,0.0,1.0,8.0,600.0,92.0,52.0,637.0,148.0,380.0,230.0,21.0,670.0,289.0,2.0,4.0,4.0,3.0,5.0,1.0,3.0,1.0,3.0,CLASSIC,MATCHED_GAME,11.21.403.3002,0.0,30.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,86.0,0.0,4.0,0.0,8.0,110.0,9.0,2.0,1.0,2.0,4.0,2.0,0.0,2.0,1.0,5.0,9.0,1.0,12.0,10.0,11.0,12.0,10.0,10.0,13.0,11.0,13.0,11.0,1441.0,4241.0,1171.0,4388.0,457.0,0.0,2322.0,0.0,11287.0,0.0,149.0,16.0,27.0,149.0,135.0,12.0,132.0,18.0,163.0,145.0,6978.0,348.0,6365.0,1306.0,4368.0,3623.0,5235.0,4910.0,1824.0,9214.0,0.0,0.0,79935.0,58029.0,119217.0,30481.0,69172.0,70712.0,547572.0,202141.0,101619.0,24279.0,1200423.0,10643.0,4852.0,8979.0,6661.0,4825.0,3635.0,7557.0,6110.0,15233.0,9214.0,7065.0,6102.0,8142.0,7147.0,5878.0,5429.0,7180.0,7496.0,10255.0,7204.0,6.0,10.0,2223.0,262.0,1443.0,966.0,0.0,12.0,0.0,1200.0,2121.0,0.0,13.0,11.0,32.0,4.0,11.0,13.0,34.0,14.0,3.0,42.0,19.0,100.0,9746.0,6994.0,7934.0,9651.0,6670.0,6398.0,10412.0,7611.0,11289.0,7699.0,1.0,0.0,0.0,4.0,2.0,2.0,2.0,3.0,0.0,18,9,30,30,91,129,9,18,55,58,7457,17850,472,474,22640,21531,369517,933640,34743,42966,33661,38237,4644,3583,73,110,9,22,40399,44005
433,2.0,16.0,1.0,2.0,4.0,4.0,8.0,6.0,8.0,479.0,854.0,436.0,283.0,368.0,140.0,1412.0,119.0,2254.0,612.0,4.0,5.0,3.0,3.0,9.0,2.0,2.0,3.0,2.0,CLASSIC,MATCHED_GAME,11.22.406.3587,0.0,30.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,1.0,8.0,0.0,87.0,4.0,20.0,0.0,8.0,112.0,8.0,20.0,2.0,0.0,2.0,4.0,4.0,1.0,0.0,4.0,15.0,5.0,11.0,10.0,10.0,11.0,12.0,8.0,12.0,12.0,13.0,10.0,2169.0,2144.0,0.0,8137.0,7525.0,2712.0,2294.0,402.0,21989.0,6957.0,116.0,29.0,9.0,140.0,150.0,42.0,128.0,37.0,125.0,77.0,9471.0,2017.0,5283.0,874.0,1086.0,1872.0,1188.0,7725.0,1943.0,515.0,2.0,0.0,82010.0,48832.0,171355.0,221949.0,116636.0,68930.0,738935.0,238594.0,136048.0,151542.0,1200422.0,11898.0,4762.0,5551.0,9697.0,8638.0,4986.0,3483.0,8759.0,24277.0,7774.0,6194.0,5709.0,6076.0,7493.0,9693.0,5190.0,6747.0,8994.0,11519.0,7572.0,8.0,2.0,258.0,600.0,268.0,686.0,26.0,402.0,0.0,632.0,344.0,302.0,0.0,10.0,24.0,6.0,7.0,12.0,26.0,5.0,3.0,9.0,1.0,200.0,7933.0,6855.0,6356.0,8435.0,9149.0,4958.0,9194.0,9421.0,10236.0,6781.0,3.0,1.0,4.0,2.0,1.0,0.0,0.0,0.0,0.0,24,13,30,30,119,148,13,24,52,57,20543,33786,457,396,18586,13388,660880,1313951,40770,49055,34646,40541,1640,1878,61,42,12,42,36831,42487
