,assistsplayer_1,assistsplayer_10,assistsplayer_2,assistsplayer_3,assistsplayer_4,assistsplayer_5,assistsplayer_6,assistsplayer_7,assistsplayer_8,assistsplayer_9,baron_team100,baron_team200,currentGold_1,currentGold_10,currentGold_2,currentGold_3,currentGold_4,currentGold_5,currentGold_6,currentGold_7,currentGold_8,currentGold_9,deathsplayer_1,deathsplayer_10,deathsplayer_2,deathsplayer_3,deathsplayer_4,deathsplayer_5,deathsplayer_6,deathsplayer_7,deathsplayer_8,deathsplayer_9,dragon_team100,dragon_team200,gameMode,gameType,gameVersion,goldPerSecond_1,goldPerSecond_10,goldPerSecond_2,goldPerSecond_3,goldPerSecond_4,goldPerSecond_5,goldPerSecond_6,goldPerSecond_7,goldPerSecond_8,goldPerSecond_9,inhibs_lost_team100,inhibs_lost_team200,jungleMinionsKilled_1,jungleMinionsKilled_10,jungleMinionsKilled_2,jungleMinionsKilled_3,jungleMinionsKilled_4,jungleMinionsKilled_5,jungleMinionsKilled_6,jungleMinionsKilled_7,jungleMinionsKilled_8,jungleMinionsKilled_9,killsplayer_0,killsplayer_1,killsplayer_2,killsplayer_3,killsplayer_4,killsplayer_5,killsplayer_6,killsplayer_7,killsplayer_8,killsplayer_9,level_1,level_10,level_2,level_3,level_4,level_5,level_6,level_7,level_8,level_9,magicDamageDoneToChampions_1,magicDamageDoneToChampions_10,magicDamageDoneToChampions_2,magicDamageDoneToChampions_3,magicDamageDoneToChampions_4,magicDamageDoneToChampions_5,magicDamageDoneToChampions_6,magicDamageDoneToChampions_7,magicDamageDoneToChampions_8,magicDamageDoneToChampions_9,minionsKilled_1,minionsKilled_10,minionsKilled_2,minionsKilled_3,minionsKilled_4,minionsKilled_5,minionsKilled_6,minionsKilled_7,minionsKilled_8,minionsKilled_9,physicalDamageDoneToChampions_1,physicalDamageDoneToChampions_10,physicalDamageDoneToChampions_2,physicalDamageDoneToChampions_3,physicalDamageDoneToChampions_4,physicalDamageDoneToChampions_5,physicalDamageDoneToChampions_6,physicalDamageDoneToChampions_7,physicalDamageDoneToChampions_8,physicalDamageDoneToChampions_9,riftherald_team200,riftherald_team300,timeEnemySpentControlled_1,timeEnemySpentControlled_10,timeEnemySpentControlled_2,timeEnemySpentControlled_3,timeEnemySpentControlled_4,timeEnemySpentControlled_5,timeEnemySpentControlled_6,timeEnemySpentControlled_7,timeEnemySpentControlled_8,timeEnemySpentControlled_9,timestamp,totalDamageDoneToChampions_1,totalDamageDoneToChampions_10,totalDamageDoneToChampions_2,totalDamageDoneToChampions_3,totalDamageDoneToChampions_4,totalDamageDoneToChampions_5,totalDamageDoneToChampions_6,totalDamageDoneToChampions_7,totalDamageDoneToChampions_8,totalDamageDoneToChampions_9,totalGold_1,totalGold_10,totalGold_2,totalGold_3,totalGold_4,totalGold_5,totalGold_6,totalGold_7,totalGold_8,totalGold_9,towers_lost_team100,towers_lost_team200,trueDamageDoneToChampions_1,trueDamageDoneToChampions_10,trueDamageDoneToChampions_2,trueDamageDoneToChampions_3,trueDamageDoneToChampions_4,trueDamageDoneToChampions_5,trueDamageDoneToChampions_6,trueDamageDoneToChampions_7,trueDamageDoneToChampions_8,trueDamageDoneToChampions_9,ward_player_1,ward_player_10,ward_player_2,ward_player_3,ward_player_4,ward_player_5,ward_player_6,ward_player_7,ward_player_8,ward_player_9,winningTeam,xp_1,xp_10,xp_2,xp_3,xp_4,xp_5,xp_6,xp_7,xp_8,xp_9,riftherald_team100,killsplayer_10,ward_player_0,team_deathsplayer_100,team_deathsplayer_200,team_goldPerSecond_100,team_goldPerSecond_200,team_jungleMinionsKilled_100,team_jungleMinionsKilled_200,team_killsplayer_100,team_killsplayer_200,team_level_100,team_level_200,team_magicDamageDoneToChampions_100,team_magicDamageDoneToChampions_200,team_minionsKilled_100,team_minionsKilled_200,team_physicalDamageDoneToChampions_100,team_physicalDamageDoneToChampions_200,team_timeEnemySpentControlled_100,team_timeEnemySpentControlled_200,team_totalDamageDoneToChampions_100,team_totalDamageDoneToChampions_200,team_totalGold_100,team_totalGold_200,team_trueDamageDoneToChampions_100,team_trueDamageDoneToChampions_200,team_ward_player_100,team_ward_player_200,team_assistsplayer_100,team_assistsplayer_200,team_xp_100,team_xp_200
440,2.0,4.0,6.0,6.0,6.0,12.0,4.0,1.0,4.0,2.0,1.0,0.0,848.0,324.0,40.0,54.0,1320.0,1098.0,154.0,1787.0,485.0,294.0,2.0,6.0,6.0,5.0,0.0,0.0,5.0,2.0,6.0,4.0,1.0,2.0,CLASSIC,MATCHED_GAME,11.21.403.3002,0.0,30.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,4.0,125.0,0.0,10.0,0.0,0.0,112.0,4.0,0.0,1.0,4.0,5.0,5.0,8.0,0.0,1.0,7.0,4.0,0.0,11.0,9.0,12.0,11.0,12.0,11.0,12.0,12.0,12.0,10.0,4598.0,2872.0,462.0,10245.0,2863.0,1357.0,79.0,2218.0,9851.0,583.0,99.0,32.0,19.0,110.0,181.0,28.0,120.0,17.0,131.0,136.0,1925.0,508.0,7001.0,1496.0,18210.0,763.0,7430.0,6088.0,102.0,5495.0,1.0,0.0,79468.0,92045.0,171488.0,81194.0,19884.0,84092.0,95317.0,179525.0,262535.0,85142.0,1200278.0,6524.0,3603.0,7937.0,12568.0,22909.0,2229.0,8779.0,8901.0,10086.0,6078.0,6598.0,4884.0,8250.0,7409.0,10495.0,6507.0,6587.0,8777.0,7375.0,5869.0,1.0,8.0,0.0,222.0,474.0,825.0,1836.0,108.0,1270.0,594.0,132.0,0.0,9.0,14.0,5.0,11.0,10.0,16.0,7.0,5.0,9.0,6.0,100.0,7799.0,5457.0,9374.0,8574.0,8896.0,7375.0,8820.0,8851.0,9383.0,7181.0,1.0,1.0,6.0,13,23,30,30,136,120,22,13,57,55,19525,15603,437,436,29395,19623,436126,714564,52167,37447,39259,33492,3243,2218,51,41,32,15,42018,39692
441,6.0,8.0,5.0,5.0,4.0,6.0,6.0,5.0,3.0,6.0,1.0,1.0,428.0,1006.0,1564.0,378.0,502.0,144.0,947.0,337.0,825.0,1030.0,4.0,2.0,4.0,3.0,4.0,3.0,5.0,4.0,3.0,2.0,0.0,4.0,CLASSIC,MATCHED_GAME,11.12.379.4946,0.0,30.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,104.0,0.0,4.0,0.0,1.0,103.0,0.0,4.0,0.0,3.0,7.0,5.0,1.0,0.0,5.0,2.0,3.0,3.0,12.0,10.0,12.0,11.0,10.0,9.0,12.0,11.0,12.0,11.0,1058.0,5035.0,10658.0,9349.0,2047.0,1018.0,10060.0,0.0,7364.0,246.0,121.0,6.0,12.0,110.0,152.0,36.0,110.0,10.0,112.0,151.0,8066.0,1131.0,256.0,205.0,5642.0,1026.0,3274.0,6983.0,1175.0,10161.0,0.0,1.0,161697.0,77031.0,368761.0,210438.0,0.0,42937.0,457052.0,492301.0,14036.0,0.0,1200342.0,12731.0,7019.0,11357.0,9554.0,8107.0,2045.0,13335.0,8892.0,8799.0,11167.0,7028.0,6566.0,8904.0,7583.0,7272.0,4364.0,8497.0,6577.0,6450.0,7930.0,8.0,2.0,3606.0,852.0,443.0,0.0,417.0,0.0,0.0,1908.0,260.0,759.0,6.0,33.0,3.0,13.0,5.0,33.0,17.0,3.0,14.0,8.0,200.0,8864.0,6704.0,8716.0,8537.0,7268.0,5706.0,9868.0,7633.0,8583.0,8184.0,0.0,5.0,0.0,18,16,30,30,108,108,16,18,54,56,24130,22705,431,389,15195,22724,783833,1040420,43794,49212,35151,36020,4466,3779,60,75,26,28,39091,40972
442,3.0,3.0,5.0,3.0,5.0,4.0,10.0,9.0,1.0,1.0,1.0,1.0,718.0,677.0,633.0,694.0,1252.0,604.0,655.0,514.0,211.0,1051.0,9.0,4.0,9.0,3.0,0.0,0.0,5.0,1.0,4.0,3.0,1.0,4.0,CLASSIC,MATCHED_GAME,11.20.400.7328,0.0,30.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,84.0,0.0,12.0,0.0,11.0,124.0,4.0,4.0,0.0,4.0,4.0,2.0,4.0,3.0,8.0,8.0,5.0,0.0,11.0,9.0,11.0,12.0,11.0,10.0,13.0,13.0,12.0,11.0,2819.0,1203.0,0.0,4892.0,336.0,2691.0,13119.0,0.0,0.0,6833.0,87.0,6.0,11.0,160.0,185.0,29.0,115.0,31.0,136.0,156.0,8422.0,425.0,7587.0,0.0,8505.0,419.0,2359.0,18757.0,5329.0,274.0,2.0,0.0,358668.0,54065.0,177678.0,45873.0,38640.0,56543.0,31109.0,275326.0,125597.0,134045.0,1200278.0,11264.0,1629.0,10223.0,5450.0,8841.0,3482.0,16067.0,20221.0,5475.0,7108.0,6743.0,4042.0,7298.0,7634.0,10021.0,5419.0,9925.0,11103.0,7886.0,6221.0,9.0,4.0,22.0,0.0,2636.0,558.0,0.0,372.0,588.0,1464.0,146.0,0.0,8.0,34.0,4.0,10.0,9.0,36.0,10.0,1.0,11.0,11.0,200.0,7549.0,5043.0,7775.0,9518.0,8167.0,7014.0,10662.0,11028.0,9268.0,7385.0,0.0,0.0,0.0,21,17,30,30,96,143,17,21,55,58,10738,21155,472,444,24933,27144,677402,620142,39260,50500,37115,39177,3588,2198,67,67,20,24,40023,43386
443,0.0,7.0,5.0,1.0,4.0,8.0,1.0,3.0,0.0,5.0,0.0,1.0,878.0,566.0,769.0,1280.0,718.0,578.0,2604.0,725.0,234.0,1289.0,3.0,7.0,4.0,1.0,5.0,6.0,1.0,4.0,2.0,3.0,0.0,4.0,CLASSIC,MATCHED_GAME,11.21.403.3002,0.0,30.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,2.0,90.0,4.0,7.0,4.0,0.0,104.0,4.0,0.0,0.0,2.0,1.0,2.0,9.0,3.0,5.0,9.0,0.0,4.0,12.0,8.0,11.0,12.0,10.0,10.0,13.0,11.0,11.0,12.0,2841.0,4375.0,3807.0,477.0,1041.0,4461.0,324.0,622.0,3950.0,1737.0,136.0,25.0,20.0,112.0,99.0,18.0,147.0,7.0,134.0,151.0,4277.0,740.0,343.0,4510.0,12455.0,602.0,4552.0,10338.0,87.0,6758.0,1.0,1.0,52453.0,237800.0,241672.0,8292.0,9841.0,31308.0,96546.0,166488.0,90642.0,0.0,1200315.0,7119.0,5654.0,4254.0,5178.0,14670.0,5582.0,6283.0,11390.0,4184.0,8620.0,7603.0,5451.0,6429.0,6340.0,9468.0,6628.0,8619.0,8800.0,5584.0,8164.0,8.0,7.0,0.0,538.0,104.0,190.0,1174.0,518.0,1406.0,429.0,146.0,124.0,262.0,26.0,10.0,30.0,16.0,31.0,12.0,3.0,14.0,7.0,200.0,9196.0,4982.0,7985.0,9350.0,7044.0,6525.0,10766.0,8578.0,8546.0,8844.0,0.0,1.0,0.0,19,17,30,30,105,110,17,19,55,55,12627,11008,385,464,22187,22475,343566,591476,36803,36131,36468,36618,1986,2643,349,62,18,16,40100,41716
444,3.0,5.0,6.0,3.0,7.0,9.0,3.0,4.0,6.0,2.0,1.0,1.0,78.0,77.0,619.0,994.0,769.0,715.0,633.0,361.0,180.0,2065.0,3.0,4.0,5.0,1.0,0.0,2.0,1.0,4.0,1.0,2.0,2.0,3.0,CLASSIC,MATCHED_GAME,11.21.403.3002,0.0,30.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,111.0,0.0,0.0,0.0,0.0,111.0,0.0,19.0,0.0,2.0,5.0,3.0,1.0,1.0,5.0,3.0,1.0,2.0,11.0,7.0,11.0,11.0,11.0,8.0,11.0,10.0,12.0,11.0,3702.0,1295.0,516.0,6936.0,992.0,2765.0,170.0,428.0,7811.0,1243.0,98.0,12.0,10.0,127.0,164.0,2.0,121.0,5.0,145.0,129.0,1145.0,363.0,6772.0,53.0,9805.0,555.0,8247.0,6145.0,1596.0,2728.0,1.0,0.0,201293.0,44664.0,402028.0,201126.0,52591.0,58148.0,59327.0,224893.0,158512.0,0.0,1200427.0,4847.0,1764.0,7570.0,6990.0,10798.0,3640.0,9382.0,6746.0,9408.0,4082.0,5428.0,4327.0,7744.0,6574.0,7069.0,4790.0,8133.0,6886.0,6625.0,6905.0,4.0,7.0,0.0,106.0,281.0,0.0,0.0,320.0,965.0,172.0,0.0,109.0,11.0,32.0,10.0,12.0,66.0,46.0,11.0,4.0,12.0,14.0,100.0,7660.0,4025.0,7431.0,8441.0,7670.0,4898.0,7932.0,6910.0,9166.0,7734.0,1.0,0.0,0.0,11,12,30,30,111,134,12,11,52,51,14911,10947,401,412,18330,19079,915186,487396,33845,31382,31605,32876,601,1352,145,73,28,20,36100,35767
445,9.0,9.0,4.0,6.0,8.0,17.0,2.0,4.0,0.0,6.0,1.0,0.0,751.0,453.0,373.0,2598.0,294.0,878.0,1083.0,75.0,1532.0,607.0,3.0,6.0,2.0,2.0,6.0,7.0,4.0,6.0,7.0,10.0,3.0,0.0,CLASSIC,MATCHED_GAME,11.20.400.7328,0.0,30.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,81.0,4.0,4.0,1.0,0.0,108.0,0.0,7.0,0.0,4.0,14.0,6.0,8.0,1.0,4.0,2.0,4.0,6.0,12.0,9.0,11.0,14.0,11.0,9.0,12.0,11.0,11.0,10.0,13101.0,6386.0,2578.0,571.0,1082.0,3398.0,8831.0,7252.0,5448.0,678.0,101.0,12.0,19.0,168.0,109.0,18.0,128.0,8.0,128.0,103.0,1664.0,1513.0,12566.0,12943.0,12714.0,2545.0,2567.0,1107.0,5936.0,13165.0,0.0,0.0,93616.0,22095.0,291164.0,25139.0,43508.0,176834.0,849748.0,228317.0,96931.0,70559.0,1200463.0,15825.0,8343.0,15426.0,13514.0,13964.0,6508.0,12287.0,12065.0,11384.0,15283.0,7341.0,6313.0,10863.0,11433.0,8994.0,5818.0,7238.0,7490.0,7032.0,8017.0,0.0,10.0,1058.0,444.0,281.0,0.0,168.0,564.0,888.0,3704.0,0.0,1439.0,8.0,21.0,14.0,10.0,2.0,19.0,9.0,4.0,7.0,7.0,100.0,9528.0,5882.0,8346.0,11667.0,7666.0,5911.0,9060.0,7732.0,8299.0,6214.0,2.0,4.0,0.0,20,33,30,30,91,115,33,20,57,53,20730,28595,415,379,42432,24288,630261,1267650,65237,59362,44449,36090,2071,6475,53,48,44,21,43118,37187
446,0.0,1.0,2.0,3.0,3.0,8.0,5.0,1.0,4.0,1.0,0.0,2.0,1172.0,1311.0,1786.0,493.0,1640.0,729.0,520.0,376.0,219.0,1286.0,4.0,3.0,1.0,3.0,1.0,3.0,1.0,3.0,2.0,3.0,4.0,2.0,CLASSIC,MATCHED_GAME,11.22.406.3587,0.0,30.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,1.0,1.0,5.0,0.0,144.0,0.0,0.0,0.0,0.0,118.0,4.0,0.0,1.0,1.0,6.0,1.0,2.0,1.0,2.0,5.0,2.0,0.0,12.0,10.0,12.0,11.0,12.0,9.0,12.0,11.0,12.0,10.0,875.0,32.0,269.0,8757.0,3277.0,2850.0,5545.0,0.0,0.0,125.0,159.0,44.0,23.0,122.0,166.0,22.0,150.0,7.0,158.0,162.0,7865.0,2209.0,5947.0,728.0,707.0,494.0,428.0,3579.0,7763.0,3617.0,0.0,0.0,87921.0,49776.0,238776.0,52078.0,107126.0,57637.0,131626.0,94974.0,156310.0,837.0,1200394.0,8741.0,2794.0,7165.0,9486.0,3985.0,3973.0,5974.0,4910.0,8330.0,3743.0,6987.0,6585.0,9676.0,6248.0,7610.0,5329.0,7515.0,7691.0,7994.0,6236.0,8.0,7.0,0.0,552.0,948.0,0.0,0.0,628.0,0.0,1330.0,567.0,0.0,15.0,47.0,4.0,14.0,11.0,51.0,7.0,2.0,10.0,10.0,100.0,8869.0,6147.0,9692.0,8149.0,9000.0,5442.0,9091.0,8289.0,9622.0,7296.0,2.0,3.0,0.0,12,12,30,30,149,122,11,12,56,55,16028,5702,492,521,15741,17596,543538,433523,33350,25751,35850,36021,1576,2449,95,76,16,12,41152,40445
447,6.0,5.0,7.0,7.0,1.0,9.0,0.0,3.0,2.0,0.0,0.0,0.0,787.0,270.0,928.0,837.0,1357.0,1057.0,1559.0,16.0,132.0,392.0,4.0,3.0,2.0,3.0,2.0,1.0,4.0,7.0,5.0,2.0,2.0,1.0,CLASSIC,MATCHED_GAME,11.20.400.7328,0.0,30.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,117.0,8.0,4.0,0.0,14.0,86.0,0.0,2.0,0.0,4.0,9.0,7.0,1.0,0.0,6.0,2.0,2.0,2.0,12.0,9.0,13.0,13.0,10.0,10.0,12.0,10.0,12.0,10.0,10259.0,2052.0,689.0,12851.0,637.0,2867.0,9500.0,903.0,410.0,0.0,114.0,26.0,50.0,148.0,130.0,8.0,111.0,21.0,156.0,150.0,346.0,1802.0,14586.0,766.0,3807.0,1032.0,1832.0,5055.0,5674.0,6923.0,0.0,0.0,110178.0,67630.0,429665.0,266096.0,0.0,153449.0,17242.0,108306.0,100911.0,30226.0,1200274.0,11379.0,4331.0,16183.0,13797.0,4444.0,4463.0,11860.0,6111.0,6580.0,6923.0,7337.0,4460.0,11252.0,10037.0,6882.0,5357.0,8159.0,6509.0,7207.0,7127.0,0.0,5.0,773.0,476.0,907.0,180.0,0.0,563.0,527.0,152.0,496.0,0.0,9.0,14.0,4.0,7.0,7.0,18.0,6.0,5.0,8.0,5.0,100.0,9352.0,6074.0,10453.0,10701.0,7037.0,6383.0,8859.0,6753.0,9217.0,7042.0,2.0,0.0,0.0,12,21,30,30,133,106,21,12,58,53,27303,12865,450,464,20537,21286,959388,324315,50266,35805,40865,33462,2423,1651,45,38,30,10,43926,37945
448,9.0,6.0,6.0,12.0,5.0,12.0,0.0,1.0,4.0,5.0,1.0,0.0,569.0,585.0,722.0,570.0,1096.0,604.0,557.0,330.0,113.0,226.0,2.0,4.0,1.0,2.0,2.0,4.0,7.0,10.0,3.0,1.0,3.0,1.0,CLASSIC,MATCHED_GAME,11.22.406.3587,0.0,30.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,113.0,3.0,0.0,0.0,4.0,105.0,12.0,8.0,1.0,3.0,9.0,5.0,7.0,1.0,4.0,2.0,2.0,1.0,12.0,10.0,13.0,12.0,12.0,9.0,11.0,10.0,12.0,12.0,1567.0,5463.0,0.0,8423.0,376.0,2661.0,0.0,0.0,7125.0,2209.0,145.0,14.0,14.0,133.0,157.0,26.0,102.0,12.0,151.0,182.0,10565.0,634.0,10992.0,192.0,11634.0,764.0,6259.0,6638.0,1564.0,7279.0,0.0,0.0,73596.0,161012.0,204814.0,65941.0,58123.0,36706.0,62688.0,465419.0,593185.0,27488.0,1200234.0,13266.0,6267.0,11400.0,8672.0,13028.0,3937.0,6529.0,9575.0,9097.0,9593.0,9469.0,5060.0,9562.0,8210.0,9346.0,5364.0,6847.0,6770.0,8448.0,9339.0,2.0,11.0,1134.0,170.0,408.0,56.0,1018.0,512.0,270.0,2937.0,408.0,104.0,10.0,37.0,9.0,4.0,13.0,54.0,11.0,0.0,10.0,8.0,100.0,9839.0,6394.0,10203.0,9908.0,8748.0,5885.0,7579.0,6823.0,9616.0,9197.0,2.0,1.0,0.0,11,25,30,30,116,129,25,10,58,55,13027,14797,475,461,34147,22374,439180,1309792,50303,41061,41951,36464,3128,3889,90,66,44,16,44583,39609
449,3.0,4.0,6.0,2.0,1.0,1.0,1.0,3.0,2.0,4.0,1.0,0.0,391.0,1152.0,1475.0,201.0,1333.0,202.0,538.0,937.0,265.0,660.0,2.0,1.0,2.0,3.0,1.0,3.0,5.0,3.0,3.0,1.0,3.0,1.0,CLASSIC,MATCHED_GAME,11.22.406.3587,0.0,30.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,3.0,8.0,2.0,100.0,4.0,0.0,0.0,0.0,96.0,0.0,12.0,0.0,3.0,3.0,3.0,4.0,0.0,4.0,1.0,1.0,2.0,13.0,11.0,12.0,13.0,11.0,9.0,12.0,10.0,11.0,11.0,0.0,5493.0,5078.0,742.0,523.0,978.0,0.0,0.0,3298.0,100.0,153.0,20.0,2.0,182.0,137.0,20.0,133.0,5.0,63.0,144.0,11025.0,3988.0,3655.0,9636.0,4032.0,502.0,5298.0,7833.0,82.0,6137.0,0.0,0.0,135210.0,197666.0,125141.0,70281.0,2875.0,26327.0,10008.0,184309.0,67792.0,26466.0,1200299.0,11253.0,10112.0,9479.0,10719.0,5253.0,1481.0,7317.0,8709.0,3543.0,6715.0,10156.0,6387.0,7575.0,8666.0,7433.0,4201.0,6973.0,5837.0,4545.0,7370.0,1.0,8.0,227.0,631.0,746.0,340.0,696.0,0.0,2018.0,875.0,162.0,476.0,7.0,8.0,323.0,33.0,9.0,5.0,6.0,8.0,2.0,9.0,100.0,11068.0,7548.0,8711.0,10091.0,7914.0,5949.0,9283.0,7075.0,7819.0,8127.0,2.0,3.0,0.0,11,13,30,30,112,110,13,11,58,55,7321,8891,494,365,28850,23338,359834,486241,38185,36396,38031,31112,2009,4162,377,33,13,14,43733,39852
450,1.0,2.0,8.0,3.0,3.0,11.0,1.0,2.0,3.0,1.0,0.0,0.0,408.0,88.0,1097.0,1585.0,1623.0,1377.0,15.0,309.0,666.0,1386.0,2.0,2.0,0.0,0.0,4.0,0.0,6.0,3.0,5.0,7.0,3.0,0.0,CLASSIC,MATCHED_GAME,11.21.403.3002,0.0,30.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,0.0,0.0,24.0,100.0,0.0,8.0,84.0,0.0,4.0,0.0,7.0,3.0,8.0,3.0,2.0,2.0,2.0,1.0,1.0,12.0,8.0,12.0,13.0,11.0,10.0,11.0,10.0,11.0,10.0,3235.0,2017.0,1896.0,10295.0,433.0,6331.0,0.0,108.0,7779.0,339.0,147.0,20.0,146.0,170.0,5.0,15.0,108.0,15.0,129.0,138.0,11452.0,850.0,5169.0,774.0,7112.0,716.0,6238.0,4571.0,250.0,7247.0,0.0,0.0,377143.0,93721.0,84330.0,1083672.0,192377.0,134237.0,52095.0,229470.0,108541.0,50426.0,1200368.0,15121.0,2868.0,7066.0,11205.0,7785.0,7404.0,6782.0,6632.0,8029.0,8075.0,9168.0,4563.0,8572.0,10755.0,6673.0,6577.0,6265.0,6249.0,6261.0,6471.0,1.0,10.0,434.0,0.0,0.0,136.0,240.0,356.0,544.0,1953.0,0.0,487.0,4.0,23.0,11.0,10.0,38.0,16.0,4.0,4.0,5.0,5.0,100.0,9643.0,4856.0,8759.0,10834.0,7848.0,7200.0,7708.0,6767.0,8282.0,7179.0,1.0,0.0,0.0,6,23,30,30,128,96,23,6,58,50,22190,10243,483,410,25223,19156,1871759,534253,48581,32386,41745,29809,1166,2984,79,41,26,9,44284,34792
451,0.0,7.0,0.0,1.0,2.0,4.0,1.0,1.0,3.0,4.0,0.0,1.0,1578.0,143.0,170.0,839.0,284.0,268.0,220.0,609.0,223.0,1519.0,5.0,1.0,3.0,3.0,4.0,2.0,0.0,0.0,2.0,5.0,0.0,2.0,CLASSIC,MATCHED_GAME,11.22.406.3587,0.0,30.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,2.0,0.0,24.0,0.0,108.0,0.0,0.0,0.0,0.0,116.0,0.0,20.0,0.0,1.0,3.0,2.0,2.0,0.0,3.0,7.0,2.0,4.0,11.0,9.0,11.0,11.0,10.0,9.0,13.0,12.0,11.0,12.0,1008.0,4158.0,645.0,3037.0,169.0,2200.0,1839.0,11296.0,5559.0,286.0,105.0,16.0,19.0,140.0,137.0,12.0,177.0,18.0,124.0,140.0,5419.0,923.0,2934.0,1250.0,5689.0,334.0,4775.0,689.0,1169.0,8086.0,1.0,0.0,137656.0,57043.0,163899.0,125251.0,29664.0,67912.0,57999.0,72307.0,147841.0,59784.0,1200379.0,6649.0,5082.0,3920.0,4784.0,5858.0,2535.0,6614.0,12565.0,6920.0,8540.0,6746.0,5373.0,6895.0,6419.0,7464.0,4768.0,8365.0,8419.0,6533.0,9159.0,9.0,4.0,220.0,0.0,340.0,496.0,0.0,0.0,0.0,580.0,191.0,168.0,9.0,24.0,2.0,13.0,9.0,36.0,8.0,55.0,12.0,7.0,200.0,8299.0,6043.0,8174.0,8251.0,6508.0,5085.0,10727.0,9102.0,8385.0,9246.0,1.0,1.0,0.0,17,8,30,30,132,136,8,17,52,57,7059,23138,413,475,15626,15642,524382,394974,23746,39721,32292,37849,1056,939,69,106,7,16,36317,43503
452,3.0,8.0,2.0,4.0,0.0,4.0,2.0,5.0,6.0,3.0,0.0,1.0,169.0,430.0,240.0,881.0,295.0,101.0,1075.0,1331.0,1107.0,779.0,6.0,3.0,4.0,5.0,0.0,2.0,3.0,1.0,2.0,2.0,0.0,3.0,CLASSIC,MATCHED_GAME,11.22.406.3587,0.0,30.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,68.0,0.0,24.0,0.0,4.0,92.0,4.0,12.0,0.0,2.0,3.0,2.0,3.0,1.0,5.0,4.0,6.0,2.0,11.0,9.0,10.0,11.0,11.0,8.0,12.0,11.0,13.0,12.0,8177.0,3379.0,71.0,4685.0,499.0,1280.0,747.0,0.0,2524.0,0.0,113.0,8.0,27.0,111.0,163.0,36.0,112.0,17.0,178.0,183.0,1529.0,435.0,5425.0,439.0,4628.0,724.0,6265.0,6207.0,9074.0,5056.0,2.0,0.0,18248.0,51076.0,197295.0,136397.0,84909.0,28482.0,159914.0,171090.0,58458.0,17681.0,1200397.0,9706.0,4365.0,6146.0,5755.0,5452.0,2442.0,10012.0,6579.0,11639.0,5056.0,6144.0,5115.0,6650.0,6201.0,7795.0,5016.0,8125.0,7331.0,10722.0,8154.0,11.0,0.0,0.0,550.0,649.0,630.0,324.0,438.0,3000.0,372.0,40.0,0.0,5.0,46.0,9.0,4.0,9.0,38.0,8.0,5.0,8.0,9.0,200.0,7971.0,5088.0,6415.0,7420.0,7892.0,4780.0,9173.0,7853.0,10215.0,9434.0,0.0,0.0,0.0,17,11,30,30,92,112,11,17,51,57,14712,6650,450,498,12745,27037,465331,458219,29501,37651,31806,39447,2041,3962,65,76,13,24,34478,41763
