,0
14166,NA1_4088214482
14167,NA1_4088202077
14168,NA1_4088189966
14169,NA1_4088155795
14170,NA1_4088124103
14171,NA1_4087958412
14172,NA1_4087957641
14173,NA1_4087954145
14174,NA1_4087949303
14175,NA1_4087922039
14176,NA1_4087152179
14177,NA1_4086147986
14178,NA1_4086182208
14179,NA1_4086180734
14180,NA1_4086130384
14181,NA1_4086107532
14182,NA1_4086077023
14183,NA1_4086105186
14184,NA1_4086101813
14185,NA1_4086100819
14186,NA1_4086013801
14187,NA1_4086050922
14188,NA1_4085989163
14189,NA1_4085986945
14190,NA1_4084717975
14191,NA1_4084250297
14192,NA1_4084227693
14193,NA1_4084187050
14194,NA1_4084175070
14195,NA1_4084191441
14196,NA1_4084180034
14197,NA1_4084158293
14198,NA1_4083914702
14199,NA1_4083862679
14200,NA1_4105591967
14201,NA1_4105424135
14202,NA1_4105322801
14203,NA1_4105238178
14204,NA1_4105233405
14205,NA1_4105068926
14206,NA1_4104312382
14207,NA1_4104279804
14208,NA1_4103960099
14209,NA1_4103922210
14210,NA1_4103796303
14211,NA1_4103810685
14212,NA1_4103773220
14213,NA1_4099684431
14214,NA1_4099664048
14215,NA1_4094669006
14216,NA1_4094625992
14217,NA1_4093216670
14218,NA1_4093116305
14219,NA1_4092639631
14220,NA1_4091189444
14221,NA1_4091167814
14222,NA1_4091163114
14223,NA1_4091150132
14224,NA1_4091056980
14225,NA1_4091094995
14226,NA1_4091063341
14227,NA1_4090983954
14228,NA1_4090949001
14229,NA1_4089773637
14230,NA1_4089820974
14231,NA1_4088900893
14232,NA1_4088056458
14233,NA1_4088024685
14234,NA1_4087978169
14235,NA1_4088016335
14236,NA1_4088003530
14237,NA1_4087907412
14238,NA1_4087902355
14239,NA1_4087589000
14240,NA1_4086513478
14241,NA1_4085966192
14242,NA1_4085797461
14243,NA1_4085830137
14244,NA1_4085761003
14245,NA1_4085680540
14246,NA1_4085595425
14247,NA1_4085519730
14248,NA1_4085564187
14249,NA1_4085512677
14250,NA1_4085485420
14251,NA1_4085096648
14252,NA1_4084900570
14253,NA1_4084826809
14254,NA1_4084852543
14255,NA1_4084555764
14256,NA1_4083644157
14257,NA1_4083519177
14258,NA1_4083516128
14259,NA1_4083500908
14260,NA1_4083339566
14261,NA1_4083385971
14262,NA1_4082541020
14263,NA1_4082426920
14264,NA1_4082396887
14265,NA1_4082356812
14266,NA1_4082354914
14267,NA1_4082297815
14268,NA1_4080228954
14269,NA1_4080235301
14270,NA1_4080159254
14271,NA1_4079617942
14272,NA1_4079570183
14273,NA1_4079405332
14274,NA1_4078902957
14275,NA1_4078833384
14276,NA1_4078336805
14277,NA1_4077593186
14278,NA1_4077601668
14279,NA1_4077579268
14280,NA1_4077587735
14281,NA1_4077504769
14282,NA1_4077397247
14283,NA1_4077315397
14284,NA1_4077249434
14285,NA1_4077061318
14286,NA1_4076521199
14287,NA1_4076411297
14288,NA1_4076292048
14289,NA1_4076087034
14290,NA1_4076073340
14291,NA1_4076005897
14292,NA1_4076050441
14293,NA1_4075923528
14294,NA1_4075228016
14295,NA1_4074703196
14296,NA1_4074669700
14297,NA1_4074595353
14298,NA1_4074620423
14299,NA1_4074505383
14300,NA1_4104758923
14301,NA1_4104668758
14302,NA1_4104590336
14303,NA1_4102194997
14304,NA1_4099316930
14305,NA1_4099556236
14306,NA1_4098607209
14307,NA1_4096099093
14308,NA1_4093615294
14309,NA1_4095070761
14310,NA1_4095024690
14311,NA1_4094969440
14312,NA1_4094058623
14313,NA1_4093311411
14314,NA1_4093311253
14315,NA1_4090177724
14316,NA1_4090167772
14317,NA1_4091879191
14318,NA1_4091400201
14319,NA1_4091365996
14320,NA1_4090596928
14321,NA1_4090519307
14322,NA1_4090510335
14323,NA1_4090388721
14324,NA1_4090384903
14325,NA1_4090400907
14326,NA1_4089633963
14327,NA1_4089239551
14328,NA1_4089273149
14329,NA1_4089260564
14330,NA1_4089184106
14331,NA1_4089199790
14332,NA1_4089096828
14333,NA1_4088518149
14334,NA1_4088514333
14335,NA1_4088404523
14336,NA1_4088309077
14337,NA1_4088323147
14338,NA1_4088301316
14339,NA1_4087925530
14340,NA1_4087901985
14341,NA1_4087829373
14342,NA1_4087825082
14343,NA1_4087779501
14344,NA1_4087776913
14345,NA1_4087801451
14346,NA1_4087541123
14347,NA1_4087480154
14348,NA1_4086738378
14349,NA1_4086696378
14350,NA1_4086750843
14351,NA1_4086493906
14352,NA1_4086478732
14353,NA1_4085941667
14354,NA1_4085868166
14355,NA1_4085706418
14356,NA1_4084574094
14357,NA1_4084583740
14358,NA1_4085465004
14359,NA1_4085185267
14360,NA1_4085173229
14361,NA1_4085086778
14362,NA1_4085141904
14363,NA1_4085067204
14364,NA1_4084536644
14365,NA1_4084551939
14366,NA1_4084529993
14367,NA1_4084337774
14368,NA1_4084099596
14369,NA1_4083780476
14370,NA1_4083686172
14371,NA1_4083692739
14372,NA1_4083638302
14373,NA1_4083631434
14374,NA1_4083573694
14375,NA1_4083529227
14376,NA1_4083535771
14377,NA1_4083250175
14378,NA1_4083157288
14379,NA1_4083173186
14380,NA1_4083099314
14381,NA1_4083075127
14382,NA1_4083048429
14383,NA1_4082814046
14384,NA1_4082754332
14385,NA1_4082703106
14386,NA1_4082169044
14387,NA1_4082184289
14388,NA1_4081810153
14389,NA1_4081959747
14390,NA1_4079249534
14391,NA1_4081535719
14392,NA1_4081521894
14393,NA1_4081229952
14394,NA1_4080829247
14395,NA1_4080845775
14396,NA1_4080788211
14397,NA1_4080174655
14398,NA1_4080130196
14399,NA1_4079424759
14400,NA1_4095257089
14401,NA1_4094411568
14402,NA1_4094404071
14403,NA1_4090986683
14404,NA1_4090992539
14405,NA1_4090957124
14406,NA1_4088741182
14407,NA1_4088705216
14408,NA1_4088682167
14409,NA1_4088594370
14410,NA1_4086932742
14411,NA1_4086397012
14412,NA1_4085595425
14413,NA1_4085591758
14414,NA1_4085507346
14415,NA1_4085522256
14416,NA1_4084515640
14417,NA1_4082292013
14418,NA1_4082277388
14419,NA1_4082224415
14420,NA1_4082179688
14421,NA1_4082145385
14422,NA1_4082097942
14423,NA1_4081477063
14424,NA1_4081473634
14425,NA1_4079985254
14426,NA1_4079927372
14427,NA1_4077939828
14428,NA1_4077924092
14429,NA1_4077871352
14430,NA1_4076290910
14431,NA1_4076188611
14432,NA1_4076185372
14433,NA1_4076089093
14434,NA1_4075159022
14435,NA1_4074517327
14436,NA1_4074531913
14437,NA1_4074466161
14438,NA1_4074358822
14439,NA1_4073265232
14440,NA1_4072417514
14441,NA1_4072411853
14442,NA1_4072344698
14443,NA1_4072298186
14444,NA1_4071778647
14445,NA1_4069941195
14446,NA1_4069935996
14447,NA1_4069932297
14448,NA1_4069921184
14449,NA1_4069836209
14450,NA1_4069831041
14451,NA1_4069735802
14452,NA1_4069780451
14453,NA1_4068959014
14454,NA1_4068924250
14455,NA1_4067131896
14456,NA1_4067007755
14457,NA1_4067060105
14458,NA1_4064391795
14459,NA1_4064338950
14460,NA1_4064315616
14461,NA1_4064218946
14462,NA1_4064253512
14463,NA1_4064230096
14464,NA1_4064184259
14465,NA1_4064089528
14466,NA1_4064095279
14467,NA1_4064080757
14468,NA1_4064024856
14469,NA1_4064050066
14470,NA1_4063966286
14471,NA1_4058219328
14472,NA1_4058195095
14473,NA1_4058177377
14474,NA1_4058162162
14475,NA1_4058075764
14476,NA1_4058080767
14477,NA1_4058036556
14478,NA1_4058005420
14479,NA1_4057973359
14480,NA1_4057938841
14481,NA1_4057922246
14482,NA1_4056243803
14483,NA1_4055142653
14484,NA1_4055088546
14485,NA1_4054083386
14486,NA1_4053996405
14487,NA1_4053854923
14488,NA1_4053790850
14489,NA1_4050089408
14490,NA1_4050038002
14491,NA1_4049998011
14492,NA1_4049952176
14493,NA1_4049887457
14494,NA1_4049921314
14495,NA1_4049836240
14496,NA1_4049833008
14497,NA1_4049819884
14498,NA1_4046100525
14499,NA1_4046085945
14500,NA1_4100625450
14501,NA1_4100290600
14502,NA1_4100253237
14503,NA1_4100205896
14504,NA1_4098836253
14505,NA1_4097837006
14506,NA1_4095651417
14507,NA1_4092869027
14508,NA1_4090419033
14509,NA1_4089361061
14510,NA1_4088715712
14511,NA1_4088682167
14512,NA1_4086814253
14513,NA1_4086757817
14514,NA1_4086466968
14515,NA1_4085397281
14516,NA1_4085374262
14517,NA1_4085208872
14518,NA1_4085178651
14519,NA1_4085216999
14520,NA1_4083774497
14521,NA1_4082814046
14522,NA1_4081876728
14523,NA1_4079967143
14524,NA1_4078901061
14525,NA1_4078717039
14526,NA1_4078534308
14527,NA1_4077950385
14528,NA1_4077819591
14529,NA1_4077037859
14530,NA1_4075134929
14531,NA1_4074231341
14532,NA1_4074136261
14533,NA1_4072839967
14534,NA1_4072086516
14535,NA1_4071626680
14536,NA1_4070609808
14537,NA1_4068959014
14538,NA1_4068615195
14539,NA1_4067608249
14540,NA1_4066783907
14541,NA1_4065461275
14542,NA1_4062800420
14543,NA1_4060933153
14544,NA1_4060909175
14545,NA1_4060887876
14546,NA1_4060903881
14547,NA1_4060854032
14548,NA1_4058766263
14549,NA1_4058054490
14550,NA1_4058040671
14551,NA1_4057884001
14552,NA1_4057308180
14553,NA1_4050849586
14554,NA1_4050378291
14555,NA1_4050198634
14556,NA1_4050163910
14557,NA1_4046347800
14558,NA1_4045883427
14559,NA1_4045151460
14560,NA1_4045087669
14561,NA1_4044038248
14562,NA1_4043228969
14563,NA1_4042833473
14564,NA1_4042797437
14565,NA1_4042733735
14566,NA1_4042657479
14567,NA1_4041980355
14568,NA1_4041908022
14569,NA1_4041828237
14570,NA1_4041834955
14571,NA1_4041799250
14572,NA1_4041783116
14573,NA1_4041750608
14574,NA1_4041712783
14575,NA1_4041657552
14576,NA1_4041578764
14577,NA1_4041593477
14578,NA1_4041053340
14579,NA1_4041027011
14580,NA1_4040980941
14581,NA1_4040972149
14582,NA1_4040846234
14583,NA1_4040808106
14584,NA1_4040748941
14585,NA1_4040713879
14586,NA1_4039917420
14587,NA1_4039910528
14588,NA1_4039812323
14589,NA1_4039515344
14590,NA1_4039559777
14591,NA1_4039343634
14592,NA1_4038985643
14593,NA1_4038884678
14594,NA1_4038868543
14595,NA1_4038790652
14596,NA1_4038673599
14597,NA1_4038636630
14598,NA1_4038545425
14599,NA1_4038161747
14600,NA1_4104777880
14601,NA1_4104820710
14602,NA1_4104713961
14603,NA1_4104699953
14604,NA1_4104692667
14605,NA1_4104569706
14606,NA1_4104614863
14607,NA1_4103670890
14608,NA1_4103633659
14609,NA1_4103579411
14610,NA1_4103516329
14611,NA1_4103570146
14612,NA1_4101300800
14613,NA1_4101226253
14614,NA1_4101177874
14615,NA1_4101192953
14616,NA1_4101089624
14617,NA1_4101084199
14618,NA1_4101060248
14619,NA1_4101014995
14620,NA1_4098812049
14621,NA1_4098746026
14622,NA1_4098702754
14623,NA1_4098647321
14624,NA1_4098640889
14625,NA1_4098556167
14626,NA1_4098600629
14627,NA1_4098507270
14628,NA1_4097930678
14629,NA1_4097882739
14630,NA1_4097836146
14631,NA1_4097781695
14632,NA1_4097745164
14633,NA1_4097677820
14634,NA1_4097670749
14635,NA1_4096187053
14636,NA1_4096036767
14637,NA1_4096024078
14638,NA1_4095245715
14639,NA1_4093669930
14640,NA1_4092704415
14641,NA1_4092617704
14642,NA1_4092640988
14643,NA1_4092542535
14644,NA1_4092459078
14645,NA1_4091668349
14646,NA1_4091334620
14647,NA1_4091342401
14648,NA1_4091309252
14649,NA1_4091316315
14650,NA1_4091303114
14651,NA1_4090703134
14652,NA1_4089361061
14653,NA1_4089345885
14654,NA1_4089277042
14655,NA1_4089240770
14656,NA1_4089205987
14657,NA1_4089143837
14658,NA1_4089077120
14659,NA1_4088482504
14660,NA1_4088387764
14661,NA1_4088411862
14662,NA1_4088366807
14663,NA1_4088269358
14664,NA1_4088284731
14665,NA1_4088290166
14666,NA1_4087693039
14667,NA1_4087665958
14668,NA1_4087552060
14669,NA1_4087491781
14670,NA1_4087447619
14671,NA1_4086614563
14672,NA1_4086508767
14673,NA1_4086501307
14674,NA1_4086368430
14675,NA1_4086393492
14676,NA1_4085689346
14677,NA1_4085550965
14678,NA1_4085438561
14679,NA1_4085453885
14680,NA1_4085409632
14681,NA1_4085367888
14682,NA1_4085365241
14683,NA1_4085362342
14684,NA1_4083439325
14685,NA1_4083454975
14686,NA1_4082930979
14687,NA1_4082844668
14688,NA1_4080864512
14689,NA1_4080778792
14690,NA1_4080803349
14691,NA1_4080689439
14692,NA1_4080706343
14693,NA1_4079925409
14694,NA1_4079898169
14695,NA1_4079845622
14696,NA1_4079861296
14697,NA1_4079786934
14698,NA1_4079783187
14699,NA1_4079780413
14700,NA1_4105583507
14701,NA1_4099882841
14702,NA1_4099868611
14703,NA1_4099817918
14704,NA1_4097278512
14705,NA1_4097266885
14706,NA1_4097236664
14707,NA1_4095589955
14708,NA1_4095475838
14709,NA1_4095439428
14710,NA1_4094222100
14711,NA1_4094138798
14712,NA1_4091390430
14713,NA1_4091277535
14714,NA1_4091274331
14715,NA1_4091034241
14716,NA1_4091022270
14717,NA1_4091040065
14718,NA1_4089435352
14719,NA1_4089383207
14720,NA1_4088708341
14721,NA1_4088667198
14722,NA1_4088005860
14723,NA1_4087974861
14724,NA1_4087954923
14725,NA1_4087949636
14726,NA1_4087900440
14727,NA1_4087848068
14728,NA1_4087855157
14729,NA1_4087863299
14730,NA1_4087618288
14731,NA1_4087606900
14732,NA1_4087632110
14733,NA1_4087630505
14734,NA1_4086937037
14735,NA1_4086934582
14736,NA1_4086854887
14737,NA1_4086872812
14738,NA1_4086620451
14739,NA1_4086613899
14740,NA1_4085575415
14741,NA1_4085592455
14742,NA1_4085549601
14743,NA1_4085508595
14744,NA1_4085545736
14745,NA1_4085219272
14746,NA1_4085179507
14747,NA1_4085207956
14748,NA1_4085187811
14749,NA1_4085157190
14750,NA1_4085175366
14751,NA1_4085151451
14752,NA1_4085119030
14753,NA1_4085087953
14754,NA1_4084983511
14755,NA1_4084940790
14756,NA1_4084907335
14757,NA1_4084913254
14758,NA1_4084161518
14759,NA1_4084160758
14760,NA1_4084110661
14761,NA1_4084059585
14762,NA1_4084036638
14763,NA1_4084093619
14764,NA1_4084092032
14765,NA1_4083879210
14766,NA1_4083835142
14767,NA1_4083577504
14768,NA1_4083544372
14769,NA1_4083479017
14770,NA1_4083492052
14771,NA1_4083409698
14772,NA1_4083426485
14773,NA1_4083219478
14774,NA1_4083257080
14775,NA1_4083206752
14776,NA1_4083204881
14777,NA1_4083222903
14778,NA1_4083212176
14779,NA1_4083189633
14780,NA1_4083188078
14781,NA1_4083157835
14782,NA1_4083165560
14783,NA1_4082925166
14784,NA1_4082905679
14785,NA1_4082843152
14786,NA1_4082840069
14787,NA1_4082724353
14788,NA1_4082702979
14789,NA1_4082659376
14790,NA1_4081469979
14791,NA1_4081407994
14792,NA1_4080675931
14793,NA1_4080712888
14794,NA1_4080671245
14795,NA1_4079364989
14796,NA1_4079400935
14797,NA1_4079328128
14798,NA1_4079323865
14799,NA1_4079108810
14800,NA1_4104594434
14801,NA1_4104538702
14802,NA1_4098790121
14803,NA1_4098704461
14804,NA1_4097762094
14805,NA1_4097687870
14806,NA1_4097625309
14807,NA1_4097599833
14808,NA1_4097555105
14809,NA1_4097522722
14810,NA1_4097485740
14811,NA1_4089456367
14812,NA1_4089440340
14813,NA1_4089393462
14814,NA1_4089335818
14815,NA1_4089301228
14816,NA1_4084875343
14817,NA1_4084866653
14818,NA1_4084811444
14819,NA1_4084766189
14820,NA1_4084762394
14821,NA1_4083636434
14822,NA1_4083632007
14823,NA1_4083496471
14824,NA1_4083531800
14825,NA1_4083458783
14826,NA1_4083446069
14827,NA1_4082809860
14828,NA1_4081526668
14829,NA1_4081447018
14830,NA1_4081480049
14831,NA1_4077057166
14832,NA1_4077092435
14833,NA1_4070672408
14834,NA1_4070544503
14835,NA1_4070467470
14836,NA1_4070472720
14837,NA1_4070407284
14838,NA1_4070363590
14839,NA1_4070328503
14840,NA1_4070295661
14841,NA1_4070292362
14842,NA1_4070258017
14843,NA1_4070265039
14844,NA1_4069456847
14845,NA1_4069490717
14846,NA1_4066535371
14847,NA1_4066552709
14848,NA1_4065807188
14849,NA1_4065783843
14850,NA1_4065719299
14851,NA1_4065413395
14852,NA1_4065289443
14853,NA1_4065267655
14854,NA1_4064650405
14855,NA1_4064523421
14856,NA1_4064268349
14857,NA1_4064236082
14858,NA1_4062981223
14859,NA1_4062564737
14860,NA1_4056849597
14861,NA1_4056844759
14862,NA1_4056764335
14863,NA1_4056810955
14864,NA1_4056708279
14865,NA1_4050163224
14866,NA1_4050105722
14867,NA1_4050130340
14868,NA1_4048111520
14869,NA1_4048008770
14870,NA1_4048024614
14871,NA1_4048001782
14872,NA1_4047969081
14873,NA1_4047946974
14874,NA1_4047910172
14875,NA1_4047621917
14876,NA1_4047558060
14877,NA1_4047544519
14878,NA1_4047530400
14879,NA1_4047446693
14880,NA1_4047409040
14881,NA1_4047283166
14882,NA1_4047059634
14883,NA1_4047075553
14884,NA1_4047080409
14885,NA1_4046084699
14886,NA1_4046042682
14887,NA1_4045979489
14888,NA1_4045995869
14889,NA1_4045994122
14890,NA1_4045990989
14891,NA1_4045888158
14892,NA1_4045923204
14893,NA1_4045868825
14894,NA1_4045305263
14895,NA1_4044093318
14896,NA1_4043630077
14897,NA1_4043408126
14898,NA1_4042898202
14899,NA1_4042862979
14900,NA1_4103058910
14901,NA1_4103064340
14902,NA1_4103030174
14903,NA1_4103014909
14904,NA1_4102919212
14905,NA1_4101219367
14906,NA1_4100709037
14907,NA1_4100705480
14908,NA1_4100645567
14909,NA1_4100438066
14910,NA1_4100462168
14911,NA1_4099581020
14912,NA1_4099487341
14913,NA1_4099475617
14914,NA1_4099259022
14915,NA1_4099216440
14916,NA1_4099128874
14917,NA1_4098310851
14918,NA1_4098199397
14919,NA1_4098216186
14920,NA1_4096903159
14921,NA1_4096818028
14922,NA1_4096832124
14923,NA1_4096728187
14924,NA1_4096753941
14925,NA1_4096688863
14926,NA1_4095820302
14927,NA1_4095707445
14928,NA1_4095675946
14929,NA1_4095577199
14930,NA1_4095532221
14931,NA1_4095524660
14932,NA1_4095425529
14933,NA1_4095410196
14934,NA1_4095372346
14935,NA1_4095295895
14936,NA1_4095251410
14937,NA1_4095204601
14938,NA1_4095159262
14939,NA1_4095132461
14940,NA1_4092084034
14941,NA1_4091948886
14942,NA1_4091916068
14943,NA1_4091098351
14944,NA1_4091086977
14945,NA1_4091075660
14946,NA1_4091093532
14947,NA1_4089744906
14948,NA1_4089782927
14949,NA1_4089539510
14950,NA1_4089534312
14951,NA1_4089512169
14952,NA1_4089439610
14953,NA1_4089463918
14954,NA1_4089388764
14955,NA1_4089375852
14956,NA1_4089362618
14957,NA1_4089350188
14958,NA1_4089324733
14959,NA1_4088824392
14960,NA1_4088003352
14961,NA1_4087919148
14962,NA1_4087926159
14963,NA1_4087933262
14964,NA1_4087858662
14965,NA1_4087874110
14966,NA1_4087860224
14967,NA1_4087775339
14968,NA1_4087761759
14969,NA1_4087706762
14970,NA1_4087722249
14971,NA1_4087618629
14972,NA1_4087052772
14973,NA1_4087032211
14974,NA1_4087011514
14975,NA1_4086855773
14976,NA1_4084099355
14977,NA1_4084074311
14978,NA1_4084063575
14979,NA1_4083258948
14980,NA1_4083219256
14981,NA1_4083246624
14982,NA1_4082365940
14983,NA1_4082354442
14984,NA1_4082328576
14985,NA1_4082334759
14986,NA1_4082292013
14987,NA1_4082237363
14988,NA1_4082223760
14989,NA1_4082189122
14990,NA1_4082182098
14991,NA1_4082088703
14992,NA1_4082094515
14993,NA1_4082100427
14994,NA1_4081316073
14995,NA1_4081314369
14996,NA1_4081361382
14997,NA1_4081237720
14998,NA1_4081264645
14999,NA1_4081244022
15000,NA1_4097243073
15001,NA1_4092158398
15002,NA1_4092111377
15003,NA1_4092097698
15004,NA1_4091830101
15005,NA1_4091784003
15006,NA1_4091707665
15007,NA1_4091691147
15008,NA1_4091557212
15009,NA1_4091499458
15010,NA1_4091475937
15011,NA1_4091491370
15012,NA1_4091437263
15013,NA1_4091272623
15014,NA1_4090956110
15015,NA1_4090751031
15016,NA1_4090613984
15017,NA1_4090559925
15018,NA1_4090284222
15019,NA1_4089880533
15020,NA1_4089780221
15021,NA1_4089646966
15022,NA1_4089623904
15023,NA1_4089258545
15024,NA1_4089261470
15025,NA1_4089073404
15026,NA1_4089089788
15027,NA1_4089036738
15028,NA1_4089043862
15029,NA1_4088832129
15030,NA1_4088801150
15031,NA1_4088748740
15032,NA1_4088765587
15033,NA1_4088733992
15034,NA1_4088708981
15035,NA1_4088705216
15036,NA1_4088638365
15037,NA1_4088456407
15038,NA1_4088442235
15039,NA1_4088426145
15040,NA1_4088431320
15041,NA1_4088346519
15042,NA1_4088310727
15043,NA1_4088237761
15044,NA1_4088292373
15045,NA1_4088270308
15046,NA1_4087908672
15047,NA1_4087916640
15048,NA1_4087866316
15049,NA1_4087533429
15050,NA1_4087496423
15051,NA1_4087502450
15052,NA1_4087448882
15053,NA1_4087435360
15054,NA1_4087369558
15055,NA1_4087380527
15056,NA1_4087320200
15057,NA1_4086920204
15058,NA1_4086807632
15059,NA1_4086811371
15060,NA1_4086705179
15061,NA1_4086720080
15062,NA1_4086630406
15063,NA1_4086559908
15064,NA1_4085970218
15065,NA1_4085857367
15066,NA1_4085910152
15067,NA1_4085815136
15068,NA1_4085718539
15069,NA1_4085698527
15070,NA1_4085654514
15071,NA1_4085650365
15072,NA1_4085576379
15073,NA1_4085594688
15074,NA1_4085599957
15075,NA1_4085536419
15076,NA1_4085533376
15077,NA1_4085489023
15078,NA1_4085494637
15079,NA1_4085395961
15080,NA1_4085395264
15081,NA1_4085098048
15082,NA1_4085083584
15083,NA1_4085066718
15084,NA1_4085053071
15085,NA1_4084948234
15086,NA1_4084866653
15087,NA1_4084811444
15088,NA1_4084711821
15089,NA1_4084563626
15090,NA1_4084522147
15091,NA1_4084358569
15092,NA1_4084364214
15093,NA1_4084308489
15094,NA1_4084305634
15095,NA1_4084069973
15096,NA1_4084025595
15097,NA1_4083917708
15098,NA1_4083914583
15099,NA1_4083887339
15100,NA1_4105075891
15101,NA1_4105001421
15102,NA1_4104699953
15103,NA1_4104423471
15104,NA1_4104420261
15105,NA1_4104377492
15106,NA1_4104374606
15107,NA1_4104391828
15108,NA1_4104166574
15109,NA1_4104102459
15110,NA1_4104008628
15111,NA1_4103828018
15112,NA1_4103813376
15113,NA1_4103727753
15114,NA1_4103597522
15115,NA1_4103604123
15116,NA1_4103565526
15117,NA1_4103522628
15118,NA1_4103456837
15119,NA1_4103480345
15120,NA1_4103406709
15121,NA1_4103431991
15122,NA1_4102391383
15123,NA1_4102237394
15124,NA1_4102253023
15125,NA1_4102128122
15126,NA1_4102018980
15127,NA1_4102033567
15128,NA1_4102010651
15129,NA1_4101936483
15130,NA1_4101952545
15131,NA1_4101899550
15132,NA1_4101839055
15133,NA1_4101654169
15134,NA1_4101558189
15135,NA1_4101462039
15136,NA1_4100894381
15137,NA1_4100869859
15138,NA1_4100797497
15139,NA1_4100225667
15140,NA1_4100168302
15141,NA1_4100213183
15142,NA1_4100180262
15143,NA1_4100124733
15144,NA1_4100011704
15145,NA1_4099976935
15146,NA1_4099926415
15147,NA1_4099912699
15148,NA1_4099855192
15149,NA1_4099843213
15150,NA1_4099811829
15151,NA1_4099798315
15152,NA1_4099745690
15153,NA1_4099161246
15154,NA1_4099062471
15155,NA1_4098927677
15156,NA1_4098879699
15157,NA1_4098844071
15158,NA1_4098777675
15159,NA1_4098801436
15160,NA1_4098706346
15161,NA1_4098702754
15162,NA1_4098657096
15163,NA1_4098613580
15164,NA1_4098620781
15165,NA1_4098576953
15166,NA1_4098404097
15167,NA1_4098399526
15168,NA1_4098347136
15169,NA1_4098365463
15170,NA1_4097998749
15171,NA1_4098041009
15172,NA1_4097974988
15173,NA1_4097865397
15174,NA1_4097796014
15175,NA1_4097780848
15176,NA1_4097734511
15177,NA1_4097676045
15178,NA1_4097617469
15179,NA1_4097594566
15180,NA1_4097541701
15181,NA1_4097488585
15182,NA1_4097456936
15183,NA1_4097316466
15184,NA1_4096975047
15185,NA1_4096840083
15186,NA1_4096073313
15187,NA1_4096030077
15188,NA1_4095976433
15189,NA1_4096003447
15190,NA1_4095970780
15191,NA1_4095654528
15192,NA1_4095611105
15193,NA1_4095574103
15194,NA1_4093625274
15195,NA1_4093531533
15196,NA1_4090749811
15197,NA1_4090674947
15198,NA1_4090625949
15199,NA1_4090580570
15200,NA1_4102551100
15201,NA1_4102425625
15202,NA1_4101072088
15203,NA1_4101006801
15204,NA1_4101050797
15205,NA1_4099951388
15206,NA1_4099914389
15207,NA1_4099491366
15208,NA1_4097744801
15209,NA1_4096871410
15210,NA1_4094054225
15211,NA1_4092441687
15212,NA1_4091993623
15213,NA1_4091645058
15214,NA1_4089361061
15215,NA1_4089345885
15216,NA1_4089340408
15217,NA1_4088730302
15218,NA1_4087344885
15219,NA1_4086282514
15220,NA1_4085830493
15221,NA1_4084836390
15222,NA1_4082664065
15223,NA1_4082680771
15224,NA1_4081181222
15225,NA1_4080870232
15226,NA1_4080776752
15227,NA1_4080319236
15228,NA1_4079868078
15229,NA1_4079353390
15230,NA1_4079020474
15231,NA1_4077957642
15232,NA1_4077346120
15233,NA1_4075879226
15234,NA1_4075226547
15235,NA1_4074231341
15236,NA1_4072957227
15237,NA1_4072563901
15238,NA1_4072378656
15239,NA1_4071567172
15240,NA1_4071562572
15241,NA1_4069588334
15242,NA1_4069545898
15243,NA1_4069134206
15244,NA1_4069113357
15245,NA1_4069057715
15246,NA1_4068478613
15247,NA1_4068464407
15248,NA1_4068441373
15249,NA1_4068140479
15250,NA1_4068119914
15251,NA1_4068068842
15252,NA1_4068068071
15253,NA1_4067996105
15254,NA1_4067983562
15255,NA1_4067947815
15256,NA1_4067924394
15257,NA1_4067889159
15258,NA1_4067623795
15259,NA1_4066963517
15260,NA1_4066940613
15261,NA1_4066866414
15262,NA1_4066900406
15263,NA1_4066815399
15264,NA1_4066842715
15265,NA1_4066780508
15266,NA1_4066677324
15267,NA1_4064984882
15268,NA1_4064947726
15269,NA1_4064405770
15270,NA1_4064345096
15271,NA1_4064363612
15272,NA1_4064047096
15273,NA1_4063232155
15274,NA1_4063179102
15275,NA1_4063203288
15276,NA1_4063179819
15277,NA1_4063107717
15278,NA1_4063143186
15279,NA1_4062639045
15280,NA1_4062151428
15281,NA1_4062097173
15282,NA1_4061812545
15283,NA1_4061358400
15284,NA1_4060455897
15285,NA1_4060482017
15286,NA1_4060264611
15287,NA1_4060207413
15288,NA1_4060162521
15289,NA1_4060104279
15290,NA1_4059903961
15291,NA1_4059699226
15292,NA1_4058378179
15293,NA1_4058337187
15294,NA1_4058333028
15295,NA1_4058340982
15296,NA1_4058297478
15297,NA1_4058276602
15298,NA1_4057537684
15299,NA1_4057497593
15300,NA1_4103597522
15301,NA1_4102464516
15302,NA1_4102312859
15303,NA1_4101057696
15304,NA1_4099912699
15305,NA1_4096056904
15306,NA1_4096042859
15307,NA1_4095950169
15308,NA1_4085539066
15309,NA1_4085533623
15310,NA1_4085292132
15311,NA1_4085259313
15312,NA1_4085287148
15313,NA1_4085285959
15314,NA1_4085265119
15315,NA1_4085224941
15316,NA1_4083841399
15317,NA1_4082944134
15318,NA1_4082907312
15319,NA1_4082404155
15320,NA1_4082412093
15321,NA1_4081895046
15322,NA1_4078810849
15323,NA1_4078715328
15324,NA1_4078740965
15325,NA1_4077522639
15326,NA1_4077521475
15327,NA1_4076184046
15328,NA1_4075424525
15329,NA1_4074381004
15330,NA1_4071743070
15331,NA1_4071663092
