,assistsplayer_1,assistsplayer_10,assistsplayer_2,assistsplayer_3,assistsplayer_4,assistsplayer_5,assistsplayer_6,assistsplayer_7,assistsplayer_8,assistsplayer_9,baron_team200,currentGold_1,currentGold_10,currentGold_2,currentGold_3,currentGold_4,currentGold_5,currentGold_6,currentGold_7,currentGold_8,currentGold_9,deathsplayer_1,deathsplayer_10,deathsplayer_2,deathsplayer_3,deathsplayer_4,deathsplayer_5,deathsplayer_7,deathsplayer_8,deathsplayer_9,dragon_team200,gameMode,gameType,gameVersion,goldPerSecond_1,goldPerSecond_10,goldPerSecond_2,goldPerSecond_3,goldPerSecond_4,goldPerSecond_5,goldPerSecond_6,goldPerSecond_7,goldPerSecond_8,goldPerSecond_9,inhibs_lost_team100,jungleMinionsKilled_1,jungleMinionsKilled_10,jungleMinionsKilled_2,jungleMinionsKilled_3,jungleMinionsKilled_4,jungleMinionsKilled_5,jungleMinionsKilled_6,jungleMinionsKilled_7,jungleMinionsKilled_8,jungleMinionsKilled_9,killsplayer_1,killsplayer_10,killsplayer_2,killsplayer_3,killsplayer_4,killsplayer_6,killsplayer_7,killsplayer_8,killsplayer_9,level_1,level_10,level_2,level_3,level_4,level_5,level_6,level_7,level_8,level_9,magicDamageDoneToChampions_1,magicDamageDoneToChampions_10,magicDamageDoneToChampions_2,magicDamageDoneToChampions_3,magicDamageDoneToChampions_4,magicDamageDoneToChampions_5,magicDamageDoneToChampions_6,magicDamageDoneToChampions_7,magicDamageDoneToChampions_8,magicDamageDoneToChampions_9,minionsKilled_1,minionsKilled_10,minionsKilled_2,minionsKilled_3,minionsKilled_4,minionsKilled_5,minionsKilled_6,minionsKilled_7,minionsKilled_8,minionsKilled_9,physicalDamageDoneToChampions_1,physicalDamageDoneToChampions_10,physicalDamageDoneToChampions_2,physicalDamageDoneToChampions_3,physicalDamageDoneToChampions_4,physicalDamageDoneToChampions_5,physicalDamageDoneToChampions_6,physicalDamageDoneToChampions_7,physicalDamageDoneToChampions_8,physicalDamageDoneToChampions_9,riftherald_team100,timeEnemySpentControlled_1,timeEnemySpentControlled_10,timeEnemySpentControlled_2,timeEnemySpentControlled_3,timeEnemySpentControlled_4,timeEnemySpentControlled_5,timeEnemySpentControlled_6,timeEnemySpentControlled_7,timeEnemySpentControlled_8,timeEnemySpentControlled_9,timestamp,totalDamageDoneToChampions_1,totalDamageDoneToChampions_10,totalDamageDoneToChampions_2,totalDamageDoneToChampions_3,totalDamageDoneToChampions_4,totalDamageDoneToChampions_5,totalDamageDoneToChampions_6,totalDamageDoneToChampions_7,totalDamageDoneToChampions_8,totalDamageDoneToChampions_9,totalGold_1,totalGold_10,totalGold_2,totalGold_3,totalGold_4,totalGold_5,totalGold_6,totalGold_7,totalGold_8,totalGold_9,towers_lost_team100,towers_lost_team200,trueDamageDoneToChampions_1,trueDamageDoneToChampions_10,trueDamageDoneToChampions_2,trueDamageDoneToChampions_3,trueDamageDoneToChampions_4,trueDamageDoneToChampions_5,trueDamageDoneToChampions_6,trueDamageDoneToChampions_7,trueDamageDoneToChampions_8,trueDamageDoneToChampions_9,ward_player_1,ward_player_10,ward_player_2,ward_player_3,ward_player_4,ward_player_5,ward_player_6,ward_player_7,ward_player_8,ward_player_9,winningTeam,xp_1,xp_10,xp_2,xp_3,xp_4,xp_5,xp_6,xp_7,xp_8,xp_9,baron_team100,deathsplayer_6,dragon_team100,inhibs_lost_team200,riftherald_team200,riftherald_team300,ward_player_0,killsplayer_5,killsplayer_0,team_deathsplayer_100,team_deathsplayer_200,team_goldPerSecond_100,team_goldPerSecond_200,team_jungleMinionsKilled_100,team_jungleMinionsKilled_200,team_killsplayer_100,team_killsplayer_200,team_level_100,team_level_200,team_magicDamageDoneToChampions_100,team_magicDamageDoneToChampions_200,team_minionsKilled_100,team_minionsKilled_200,team_physicalDamageDoneToChampions_100,team_physicalDamageDoneToChampions_200,team_timeEnemySpentControlled_100,team_timeEnemySpentControlled_200,team_totalDamageDoneToChampions_100,team_totalDamageDoneToChampions_200,team_totalGold_100,team_totalGold_200,team_trueDamageDoneToChampions_100,team_trueDamageDoneToChampions_200,team_ward_player_100,team_ward_player_200,team_assistsplayer_100,team_assistsplayer_200,team_xp_100,team_xp_200
13,3.0,6.0,1.0,4.0,5.0,6.0,4.0,1.0,1.0,2.0,0.0,1425.0,801.0,477.0,571.0,566.0,512.0,430.0,845.0,614.0,2229.0,1.0,2.0,1.0,2.0,1.0,5.0,4.0,1.0,5.0,2.0,CLASSIC,MATCHED_GAME,11.14.384.6677,0.0,30.0,0.0,0.0,0.0,30.0,30.0,0.0,0.0,0.0,0.0,2.0,0.0,134.0,4.0,4.0,0.0,0.0,91.0,4.0,0.0,4.0,0.0,7.0,2.0,1.0,0.0,3.0,2.0,5.0,12.0,9.0,12.0,11.0,10.0,8.0,9.0,11.0,12.0,11.0,8704.0,8930.0,159.0,2346.0,3727.0,2375.0,1910.0,420.0,740.0,3404.0,146.0,15.0,18.0,108.0,138.0,33.0,25.0,45.0,157.0,142.0,1170.0,738.0,7868.0,529.0,4718.0,1425.0,1211.0,6392.0,8362.0,4299.0,1.0,93340.0,85649.0,553694.0,114879.0,858.0,42936.0,8126.0,149006.0,28371.0,368385.0,1200372.0,14042.0,10290.0,11609.0,2948.0,8446.0,4140.0,3654.0,7148.0,9564.0,12367.0,9230.0,5106.0,9241.0,6226.0,6866.0,5287.0,4565.0,7095.0,7139.0,8554.0,2.0,9.0,4167.0,622.0,3581.0,72.0,0.0,340.0,532.0,336.0,462.0,4663.0,9.0,26.0,3.0,13.0,12.0,35.0,27.0,63.0,4.0,7.0,100.0,9556.0,5334.0,9509.0,7995.0,6687.0,4986.0,5371.0,7330.0,9058.0,7410.0,2.0,2.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,10,14,30,60,144,95,14,10,53,52,17311,15404,443,384,15710,21002,805707,639537,41185,43023,36850,32459,8160,6615,72,127,19,14,38733,34503
14,3.0,8.0,9.0,3.0,3.0,7.0,3.0,7.0,7.0,5.0,0.0,1261.0,826.0,843.0,1728.0,2413.0,932.0,745.0,301.0,1201.0,600.0,4.0,2.0,7.0,6.0,3.0,6.0,2.0,6.0,4.0,1.0,CLASSIC,MATCHED_GAME,11.22.406.3587,0.0,30.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.0,0.0,6.0,2.0,9.0,99.0,0.0,0.0,4.0,4.0,1.0,9.0,7.0,3.0,6.0,5.0,8.0,12.0,9.0,11.0,12.0,12.0,9.0,12.0,12.0,11.0,12.0,287.0,2294.0,1230.0,11636.0,1008.0,6432.0,0.0,3636.0,6371.0,1806.0,127.0,51.0,25.0,112.0,143.0,18.0,130.0,18.0,96.0,151.0,7613.0,382.0,5292.0,2056.0,5320.0,1791.0,14489.0,5436.0,2686.0,10076.0,1.0,49198.0,52056.0,308420.0,71127.0,90952.0,219950.0,99993.0,643454.0,140562.0,16193.0,1200316.0,10014.0,2934.0,7391.0,14302.0,6450.0,8224.0,14489.0,10694.0,9808.0,11914.0,7911.0,7076.0,6518.0,9878.0,9928.0,5516.0,8315.0,8466.0,7867.0,10665.0,5.0,10.0,2114.0,257.0,869.0,610.0,122.0,0.0,0.0,1621.0,750.0,32.0,9.0,30.0,22.0,10.0,15.0,46.0,9.0,1.0,8.0,3.0,100.0,9680.0,6039.0,8074.0,9308.0,8784.0,5485.0,9856.0,8668.0,7739.0,9001.0,1.0,7.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,26,21,30,30,80,108,21,26,56,56,20593,14107,425,446,22072,33069,739647,952258,46381,49839,39751,42389,3715,2660,102,51,25,30,41331,41303
15,3.0,3.0,5.0,6.0,7.0,8.0,3.0,1.0,1.0,1.0,0.0,832.0,722.0,1039.0,769.0,504.0,341.0,362.0,284.0,132.0,2317.0,4.0,3.0,2.0,1.0,1.0,1.0,4.0,3.0,3.0,0.0,CLASSIC,MATCHED_GAME,11.21.403.3002,0.0,30.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,99.0,2.0,12.0,0.0,0.0,98.0,0.0,4.0,1.0,1.0,8.0,3.0,3.0,0.0,5.0,1.0,2.0,12.0,9.0,12.0,13.0,11.0,9.0,12.0,12.0,11.0,10.0,0.0,6984.0,13452.0,1084.0,377.0,2472.0,5727.0,1121.0,335.0,0.0,148.0,15.0,13.0,182.0,162.0,30.0,130.0,17.0,134.0,126.0,6668.0,567.0,474.0,11859.0,10567.0,1113.0,1906.0,5647.0,1601.0,4937.0,1.0,155184.0,192622.0,195534.0,110542.0,95106.0,65654.0,28467.0,385888.0,52117.0,16116.0,1200283.0,8305.0,7567.0,14486.0,12943.0,11337.0,3633.0,7633.0,7129.0,2483.0,6470.0,8002.0,4822.0,8914.0,8953.0,8349.0,5291.0,6357.0,7349.0,5862.0,7167.0,0.0,5.0,1636.0,16.0,560.0,0.0,392.0,48.0,0.0,360.0,547.0,1532.0,7.0,15.0,8.0,14.0,8.0,20.0,6.0,12.0,6.0,5.0,100.0,9755.0,5792.0,8967.0,10501.0,8321.0,5946.0,8813.0,8965.0,8127.0,6607.0,0.0,3.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,9,16,30,30,117,102,16,9,57,54,17385,14167,535,422,30681,14658,622020,675210,50704,31282,39509,31557,2636,2455,57,44,29,9,43490,38304
16,3.0,6.0,7.0,2.0,2.0,9.0,4.0,6.0,1.0,6.0,1.0,722.0,1645.0,1058.0,913.0,840.0,227.0,2101.0,14.0,47.0,556.0,8.0,3.0,8.0,2.0,4.0,7.0,6.0,5.0,2.0,3.0,CLASSIC,MATCHED_GAME,11.22.406.3587,0.0,30.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,3.0,0.0,10.0,88.0,3.0,1.0,0.0,8.0,88.0,0.0,0.0,2.0,7.0,5.0,7.0,4.0,8.0,6.0,1.0,6.0,11.0,11.0,12.0,13.0,11.0,9.0,13.0,11.0,12.0,12.0,5042.0,11081.0,823.0,9094.0,453.0,2227.0,742.0,0.0,6231.0,1335.0,99.0,30.0,23.0,152.0,154.0,30.0,143.0,7.0,157.0,141.0,3367.0,568.0,11462.0,674.0,8896.0,316.0,8577.0,8181.0,388.0,8050.0,0.0,140999.0,133855.0,48224.0,44400.0,28077.0,50459.0,71417.0,117959.0,63953.0,84386.0,1200436.0,8470.0,12112.0,13047.0,9769.0,9349.0,2729.0,11591.0,8605.0,6619.0,9474.0,6307.0,8095.0,8198.0,9983.0,7790.0,4952.0,10801.0,8029.0,6652.0,8531.0,11.0,2.0,60.0,462.0,761.0,0.0,0.0,186.0,2271.0,423.0,0.0,88.0,9.0,290.0,5.0,11.0,11.0,31.0,9.0,5.0,10.0,41.0,200.0,7807.0,7778.0,8945.0,10314.0,8141.0,5276.0,10726.0,7753.0,9817.0,9558.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,29,18,30,30,92,106,18,28,56,59,17639,19389,458,478,24715,25764,312159,471570,43364,48401,37230,42108,1007,3244,67,355,23,23,40483,45632
17,2.0,6.0,5.0,1.0,3.0,6.0,2.0,1.0,3.0,9.0,0.0,1055.0,467.0,1520.0,839.0,146.0,601.0,974.0,338.0,738.0,331.0,3.0,3.0,4.0,3.0,3.0,4.0,5.0,5.0,1.0,1.0,CLASSIC,MATCHED_GAME,11.21.403.3002,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,30.0,0.0,0.0,12.0,114.0,0.0,4.0,0.0,12.0,113.0,4.0,0.0,4.0,3.0,6.0,4.0,1.0,5.0,8.0,0.0,1.0,13.0,11.0,12.0,13.0,11.0,9.0,14.0,12.0,11.0,9.0,6254.0,10062.0,1992.0,7460.0,481.0,0.0,2491.0,863.0,4631.0,3332.0,135.0,115.0,25.0,157.0,140.0,5.0,181.0,32.0,95.0,3.0,111.0,290.0,7476.0,448.0,5944.0,8388.0,11731.0,6085.0,564.0,231.0,2.0,46208.0,140256.0,120740.0,174922.0,78708.0,92150.0,62686.0,220874.0,120346.0,112100.0,1200352.0,6365.0,10352.0,10915.0,10894.0,6425.0,8388.0,14222.0,7633.0,5737.0,3951.0,7940.0,7087.0,10010.0,7654.0,7581.0,6476.0,10164.0,9048.0,5178.0,4806.0,3.0,10.0,0.0,0.0,1445.0,2985.0,0.0,0.0,0.0,684.0,542.0,388.0,7.0,10.0,10.0,13.0,7.0,22.0,11.0,9.0,7.0,26.0,100.0,10006.0,7588.0,9240.0,10380.0,7377.0,5500.0,11687.0,9803.0,7782.0,5331.0,1.0,3.0,3.0,1.0,0.0,0.0,0.0,2.0,0.0,17,17,30,30,118,141,17,17,58,57,16187,21379,462,426,22367,18901,512728,656262,42987,41895,39661,36283,4430,1614,59,63,17,21,42503,42191
18,4.0,13.0,5.0,5.0,4.0,14.0,2.0,10.0,2.0,2.0,1.0,401.0,180.0,1043.0,890.0,2533.0,784.0,1941.0,816.0,160.0,146.0,3.0,4.0,5.0,6.0,3.0,5.0,3.0,4.0,6.0,2.0,CLASSIC,MATCHED_GAME,11.22.406.3587,0.0,30.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,90.0,0.0,5.0,0.0,8.0,100.0,6.0,4.0,0.0,2.0,5.0,2.0,9.0,8.0,1.0,7.0,4.0,12.0,10.0,11.0,12.0,12.0,10.0,13.0,11.0,12.0,10.0,430.0,2957.0,2689.0,8885.0,1929.0,3091.0,0.0,5415.0,1759.0,255.0,108.0,4.0,12.0,133.0,148.0,34.0,160.0,18.0,129.0,119.0,2643.0,1250.0,10447.0,1022.0,13315.0,2052.0,14989.0,402.0,6226.0,5985.0,0.0,78181.0,28705.0,197611.0,105874.0,12692.0,45769.0,132029.0,339603.0,137212.0,90722.0,1200325.0,4276.0,4667.0,14245.0,9984.0,16921.0,5550.0,15701.0,6040.0,9029.0,6240.0,5376.0,6355.0,7083.0,7120.0,10473.0,6144.0,10381.0,7356.0,9750.0,7221.0,10.0,3.0,1203.0,460.0,1108.0,76.0,1676.0,405.0,712.0,222.0,1043.0,0.0,10.0,33.0,14.0,10.0,14.0,38.0,10.0,7.0,14.0,46.0,200.0,9189.0,6865.0,7647.0,9046.0,8598.0,7207.0,10268.0,7593.0,9827.0,6745.0,1.0,1.0,2.0,0.0,1.0,1.0,0.0,2.0,0.0,22,18,30,30,99,118,18,22,57,56,17024,10386,435,430,29479,28852,440127,728271,50976,41677,36196,41063,4468,2437,86,110,32,29,41687,41298
19,4.0,0.0,3.0,6.0,7.0,8.0,0.0,2.0,2.0,2.0,0.0,897.0,167.0,1294.0,323.0,1063.0,181.0,363.0,521.0,281.0,234.0,1.0,4.0,3.0,6.0,2.0,1.0,5.0,2.0,2.0,1.0,CLASSIC,MATCHED_GAME,11.21.403.3002,0.0,30.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,123.0,6.0,1.0,0.0,16.0,88.0,0.0,4.0,4.0,0.0,5.0,0.0,3.0,7.0,1.0,1.0,3.0,12.0,8.0,12.0,11.0,11.0,9.0,14.0,9.0,12.0,11.0,10657.0,4150.0,563.0,4092.0,809.0,2775.0,214.0,3940.0,6490.0,1156.0,143.0,14.0,24.0,110.0,171.0,26.0,184.0,8.0,142.0,118.0,330.0,168.0,8508.0,253.0,6457.0,1817.0,5437.0,367.0,1524.0,6736.0,1.0,221584.0,93593.0,210021.0,374870.0,825.0,39216.0,171550.0,238185.0,57021.0,19229.0,1200408.0,10988.0,4829.0,11038.0,4345.0,7494.0,4850.0,7929.0,4710.0,8015.0,8718.0,7732.0,4332.0,8419.0,5823.0,8068.0,5165.0,10753.0,5671.0,6841.0,6779.0,4.0,11.0,0.0,510.0,1967.0,0.0,227.0,258.0,2278.0,401.0,0.0,825.0,7.0,33.0,5.0,6.0,12.0,33.0,9.0,8.0,8.0,9.0,100.0,8742.0,4341.0,9284.0,7683.0,8264.0,5417.0,11876.0,5893.0,8659.0,7782.0,2.0,1.0,4.0,4.0,1.0,0.0,0.0,2.0,1.0,13,14,30,30,130,109,14,12,55,54,18896,15950,474,466,17365,14232,846516,579578,38715,34201,35207,34376,2452,4014,63,67,28,6,39390,38551
20,2.0,9.0,3.0,3.0,2.0,4.0,2.0,4.0,1.0,3.0,0.0,571.0,1571.0,10.0,435.0,747.0,479.0,375.0,646.0,546.0,1115.0,2.0,1.0,0.0,7.0,3.0,3.0,3.0,4.0,4.0,3.0,CLASSIC,MATCHED_GAME,11.21.403.3002,0.0,30.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,130.0,0.0,0.0,8.0,0.0,93.0,2.0,4.0,5.0,2.0,4.0,3.0,4.0,0.0,4.0,3.0,6.0,13.0,11.0,13.0,11.0,11.0,10.0,12.0,11.0,11.0,12.0,227.0,5832.0,4812.0,9072.0,574.0,6785.0,969.0,1912.0,5805.0,1441.0,166.0,17.0,30.0,106.0,159.0,21.0,105.0,19.0,137.0,150.0,6929.0,759.0,359.0,879.0,8470.0,1076.0,6017.0,5863.0,2264.0,12554.0,1.0,43346.0,51461.0,360564.0,192398.0,25702.0,91260.0,20875.0,113451.0,155486.0,87374.0,1200316.0,9842.0,6591.0,7781.0,10563.0,9044.0,8360.0,6986.0,8014.0,8890.0,13996.0,9671.0,5820.0,7975.0,6225.0,7947.0,5669.0,5185.0,7936.0,7171.0,8240.0,2.0,7.0,2684.0,0.0,2609.0,611.0,0.0,498.0,0.0,239.0,820.0,0.0,11.0,43.0,5.0,9.0,19.0,35.0,8.0,6.0,14.0,8.0,100.0,10803.0,7417.0,10708.0,7745.0,7603.0,6173.0,8800.0,8242.0,8578.0,8902.0,1.0,5.0,1.0,1.0,1.0,0.0,5.0,1.0,0.0,15,17,30,30,150,99,17,15,58,57,21470,15959,482,428,17713,27457,713270,428647,45590,44477,37487,34352,6402,1059,79,79,14,19,43032,41939
21,3.0,10.0,1.0,3.0,4.0,4.0,0.0,4.0,5.0,3.0,0.0,546.0,545.0,1598.0,961.0,951.0,222.0,663.0,411.0,191.0,1197.0,1.0,2.0,3.0,4.0,3.0,5.0,7.0,2.0,3.0,2.0,CLASSIC,MATCHED_GAME,11.21.403.3002,0.0,30.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,127.0,12.0,4.0,0.0,0.0,0.0,126.0,0.0,3.0,0.0,4.0,5.0,2.0,3.0,3.0,5.0,5.0,13.0,9.0,12.0,14.0,11.0,9.0,12.0,12.0,13.0,11.0,2329.0,3124.0,253.0,9710.0,0.0,6011.0,5575.0,7468.0,429.0,571.0,170.0,27.0,16.0,171.0,145.0,10.0,153.0,128.0,53.0,151.0,5500.0,1045.0,5104.0,397.0,7066.0,858.0,727.0,1454.0,6323.0,6732.0,1.0,123173.0,80440.0,186235.0,582721.0,89048.0,180204.0,76212.0,278741.0,326954.0,76137.0,1200450.0,7894.0,4825.0,5952.0,10107.0,7400.0,6869.0,7131.0,9945.0,7161.0,7458.0,8021.0,4959.0,8288.0,9001.0,7666.0,5497.0,7483.0,6576.0,9511.0,7797.0,2.0,6.0,64.0,656.0,594.0,0.0,334.0,0.0,828.0,1021.0,408.0,154.0,11.0,32.0,5.0,14.0,13.0,29.0,5.0,12.0,2.0,6.0,100.0,10551.0,5737.0,9388.0,11569.0,7552.0,5779.0,9453.0,8708.0,10771.0,7806.0,1.0,2.0,2.0,0.0,1.0,0.0,0.0,2.0,0.0,16,16,30,30,143,126,16,16,59,57,18303,17167,512,512,18925,16281,1161381,838484,38222,36520,38473,36326,992,3067,72,57,15,22,44839,42475
22,1.0,6.0,1.0,3.0,3.0,12.0,6.0,5.0,6.0,8.0,1.0,220.0,567.0,513.0,918.0,1654.0,729.0,805.0,1679.0,307.0,201.0,2.0,5.0,4.0,2.0,4.0,5.0,3.0,9.0,7.0,0.0,CLASSIC,MATCHED_GAME,11.22.406.3587,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,92.0,4.0,16.0,0.0,4.0,89.0,8.0,0.0,5.0,4.0,6.0,6.0,10.0,3.0,5.0,2.0,2.0,13.0,11.0,12.0,12.0,11.0,10.0,12.0,12.0,10.0,11.0,0.0,12882.0,8562.0,7886.0,514.0,2799.0,2352.0,8475.0,1140.0,368.0,127.0,77.0,25.0,92.0,144.0,26.0,94.0,23.0,91.0,82.0,10927.0,588.0,1802.0,1687.0,23322.0,704.0,5088.0,1819.0,7910.0,9250.0,1.0,178369.0,164721.0,197821.0,15885.0,154395.0,56914.0,80663.0,392205.0,427307.0,19585.0,1200396.0,12858.0,13470.0,11474.0,9904.0,24689.0,3839.0,7441.0,10658.0,9051.0,9618.0,8435.0,7057.0,8313.0,7043.0,11603.0,6423.0,6605.0,8704.0,6227.0,6991.0,4.0,11.0,1930.0,0.0,1109.0,330.0,853.0,336.0,0.0,364.0,0.0,0.0,11.0,10.0,7.0,11.0,6.0,21.0,12.0,10.0,10.0,8.0,100.0,9985.0,8255.0,8680.0,9893.0,8495.0,6703.0,8767.0,9237.0,7272.0,7388.0,0.0,4.0,5.0,3.0,0.0,1.0,0.0,1.0,1.0,17,28,30,0,115,101,28,16,58,56,19761,25217,414,367,38442,24655,603384,1084481,62764,50238,41817,35584,4558,364,56,50,20,31,43756,40919
23,5.0,8.0,6.0,5.0,3.0,9.0,3.0,4.0,6.0,2.0,0.0,236.0,644.0,503.0,1423.0,212.0,57.0,401.0,328.0,276.0,400.0,4.0,3.0,3.0,2.0,1.0,1.0,9.0,3.0,10.0,1.0,CLASSIC,MATCHED_GAME,11.21.403.3002,0.0,30.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,111.0,16.0,19.0,0.0,0.0,84.0,0.0,4.0,2.0,0.0,10.0,14.0,3.0,1.0,5.0,0.0,5.0,11.0,9.0,12.0,14.0,11.0,10.0,11.0,11.0,10.0,10.0,2877.0,2412.0,421.0,19223.0,229.0,1743.0,654.0,12755.0,2166.0,0.0,124.0,1.0,25.0,163.0,137.0,25.0,114.0,36.0,134.0,106.0,6640.0,608.0,12695.0,3014.0,2889.0,326.0,7616.0,306.0,4181.0,10075.0,1.0,61229.0,16980.0,233622.0,186571.0,166783.0,53930.0,62483.0,117398.0,3038.0,103933.0,1200287.0,9893.0,3021.0,14011.0,22765.0,3119.0,2336.0,10472.0,14021.0,6347.0,10847.0,7211.0,4369.0,10543.0,12193.0,7827.0,5427.0,5651.0,8038.0,6241.0,6995.0,0.0,4.0,376.0,0.0,894.0,528.0,0.0,266.0,2201.0,960.0,0.0,772.0,10.0,15.0,0.0,3.0,10.0,11.0,6.0,4.0,7.0,7.0,100.0,8443.0,5740.0,9395.0,12480.0,8497.0,6437.0,7579.0,8379.0,6692.0,6858.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,11,30,30,30,146,88,30,11,58,51,24493,17987,474,391,25564,22786,702135,303832,52124,44708,43201,31294,2064,3933,34,39,28,23,45252,35248
24,7.0,9.0,5.0,7.0,8.0,9.0,3.0,10.0,2.0,10.0,0.0,937.0,679.0,68.0,153.0,558.0,199.0,78.0,1092.0,215.0,202.0,3.0,2.0,1.0,4.0,6.0,4.0,5.0,3.0,4.0,0.0,CLASSIC,MATCHED_GAME,11.21.403.3002,0.0,30.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,132.0,4.0,0.0,4.0,2.0,90.0,0.0,0.0,4.0,4.0,10.0,0.0,5.0,5.0,3.0,3.0,3.0,13.0,10.0,13.0,11.0,12.0,10.0,11.0,12.0,12.0,11.0,0.0,0.0,918.0,739.0,12505.0,2834.0,580.0,6300.0,4747.0,6443.0,150.0,15.0,15.0,131.0,137.0,28.0,113.0,28.0,138.0,143.0,8478.0,11298.0,16157.0,7745.0,1646.0,1068.0,10590.0,742.0,634.0,621.0,2.0,104259.0,19325.0,295507.0,149783.0,92661.0,63833.0,135763.0,271172.0,55661.0,437002.0,1200414.0,8618.0,11298.0,17948.0,8484.0,14151.0,4341.0,11170.0,7574.0,5800.0,8250.0,8751.0,7044.0,10663.0,6913.0,8878.0,5349.0,7728.0,7637.0,7025.0,7642.0,5.0,10.0,140.0,0.0,872.0,0.0,0.0,438.0,0.0,532.0,418.0,1186.0,10.0,23.0,3.0,7.0,5.0,18.0,7.0,7.0,4.0,4.0,100.0,11235.0,6948.0,10486.0,7856.0,9285.0,6183.0,8200.0,9487.0,8762.0,8252.0,1.0,7.0,4.0,2.0,0.0,0.0,9.0,2.0,0.0,18,21,30,30,150,92,21,18,59,56,16996,18070,461,437,35094,23885,706043,918923,53542,44092,40554,37076,1450,2136,43,45,36,34,45045,41649
25,3.0,14.0,5.0,2.0,4.0,9.0,6.0,3.0,3.0,3.0,1.0,657.0,65.0,283.0,366.0,544.0,347.0,44.0,1788.0,309.0,-188.0,5.0,0.0,5.0,4.0,6.0,3.0,0.0,7.0,3.0,3.0,CLASSIC,MATCHED_GAME,11.21.403.3002,0.0,30.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,1.0,12.0,0.0,102.0,0.0,0.0,0.0,8.0,124.0,5.0,0.0,5.0,1.0,2.0,8.0,0.0,3.0,7.0,3.0,9.0,12.0,10.0,11.0,12.0,10.0,10.0,12.0,12.0,12.0,11.0,0.0,3453.0,268.0,2210.0,1060.0,2173.0,1.0,6327.0,5965.0,1738.0,125.0,4.0,11.0,130.0,122.0,12.0,107.0,18.0,140.0,150.0,10669.0,569.0,4405.0,9538.0,2369.0,1094.0,11116.0,44.0,1059.0,8346.0,0.0,80038.0,19981.0,153573.0,0.0,280781.0,45459.0,173895.0,652608.0,11957.0,0.0,1200384.0,11503.0,4308.0,4926.0,12407.0,5194.0,3785.0,11149.0,6749.0,7448.0,10955.0,7567.0,5640.0,6583.0,9761.0,5794.0,4972.0,7084.0,8523.0,7384.0,9312.0,8.0,2.0,834.0,286.0,252.0,658.0,1764.0,518.0,32.0,377.0,424.0,870.0,7.0,28.0,37.0,30.0,6.0,24.0,11.0,1.0,8.0,8.0,200.0,9823.0,7273.0,7971.0,9169.0,6937.0,6726.0,8807.0,9929.0,9631.0,7932.0,0.0,6.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,23,16,30,30,114,137,16,23,55,57,5711,17484,400,419,28075,21134,559851,858441,37815,40609,34677,37943,4026,1989,104,56,23,29,40626,43572
