,0
2414,NA1_4097171464
2415,NA1_4097097569
2416,NA1_4097104275
2417,NA1_4097070773
2418,NA1_4097006058
2419,NA1_4097039897
2420,NA1_4096923429
2421,NA1_4096829507
2422,NA1_4096854165
2423,NA1_4096788426
2424,NA1_4095738040
2425,NA1_4095676249
2426,NA1_4095453556
2427,NA1_4095421242
2428,NA1_4094274987
2429,NA1_4094270924
2430,NA1_4094216535
2431,NA1_4094200991
2432,NA1_4094129759
2433,NA1_4094095923
2434,NA1_4094073247
2435,NA1_4094029140
2436,NA1_4094024796
2437,NA1_4093125548
2438,NA1_4093151101
2439,NA1_4093039156
2440,NA1_4093036759
2441,NA1_4093050290
2442,NA1_4092958083
2443,NA1_4092909569
2444,NA1_4092028287
2445,NA1_4091967421
2446,NA1_4091964813
2447,NA1_4091949253
2448,NA1_4091847721
2449,NA1_4091871202
2450,NA1_4091813748
2451,NA1_4091729469
2452,NA1_4091028075
2453,NA1_4091035196
2454,NA1_4091041140
2455,NA1_4090810331
2456,NA1_4090726756
2457,NA1_4089634785
2458,NA1_4089642859
2459,NA1_4089592375
2460,NA1_4089526182
2461,NA1_4088717654
2462,NA1_4088676792
2463,NA1_4098710171
2464,NA1_4098666962
2465,NA1_4098662891
2466,NA1_4098546685
2467,NA1_4095233550
2468,NA1_4095221244
2469,NA1_4095087309
2470,NA1_4095043945
2471,NA1_4094946535
2472,NA1_4094904656
2473,NA1_4094323460
2474,NA1_4094270405
2475,NA1_4094235787
2476,NA1_4092630462
2477,NA1_4092536699
2478,NA1_4092571268
2479,NA1_4092516675
2480,NA1_4092462247
2481,NA1_4090517076
2482,NA1_4090449109
2483,NA1_4090466288
2484,NA1_4090434879
2485,NA1_4090462076
2486,NA1_4090379313
2487,NA1_4090417266
2488,NA1_4090385417
2489,NA1_4087835772
2490,NA1_4087831942
2491,NA1_4087778323
2492,NA1_4087727111
2493,NA1_4087722686
2494,NA1_4087648260
2495,NA1_4087607122
2496,NA1_4087611965
2497,NA1_4087557673
2498,NA1_4087535652
2499,NA1_4086572327
2500,NA1_4086551411
2501,NA1_4086545853
2502,NA1_4086514666
2503,NA1_4086532254
2504,NA1_4079750685
2505,NA1_4079649499
2506,NA1_4079657142
2507,NA1_4078094900
2508,NA1_4078092051
2509,NA1_4077823448
2510,NA1_4077665739
2511,NA1_4077683237
2512,NA1_4077681571
2513,NA1_4077679882
2514,NA1_4077648292
2515,NA1_4077597646
2516,NA1_4076047370
2517,NA1_4075926821
2518,NA1_4075860307
2519,NA1_4075795761
2520,NA1_4075763253
2521,NA1_4075751263
2522,NA1_4075632603
2523,NA1_4075661074
2524,NA1_4075579710
2525,NA1_4075029786
2526,NA1_4074947582
2527,NA1_4074964595
2528,NA1_4072525375
2529,NA1_4072512025
2530,NA1_4072007448
2531,NA1_4071720051
2532,NA1_4071635292
2533,NA1_4070598416
2534,NA1_4070624079
2535,NA1_4070621864
2536,NA1_4070292282
2537,NA1_4070339857
2538,NA1_4070277729
2539,NA1_4069507423
2540,NA1_4069504825
2541,NA1_4069473382
2542,NA1_4069489919
2543,NA1_4069446177
2544,NA1_4069423740
2545,NA1_4069421443
2546,NA1_4069318968
2547,NA1_4064851100
2548,NA1_4064209680
2549,NA1_4064254825
2550,NA1_4063951878
2551,NA1_4059681682
2552,NA1_4059616935
2553,NA1_4059591095
2554,NA1_4059459229
2555,NA1_4059210106
2556,NA1_4059114020
2557,NA1_4059066764
2558,NA1_4059018767
2559,NA1_4050051190
2560,NA1_4044242502
2561,NA1_4044191340
2562,NA1_4042672750
2563,NA1_4105345461
2564,NA1_4105284605
2565,NA1_4105301424
2566,NA1_4105168614
2567,NA1_4105185289
2568,NA1_4103976803
2569,NA1_4103950280
2570,NA1_4102935625
2571,NA1_4102911438
2572,NA1_4102856156
2573,NA1_4102840282
2574,NA1_4102743590
2575,NA1_4102716817
2576,NA1_4102441393
2577,NA1_4102317716
2578,NA1_4102315504
2579,NA1_4101532769
2580,NA1_4101467431
2581,NA1_4101433767
2582,NA1_4101409383
2583,NA1_4101376840
2584,NA1_4101029807
2585,NA1_4100985104
2586,NA1_4100962557
2587,NA1_4100160715
2588,NA1_4100134175
2589,NA1_4098725550
2590,NA1_4098165423
2591,NA1_4098133708
2592,NA1_4098150728
2593,NA1_4098074909
2594,NA1_4098071074
2595,NA1_4098037231
2596,NA1_4098032910
2597,NA1_4097939463
2598,NA1_4097926662
2599,NA1_4097922694
2600,NA1_4097908280
2601,NA1_4097748788
2602,NA1_4096756182
2603,NA1_4096721727
2604,NA1_4096705286
2605,NA1_4096700303
2606,NA1_4096387527
2607,NA1_4095733866
2608,NA1_4095690045
2609,NA1_4095603828
2610,NA1_4095596400
2611,NA1_4095563969
2612,NA1_4095550416
2613,NA1_4095524311
2614,NA1_4095462635
2615,NA1_4094281051
2616,NA1_4094256643
2617,NA1_4094241789
2618,NA1_4094001754
2619,NA1_4093967900
2620,NA1_4093974817
2621,NA1_4093933256
2622,NA1_4093920902
2623,NA1_4093857536
2624,NA1_4092055436
2625,NA1_4092073538
2626,NA1_4092042126
2627,NA1_4092070361
2628,NA1_4092008563
2629,NA1_4089129981
2630,NA1_4089046553
2631,NA1_4087724558
2632,NA1_4087711694
2633,NA1_4087648678
2634,NA1_4086825707
2635,NA1_4086823803
2636,NA1_4086674370
2637,NA1_4086614520
2638,NA1_4086600937
2639,NA1_4085954660
2640,NA1_4085951210
2641,NA1_4085635391
2642,NA1_4085582518
2643,NA1_4085528755
2644,NA1_4085440452
2645,NA1_4085406905
2646,NA1_4085423012
2647,NA1_4085061365
2648,NA1_4085030553
2649,NA1_4084977545
2650,NA1_4084951593
2651,NA1_4084915399
2652,NA1_4084883007
2653,NA1_4084868557
2654,NA1_4084169698
2655,NA1_4083043964
2656,NA1_4082990387
2657,NA1_4082915854
2658,NA1_4081437679
2659,NA1_4081046564
2660,NA1_4081032296
2661,NA1_4080959576
2662,NA1_4080965887
2663,NA1_4102855652
2664,NA1_4102860672
2665,NA1_4102803872
2666,NA1_4102439371
2667,NA1_4102443942
2668,NA1_4102318081
2669,NA1_4102255308
2670,NA1_4102309960
2671,NA1_4100382012
2672,NA1_4100167770
2673,NA1_4100200211
2674,NA1_4100133910
2675,NA1_4100068603
2676,NA1_4099521939
2677,NA1_4099127821
2678,NA1_4099150445
2679,NA1_4099093431
2680,NA1_4097863136
2681,NA1_4097805760
2682,NA1_4096745322
2683,NA1_4096342006
2684,NA1_4096245533
2685,NA1_4092887916
2686,NA1_4092900737
2687,NA1_4092703344
2688,NA1_4090836674
2689,NA1_4090810518
2690,NA1_4086706191
2691,NA1_4085724901
2692,NA1_4077224282
2693,NA1_4077117208
2694,NA1_4077159883
2695,NA1_4077087289
2696,NA1_4076166585
2697,NA1_4076046244
2698,NA1_4076040853
2699,NA1_4075906947
2700,NA1_4075188482
2701,NA1_4074669379
2702,NA1_4074399455
2703,NA1_4074404560
2704,NA1_4074399829
2705,NA1_4074300476
2706,NA1_4074253689
2707,NA1_4073446624
2708,NA1_4073411607
2709,NA1_4072348597
2710,NA1_4072381862
2711,NA1_4072254344
2712,NA1_4072184023
2713,NA1_4072179166
2714,NA1_4071486289
2715,NA1_4071500840
2716,NA1_4071414351
2717,NA1_4070654452
2718,NA1_4070558896
2719,NA1_4070343097
2720,NA1_4070331530
2721,NA1_4069817216
2722,NA1_4068963899
2723,NA1_4068938270
2724,NA1_4068932742
2725,NA1_4067738218
2726,NA1_4067702235
2727,NA1_4066269124
2728,NA1_4066294903
2729,NA1_4066272593
2730,NA1_4066103921
2731,NA1_4065926317
2732,NA1_4065911649
2733,NA1_4065784709
2734,NA1_4065633975
2735,NA1_4065116795
2736,NA1_4065174217
2737,NA1_4065151208
2738,NA1_4065108087
2739,NA1_4064326911
2740,NA1_4064324083
2741,NA1_4064208216
2742,NA1_4063174588
2743,NA1_4063146865
2744,NA1_4063111628
2745,NA1_4062973374
2746,NA1_4062897432
2747,NA1_4061776537
2748,NA1_4060051800
2749,NA1_4059937379
2750,NA1_4059914455
2751,NA1_4059910919
2752,NA1_4058366115
2753,NA1_4058266557
2754,NA1_4056326454
2755,NA1_4056301626
2756,NA1_4055590891
2757,NA1_4055522364
2758,NA1_4055390936
2759,NA1_4055362247
2760,NA1_4055293641
2761,NA1_4055242246
2762,NA1_4055145889
2763,NA1_4103614565
2764,NA1_4103579634
2765,NA1_4101975088
2766,NA1_4102020310
2767,NA1_4101372670
2768,NA1_4101294988
2769,NA1_4101209520
2770,NA1_4101204328
2771,NA1_4101168431
2772,NA1_4101143670
2773,NA1_4101141075
2774,NA1_4101074597
2775,NA1_4100946144
2776,NA1_4100943124
2777,NA1_4100909054
2778,NA1_4100905261
2779,NA1_4100913226
2780,NA1_4100870452
2781,NA1_4099221913
2782,NA1_4099162473
2783,NA1_4099076336
2784,NA1_4098967369
2785,NA1_4098989913
2786,NA1_4098951473
2787,NA1_4098856401
2788,NA1_4098840716
2789,NA1_4098740986
2790,NA1_4098673890
2791,NA1_4098660846
2792,NA1_4098558390
2793,NA1_4098584140
2794,NA1_4097011332
2795,NA1_4096943177
2796,NA1_4096894322
2797,NA1_4096393764
2798,NA1_4096256474
2799,NA1_4096300585
2800,NA1_4095615703
2801,NA1_4095499636
2802,NA1_4095464586
2803,NA1_4095398905
2804,NA1_4095387306
2805,NA1_4095361857
2806,NA1_4095276416
2807,NA1_4095202773
2808,NA1_4095117486
2809,NA1_4095140954
2810,NA1_4095095683
2811,NA1_4095050758
2812,NA1_4094855588
2813,NA1_4094861770
2814,NA1_4094817579
2815,NA1_4094784885
2816,NA1_4094811240
2817,NA1_4094738284
2818,NA1_4094716642
2819,NA1_4092672335
2820,NA1_4091925026
2821,NA1_4091575182
2822,NA1_4091540673
2823,NA1_4091472216
2824,NA1_4091408362
2825,NA1_4090972985
2826,NA1_4090898722
2827,NA1_4090842923
2828,NA1_4090825599
2829,NA1_4090729202
2830,NA1_4090567782
2831,NA1_4090583816
2832,NA1_4090497568
2833,NA1_4090503203
2834,NA1_4090486720
2835,NA1_4090473127
2836,NA1_4090418203
2837,NA1_4090354498
2838,NA1_4090319194
2839,NA1_4090335062
2840,NA1_4088755687
2841,NA1_4088734966
2842,NA1_4088721554
2843,NA1_4088696138
2844,NA1_4088710319
2845,NA1_4088613837
2846,NA1_4088580720
2847,NA1_4088515680
2848,NA1_4088350285
2849,NA1_4088257741
2850,NA1_4088235853
2851,NA1_4088209651
2852,NA1_4088197598
2853,NA1_4088185337
2854,NA1_4087912329
2855,NA1_4087889810
2856,NA1_4087636447
2857,NA1_4087548730
2858,NA1_4087461553
2859,NA1_4087451977
2860,NA1_4087326962
2861,NA1_4087168695
2862,NA1_4087202557
2863,NA1_4104101882
2864,NA1_4104066539
2865,NA1_4103936801
2866,NA1_4103916689
2867,NA1_4103910279
2868,NA1_4103843732
2869,NA1_4103765486
2870,NA1_4103730790
2871,NA1_4103657367
2872,NA1_4103680242
2873,NA1_4103585636
2874,NA1_4103589997
2875,NA1_4103446652
2876,NA1_4103481964
2877,NA1_4103397181
2878,NA1_4103107685
2879,NA1_4103095368
2880,NA1_4103100054
2881,NA1_4103064340
2882,NA1_4103070248
2883,NA1_4102966830
2884,NA1_4102939537
2885,NA1_4102895053
2886,NA1_4102731771
2887,NA1_4102642468
2888,NA1_4102576006
2889,NA1_4102469662
2890,NA1_4102424855
2891,NA1_4102081667
2892,NA1_4102025113
2893,NA1_4102011931
2894,NA1_4101694106
2895,NA1_4101688096
2896,NA1_4101527044
2897,NA1_4101477728
2898,NA1_4101441334
2899,NA1_4101323999
2900,NA1_4101269032
2901,NA1_4101261510
2902,NA1_4101072088
2903,NA1_4101057696
2904,NA1_4101014685
2905,NA1_4100931154
2906,NA1_4100489368
2907,NA1_4100452276
2908,NA1_4100404050
2909,NA1_4100261443
2910,NA1_4100202634
2911,NA1_4100063673
2912,NA1_4099937276
2913,NA1_4099858806
2914,NA1_4099238053
2915,NA1_4099157453
2916,NA1_4099105026
2917,NA1_4099062471
2918,NA1_4098607209
2919,NA1_4097324573
2920,NA1_4097008562
2921,NA1_4097052126
2922,NA1_4096998400
2923,NA1_4096829507
2924,NA1_4096840083
2925,NA1_4096762310
2926,NA1_4096685226
2927,NA1_4096347958
2928,NA1_4093871510
2929,NA1_4092851617
2930,NA1_4092605395
2931,NA1_4091868142
2932,NA1_4091801641
2933,NA1_4091695802
2934,NA1_4091677459
2935,NA1_4091670307
2936,NA1_4090610791
2937,NA1_4090506800
2938,NA1_4089158901
2939,NA1_4089193629
2940,NA1_4088489317
2941,NA1_4088481947
2942,NA1_4088379025
2943,NA1_4088316179
2944,NA1_4087646190
2945,NA1_4087631522
2946,NA1_4087547932
2947,NA1_4087498055
2948,NA1_4087436939
2949,NA1_4087452473
2950,NA1_4087409807
2951,NA1_4087355913
2952,NA1_4086413492
2953,NA1_4086276765
2954,NA1_4086292139
2955,NA1_4086197716
2956,NA1_4085748161
2957,NA1_4085704292
2958,NA1_4084901198
2959,NA1_4083884015
2960,NA1_4083778175
2961,NA1_4083754241
2962,NA1_4083718338
