,assistsplayer_1,assistsplayer_2,assistsplayer_3,assistsplayer_5,assistsplayer_6,assistsplayer_7,assistsplayer_8,assistsplayer_9,assistsplayer_10,currentGold_1,currentGold_2,currentGold_3,currentGold_4,currentGold_5,currentGold_6,currentGold_7,currentGold_8,currentGold_9,currentGold_10,deathsplayer_1,deathsplayer_2,deathsplayer_3,deathsplayer_4,deathsplayer_5,deathsplayer_6,deathsplayer_8,deathsplayer_9,dragon_team200,gameMode,gameType,gameVersion,goldPerSecond_1,goldPerSecond_10,goldPerSecond_2,goldPerSecond_3,goldPerSecond_4,goldPerSecond_5,goldPerSecond_6,goldPerSecond_7,goldPerSecond_8,goldPerSecond_9,inhibs_lost_team100,jungleMinionsKilled_1,jungleMinionsKilled_10,jungleMinionsKilled_2,jungleMinionsKilled_3,jungleMinionsKilled_4,jungleMinionsKilled_5,jungleMinionsKilled_6,jungleMinionsKilled_7,jungleMinionsKilled_8,jungleMinionsKilled_9,killsplayer_1,killsplayer_10,killsplayer_2,killsplayer_3,killsplayer_4,killsplayer_5,killsplayer_6,killsplayer_7,killsplayer_8,killsplayer_9,level_1,level_10,level_2,level_3,level_4,level_5,level_6,level_7,level_8,level_9,magicDamageDoneToChampions_1,magicDamageDoneToChampions_10,magicDamageDoneToChampions_2,magicDamageDoneToChampions_3,magicDamageDoneToChampions_4,magicDamageDoneToChampions_5,magicDamageDoneToChampions_6,magicDamageDoneToChampions_7,magicDamageDoneToChampions_8,magicDamageDoneToChampions_9,minionsKilled_1,minionsKilled_10,minionsKilled_2,minionsKilled_3,minionsKilled_4,minionsKilled_5,minionsKilled_6,minionsKilled_7,minionsKilled_8,minionsKilled_9,physicalDamageDoneToChampions_1,physicalDamageDoneToChampions_10,physicalDamageDoneToChampions_2,physicalDamageDoneToChampions_3,physicalDamageDoneToChampions_4,physicalDamageDoneToChampions_5,physicalDamageDoneToChampions_6,physicalDamageDoneToChampions_7,physicalDamageDoneToChampions_8,physicalDamageDoneToChampions_9,riftherald_team200,riftherald_team300,timeEnemySpentControlled_1,timeEnemySpentControlled_10,timeEnemySpentControlled_2,timeEnemySpentControlled_3,timeEnemySpentControlled_4,timeEnemySpentControlled_5,timeEnemySpentControlled_6,timeEnemySpentControlled_7,timeEnemySpentControlled_8,timeEnemySpentControlled_9,timestamp,totalDamageDoneToChampions_1,totalDamageDoneToChampions_10,totalDamageDoneToChampions_2,totalDamageDoneToChampions_3,totalDamageDoneToChampions_4,totalDamageDoneToChampions_5,totalDamageDoneToChampions_6,totalDamageDoneToChampions_7,totalDamageDoneToChampions_8,totalDamageDoneToChampions_9,totalGold_1,totalGold_10,totalGold_2,totalGold_3,totalGold_4,totalGold_5,totalGold_6,totalGold_7,totalGold_8,totalGold_9,towers_lost_team100,towers_lost_team200,trueDamageDoneToChampions_1,trueDamageDoneToChampions_10,trueDamageDoneToChampions_2,trueDamageDoneToChampions_3,trueDamageDoneToChampions_4,trueDamageDoneToChampions_5,trueDamageDoneToChampions_6,trueDamageDoneToChampions_7,trueDamageDoneToChampions_8,trueDamageDoneToChampions_9,ward_player_0,ward_player_1,ward_player_10,ward_player_2,ward_player_3,ward_player_4,ward_player_5,ward_player_6,ward_player_7,ward_player_8,ward_player_9,winningTeam,xp_1,xp_10,xp_2,xp_3,xp_4,xp_5,xp_6,xp_7,xp_8,xp_9,assistsplayer_4,baron_team200,deathsplayer_10,deathsplayer_7,dragon_team100,inhibs_lost_team200,riftherald_team100,baron_team100,killsplayer_0,team_deathsplayer_100,team_deathsplayer_200,team_goldPerSecond_100,team_goldPerSecond_200,team_jungleMinionsKilled_100,team_jungleMinionsKilled_200,team_killsplayer_100,team_killsplayer_200,team_level_100,team_level_200,team_magicDamageDoneToChampions_100,team_magicDamageDoneToChampions_200,team_minionsKilled_100,team_minionsKilled_200,team_physicalDamageDoneToChampions_100,team_physicalDamageDoneToChampions_200,team_timeEnemySpentControlled_100,team_timeEnemySpentControlled_200,team_totalDamageDoneToChampions_100,team_totalDamageDoneToChampions_200,team_totalGold_100,team_totalGold_200,team_trueDamageDoneToChampions_100,team_trueDamageDoneToChampions_200,team_ward_player_100,team_ward_player_200,team_assistsplayer_100,team_assistsplayer_200,team_xp_100,team_xp_200
1325,1,2,4,6,9,2,3,2,4,1,0,1,794,299,572,587,60,782,336,1762,750,581,2,3,2,2,1,0,2,2,3,1,2,3,CLASSIC,CUSTOM_GAME,11.20.400.7328,0,30,0,0,0,30,0,0,0,0,0,12,0,4,92,11,0,0,108,0,4,4,0,2,3,2,0,3,4,12,8,12,10,13,9,12,11,12,11,4928,1127,2513,1408,0,2238,4436,9654,31,554,147,29,176,15,170,33,166,18,143,177,2557,745,6341,2993,7090,687,886,596,10708,4720,0,34724,33443,0,284227,79910,24923,463115,252941,70318,103129,1200363,11042,2024,8855,4920,7090,2925,5323,13467,11073,5627,7994,3863,7627,7052,8045,4817,6351,7152,7815,7296,6,3,3556,152,0,519,0,0,0,3216,332,352,15,51,14,16,9,74,14,23,10,16,200,9044,4720,8855,7176,10249,5253,9385,8422,9527,7599,1,0,0,2,0,0,0,7,11,30,30,119,112,11,7,56,54,11087,15802,541,533,19668,17655,423784,922946,34832,37514,35535,32477,4075,4052,128,114,22,12,40577,39653
1326,9,15,2,3,16,3,0,1,1,1,1,0,620,68,74,384,271,311,882,92,1228,562,5,7,1,6,0,1,4,5,1,6,4,0,CLASSIC,MATCHED_GAME,11.21.403.3002,0,30,0,0,0,30,0,0,0,0,1,7,0,58,14,4,0,7,76,61,4,0,0,5,1,17,0,1,8,12,9,11,12,12,9,12,9,15,10,2595,1980,7157,526,2203,3061,763,3330,3685,594,121,29,9,132,152,29,140,4,182,142,3768,595,1172,3858,14983,1295,7104,493,4355,6224,2,402162,46418,513597,105481,15195,88112,17673,52290,327692,46585,1200453,6614,3118,8906,4724,19022,4899,8132,3955,8947,7316,5920,4542,7034,6874,12731,5211,7882,5832,12638,6882,5,10,250,542,576,340,1835,542,265,132,906,497,10,28,3,18,10,37,9,6,10,7,100,9196,5096,7472,9064,8604,5872,9255,5541,13348,6229,0,3,0,0,0,1,0,13,23,30,30,83,148,23,12,56,55,15542,10352,443,497,25076,18771,1124547,490658,44165,31468,37770,37776,3543,2342,78,60,45,6,40208,39469
1327,2,2,4,8,9,4,2,4,8,9,1,1,521,206,1024,878,269,306,233,643,104,162,0,3,2,4,5,2,4,3,4,2,2,4,CLASSIC,MATCHED_GAME,11.21.403.3002,0,30,0,0,0,30,0,0,0,0,1,8,0,116,0,0,0,10,92,1,4,7,0,3,5,0,1,6,3,12,10,11,12,10,9,11,10,11,10,7185,3676,692,7865,149,3383,523,7998,6629,0,106,11,22,148,110,31,79,12,102,124,932,1378,6451,795,8374,952,5703,305,1323,3762,0,20747,131344,220715,128149,100136,51368,30521,208598,420397,7466,1200340,8534,5469,7296,8661,8524,4335,6753,8552,8184,4333,9696,4830,7374,7848,5919,5265,6108,7333,5964,6262,9,7,416,414,152,0,0,0,525,248,232,570,12,151,7,9,11,68,6,5,13,11,200,8612,6123,8230,8918,6362,5664,7392,7199,8153,6727,2,3,1,1,100,0,0,13,16,30,30,124,107,16,13,54,52,19274,18826,417,328,17504,12471,521115,798326,37350,33291,36102,30497,568,1989,107,186,25,27,37786,35594
1328,3,6,1,6,9,0,7,3,3,5,0,1,1499,179,550,1160,544,192,274,362,549,1662,2,4,2,6,7,3,1,3,2,4,1,2,CLASSIC,MATCHED_GAME,11.21.403.3002,0,30,0,0,0,30,0,0,0,0,0,0,0,83,12,4,0,4,15,128,8,0,3,4,4,6,0,4,5,12,9,11,11,12,9,12,13,13,11,5233,1324,478,503,0,4523,5040,9585,919,1585,137,24,24,134,144,32,165,136,26,133,809,639,5685,7586,9701,942,3044,1361,8278,9102,2,22556,39305,315994,59257,18759,103938,250278,685057,217901,44120,1200284,6042,2297,6612,8470,11689,5969,8558,11871,10367,11579,6024,5429,8150,7625,8609,5492,9174,8522,9899,8787,7,2,0,334,448,380,1988,504,474,924,1169,890,4,23,7,2,12,31,42,11,13,8,200,9309,5435,8459,8317,8639,6101,9593,10381,10596,7895,0,3,5,0,6,0,0,20,14,30,30,99,155,14,20,55,58,10737,18453,471,484,24723,22424,520504,1236661,38782,44672,35900,41811,3320,3791,56,97,25,18,40825,43900
1329,1,7,6,9,15,5,7,3,2,8,1,1,568,1078,1916,354,1218,1407,260,145,900,411,3,5,5,4,3,1,5,5,7,6,3,1,CLASSIC,MATCHED_GAME,11.19.398.9466,0,30,0,0,0,30,0,0,0,0,3,16,0,139,0,8,0,0,96,0,0,2,0,5,8,9,4,3,7,13,10,13,13,12,11,12,11,11,10,2337,2003,571,18035,1284,3950,941,560,8721,130,151,26,22,141,163,25,143,30,119,131,5068,782,8680,1749,12683,2270,7870,6130,3069,3452,1,66707,94256,264344,385085,37518,132104,127040,411207,165386,7530,1200366,7406,2785,10066,20094,15698,6725,12161,7042,12170,4365,8578,4548,8981,9569,12368,7026,8243,8020,8790,6811,6,11,0,0,814,310,1731,505,3348,351,379,782,9,36,6,6,5,29,12,13,7,10,200,10291,6239,10327,10969,9666,7509,9578,8463,8359,7242,1,4,2,0,0,0,1,16,28,30,30,163,96,28,16,62,54,26177,12355,502,449,30450,21303,885758,805419,59989,38523,46522,36412,3360,4860,55,78,38,25,48762,39881
1330,1,8,5,3,15,2,3,1,5,3,0,0,557,308,904,1656,521,310,876,515,184,559,5,8,0,1,5,5,3,6,7,6,2,1,CLASSIC,MATCHED_GAME,11.20.400.7328,0,30,0,0,0,30,0,0,0,0,0,0,0,128,4,9,0,4,91,0,0,2,4,10,5,11,2,4,3,13,9,13,13,12,10,12,10,11,11,6019,4769,662,5716,1088,3028,0,0,6732,0,129,23,25,163,162,4,130,8,137,133,255,682,12760,1489,13400,1077,7192,9697,989,6530,0,55528,83432,362658,181614,104867,107580,67523,147443,422571,0,1200319,7095,5748,14046,7206,14919,4390,7802,9989,8280,6530,6697,5568,10378,8216,10885,6285,6951,7865,6854,7089,1,3,820,296,623,0,430,284,610,291,559,0,6,13,6,4,8,16,7,1,8,6,100,9966,5516,11332,10694,8948,6992,9591,7087,8528,8384,0,3,2,1,0,0,1,16,30,30,30,141,95,30,16,61,53,16513,11501,483,431,28981,25090,812247,720969,47656,38349,42461,34327,2157,1756,40,35,32,14,47932,39106
1331,6,8,11,6,15,4,7,6,4,13,0,1,1366,585,155,221,1529,77,208,47,1353,508,8,7,4,3,4,6,5,8,4,9,4,0,CLASSIC,MATCHED_GAME,11.22.406.3587,0,30,0,0,0,30,0,0,0,0,2,0,0,131,12,4,0,3,53,4,0,8,2,8,5,9,3,5,8,11,10,12,13,12,9,11,11,12,10,17440,4023,914,6184,2932,3906,2437,1075,10565,1071,103,26,16,158,137,2,100,29,114,104,1730,2632,10438,4557,10667,751,4044,9421,2259,8731,1,204633,65935,184972,224925,5484,125729,145407,76918,97842,792,1200293,19396,7280,11579,10958,13600,5034,7407,11335,12854,9802,9276,5760,9470,10685,9979,6702,7248,9422,9553,7058,3,7,226,624,226,216,0,377,924,838,30,0,9,17,4,24,50,29,137,3,14,12,100,8287,6811,9458,10842,8775,6062,8452,8425,9456,6386,0,4,6,1,1,0,0,25,33,30,30,147,60,33,25,57,54,31376,19171,416,373,28143,27087,745743,386894,60567,48678,46112,39041,1045,2416,116,183,46,34,43424,39530
1332,4,2,4,5,2,3,6,4,1,5,1,1,764,1211,325,1788,640,1303,62,913,703,1465,4,2,5,5,2,3,4,3,4,1,3,0,CLASSIC,MATCHED_GAME,11.22.406.3587,30,30,0,0,0,0,0,0,0,0,1,0,0,5,103,0,8,0,132,4,4,0,0,5,4,0,5,9,2,9,9,13,12,11,13,12,13,13,12,2142,2955,614,734,6081,0,1487,15106,1865,324,11,10,136,19,115,178,130,11,168,194,249,1297,10098,7598,892,8089,11850,545,10630,9194,0,105033,81943,113826,394806,203756,63796,45537,272647,66396,71441,1200307,2392,5542,11771,8891,6973,8873,14109,16446,12565,9544,4314,4911,8640,8663,5990,9993,7725,9973,8543,9540,9,6,0,1289,1058,558,0,783,771,794,68,26,27,58,6,9,9,8,10,11,10,60,200,5352,5683,10082,8952,8513,10290,9047,10939,10347,9728,1,2,6,1,0,0,1,19,14,30,30,116,140,14,19,58,59,9571,21737,459,513,26926,33516,881217,537964,38900,58206,37600,40692,2399,2948,59,149,17,19,43189,45744
1333,2,1,2,4,4,1,4,3,3,11,1,1,824,242,1244,691,579,367,1219,259,416,587,2,4,3,4,6,1,3,2,0,2,2,4,CLASSIC,MATCHED_GAME,11.20.400.7328,0,30,0,0,0,30,0,0,0,0,1,0,0,110,0,12,0,4,117,4,0,2,1,2,2,2,3,3,1,12,9,10,12,11,8,11,12,12,12,5981,2393,1778,10136,522,4095,5692,1084,6001,2027,142,20,12,145,151,24,125,27,127,177,1651,998,3589,100,5752,1158,2090,8499,1179,11633,2,179695,89958,197730,232319,76562,135500,297349,84854,14311,30627,1200428,7673,3660,5914,10236,6274,5253,8051,10067,7378,13859,7459,5477,6444,6626,7844,5567,6234,8599,6981,10432,5,7,40,268,546,0,0,0,268,483,198,198,13,41,10,13,13,75,91,6,6,12,100,8772,5428,7193,8992,7824,4656,7863,9530,9101,9919,0,2,9,0,3,0,0,16,11,30,30,122,125,11,16,53,56,22512,17197,474,476,12250,24399,821806,517099,35350,43015,33940,37723,586,1415,124,156,13,22,37437,41841
1334,12,10,4,4,10,1,4,4,2,6,1,0,2218,119,1756,552,1584,1428,365,231,1035,825,4,5,0,2,4,3,7,6,6,7,4,0,CLASSIC,MATCHED_GAME,11.17.394.4489,0,30,0,0,0,30,0,0,0,0,0,4,0,6,125,7,5,12,83,4,0,9,0,7,6,3,6,7,0,13,9,13,12,11,11,10,11,11,10,2405,2411,3170,7992,996,8016,1378,2758,9466,15605,109,27,136,6,137,22,97,17,147,136,11977,1516,7057,461,6781,855,6126,5519,726,77,0,90548,63451,207656,179128,0,124187,111383,417793,58823,143057,1200365,14984,4559,10638,8753,7777,9707,7505,9513,10192,15682,9998,4429,10281,8351,7509,7872,5970,8485,6290,7300,0,4,601,632,409,300,0,834,0,1236,0,0,25,12,115,5,7,19,4,3,4,4,100,10095,5504,11312,9321,7997,7821,7082,8004,8539,6724,0,1,5,1,1,0,1,13,31,30,30,147,99,31,13,60,51,22579,31618,410,424,27131,13964,601519,794507,51859,47451,44011,32474,2144,1868,171,27,40,17,46546,35853
1335,7,4,5,9,8,1,2,4,4,6,1,2,478,752,716,681,1050,463,1017,169,1645,112,2,3,6,3,3,8,6,5,3,7,3,3,CLASSIC,MATCHED_GAME,11.21.403.3002,0,30,0,0,0,30,0,0,0,0,1,0,0,90,0,0,0,26,118,4,0,3,5,12,3,2,4,5,5,12,11,12,12,10,9,11,11,12,11,529,11376,1528,5180,743,9045,1246,452,10392,1017,128,36,13,140,88,16,96,15,127,133,7868,1000,9325,132,5524,625,8321,5788,207,6645,0,206355,147390,448666,105734,69388,100015,83010,137466,154844,106850,1200368,8397,13037,11295,5807,6267,9940,9722,6379,10827,7662,8038,7952,9731,6996,6000,6363,8957,8134,8115,7897,9,7,0,660,442,494,0,269,154,138,228,0,14,51,26,16,48,48,24,3,25,13,100,9197,7525,9942,8918,6568,5506,8414,8542,9552,7329,2,4,3,1,33,0,1,22,24,30,30,90,148,24,22,55,56,17025,24483,385,407,23474,21961,930158,629560,41706,47627,37128,41055,1205,1180,152,116,33,17,40131,41362
1336,1,2,1,2,4,3,5,3,1,6,1,0,936,227,780,1505,1455,628,469,63,173,230,6,1,3,4,1,4,6,0,6,3,4,1,CLASSIC,MATCHED_GAME,11.21.403.3002,0,30,0,0,0,30,0,0,0,0,1,0,0,159,6,4,4,12,90,4,0,4,1,4,4,3,1,8,3,13,10,13,13,12,10,13,12,11,10,1443,2313,344,7524,811,1829,2447,1590,7162,1376,156,7,22,134,190,33,108,28,105,152,8913,548,9554,1188,5271,623,8363,9450,911,5453,1,26093,130173,456394,194940,126830,46306,108775,358249,113523,140281,1200376,10357,2862,10780,9058,6083,2623,11596,12005,9942,6829,8051,5792,8820,7960,8545,5728,7354,9518,6393,7505,4,10,0,0,882,344,0,170,785,963,1867,0,9,36,5,4,15,37,11,18,19,10,100,10352,7223,10682,10005,8925,6220,10135,9263,7612,6987,0,4,2,0,0,0,1,18,16,30,30,173,106,16,18,61,56,11951,14888,535,400,25549,24725,850563,851001,38901,43234,39104,36562,1396,3615,70,94,10,18,46184,41220
1337,3,1,5,4,10,11,7,3,6,6,1,1,221,625,1661,1534,1815,243,1158,1437,1153,1553,2,6,4,4,5,4,2,1,4,4,1,4,CLASSIC,MATCHED_GAME,11.20.400.7328,0,30,0,0,0,30,0,0,0,0,0,0,2,100,12,0,0,4,114,8,0,1,1,10,1,4,1,5,8,12,9,12,12,11,10,12,12,13,11,1825,6062,10767,0,0,2590,4080,9621,1272,328,136,7,45,109,146,37,108,21,134,149,4910,111,1933,6768,6973,1038,3704,353,14122,11553,2,78440,17317,512485,38914,21758,121159,194823,74496,60630,82197,1200322,6736,6742,13309,6846,8088,4056,8140,10554,16058,11882,7646,4774,9816,7054,8065,5343,6208,9437,9478,8263,10,5,0,569,607,78,1115,428,355,578,664,0,11,34,2,11,5,133,188,72,9,43,200,9370,5483,9783,8676,7437,6867,9810,9727,10980,7912,2,1,4,0,77,0,0,19,17,30,30,112,128,17,19,57,57,15182,21363,473,419,21622,29843,772756,429463,39035,53376,37924,38160,2228,2166,162,346,23,33,42133,43912
1338,0,6,2,6,7,1,1,4,4,4,1,2,1148,434,331,156,1143,75,1376,249,914,44,3,3,5,4,3,2,4,3,4,4,2,4,CLASSIC,MATCHED_GAME,11.17.394.4489,0,30,0,0,0,30,0,0,0,0,1,0,4,96,0,14,0,0,138,0,0,6,2,6,4,2,0,5,6,12,9,12,12,11,9,12,12,13,11,0,4408,5723,6817,903,1720,8404,1323,1046,313,128,15,37,151,115,7,134,4,138,173,9319,972,7017,711,6020,638,1751,5627,12269,6942,2,140999,76559,1255918,187035,370240,74838,20178,140184,52746,138198,1200320,11321,5912,13469,7528,7034,2619,10156,7468,13479,7255,8098,6018,8931,7481,6968,4485,6631,8114,8279,8404,8,6,2001,532,728,0,110,260,0,517,164,0,4,37,1,18,11,24,16,2,13,17,200,9132,5785,9345,9681,7422,5722,9779,8871,10050,7972,1,2,2,0,0,0,0,17,18,30,30,110,142,18,17,56,57,15163,15494,438,464,23705,27561,2029030,427865,41971,44270,35963,37446,3099,1213,58,85,21,14,41302,42457
1339,1,5,2,2,4,4,5,4,0,6,2,0,282,367,514,418,1396,503,469,1948,99,945,7,1,1,3,1,0,2,2,5,1,3,2,CLASSIC,MATCHED_GAME,11.20.400.7328,0,30,0,0,0,30,0,0,0,0,3,4,0,100,8,0,0,4,100,0,4,1,0,3,4,2,1,3,1,11,9,11,13,10,9,12,11,12,11,2268,4988,5347,805,693,2097,3725,6297,3239,1025,127,23,30,157,160,11,105,20,141,151,4636,404,127,5694,6272,511,4039,602,1322,5541,1,86836,115481,678170,57193,22952,101231,679840,444955,44848,38413,1200302,7130,5952,5826,7023,6965,3077,8210,7861,5713,6632,6807,4977,7524,8143,7821,5388,7644,7073,6275,7395,4,10,226,560,352,524,0,468,444,961,1151,66,17,54,10,17,12,59,205,121,55,15,100,8402,6031,8195,10307,7222,5811,9628,8453,8749,7908,0,5,3,0,1,0,0,12,11,30,30,112,108,11,12,54,55,11210,19274,485,440,17240,11908,946382,1323537,30021,34368,35683,33364,1570,3182,115,450,14,19,39937,40769
1340,4,7,4,7,7,2,3,2,4,3,0,2,353,348,1888,1201,561,102,70,75,894,968,2,5,1,2,4,3,4,2,4,4,1,4,CLASSIC,MATCHED_GAME,11.21.403.3002,0,30,0,0,0,30,0,0,0,0,0,0,0,100,0,4,4,0,108,4,0,7,2,4,5,2,1,7,0,12,9,11,12,11,10,12,11,11,10,0,4416,8651,614,516,3243,9528,942,571,316,134,29,3,118,102,8,139,6,137,149,15343,1527,816,9738,6577,1002,758,11755,7363,7510,0,118150,121781,414470,65417,47989,155567,86031,555056,93024,74781,1200293,16610,6405,9868,10802,7093,4594,10287,13734,7934,7826,8488,4948,7123,7697,6441,4927,6815,8500,6754,7668,9,2,1267,462,400,450,0,348,0,1036,0,0,12,13,2,10,33,91,11,2,11,8,200,9778,5600,8374,8768,7779,6285,9727,8039,8233,6666,1,1,2,0,76,0,1,12,19,30,30,108,112,19,12,56,53,13024,15773,365,460,33476,28913,801593,930673,48967,46186,34676,34685,2465,1498,148,45,29,14,40984,38265
1341,6,4,1,9,14,4,9,8,8,10,1,1,887,143,554,581,545,953,1038,1403,150,36,5,12,3,4,8,8,4,3,4,7,2,2,CLASSIC,MATCHED_GAME,11.20.400.7328,0,30,0,0,0,30,0,0,0,0,0,0,0,90,10,1,0,3,117,2,0,3,3,7,9,7,4,5,9,11,9,11,11,10,10,11,13,12,11,12332,7673,536,13103,3695,5693,1,9054,0,1152,131,26,42,91,136,32,79,38,125,106,2077,362,7485,797,8491,1062,8478,1845,11986,9832,1,56655,16085,342137,217989,0,71076,91929,357534,97535,131013,1200304,14410,8641,8392,13912,13272,7097,8973,11701,12352,10984,7447,6508,8379,8731,9744,7003,6963,10518,10330,8086,10,3,0,605,370,12,1085,342,492,801,366,0,11,40,4,5,11,39,16,9,7,16,200,8564,5546,8529,8077,6862,6436,7960,10902,9631,8112,2,4,6,1,0,1,0,28,30,30,30,101,122,30,27,53,56,35359,17880,432,374,19912,32503,687857,694096,57083,52651,41304,42405,1809,2264,70,88,34,39,38468,42151
1342,2,2,3,1,4,3,3,4,7,15,0,0,1232,358,308,621,1305,10,577,12,611,1097,5,3,2,2,5,6,4,2,3,2,0,2,CLASSIC,MATCHED_GAME,11.21.403.3002,0,30,0,0,0,30,0,0,0,0,0,8,0,98,4,4,0,4,120,0,4,5,3,4,3,2,0,4,4,13,11,11,12,11,8,12,12,12,12,12866,4221,449,4889,646,42,1779,5357,4444,1500,161,8,5,127,156,25,156,11,147,170,421,750,7910,0,4326,2865,7990,1027,781,13118,0,73960,113088,144582,198247,10109,57406,72449,429364,104010,31941,1200415,13288,5313,8835,4889,4972,4712,9769,6661,5415,15866,8122,7808,6858,6896,8305,4195,8287,7452,9271,11077,9,1,0,342,476,0,0,1803,0,276,190,1247,5,17,6,8,8,19,7,3,3,8,200,10604,7816,7872,8882,8564,4974,9591,8618,9373,9378,1,0,9,2,0,0,0,20,14,30,30,114,128,14,20,55,59,18892,17301,474,492,15522,23666,484304,750852,36696,43024,34376,43895,2279,2055,46,38,12,32,40896,44776
1343,2,4,0,4,4,1,4,1,1,5,0,0,1124,827,1952,1253,582,703,751,1321,972,722,0,4,0,2,4,1,2,1,1,1,2,1,CLASSIC,MATCHED_GAME,11.21.403.3002,0,30,0,0,0,30,0,0,0,0,1,6,1,126,0,0,0,4,97,4,4,2,0,2,4,0,1,1,2,13,8,12,12,10,9,12,11,11,10,0,1740,3955,6106,417,1593,2311,1094,9531,1730,171,26,26,149,144,39,148,25,137,138,7160,1058,617,2581,8092,542,4179,4062,1366,4413,0,93403,38040,596924,257426,77907,54331,209917,200222,380831,0,1200381,7160,3213,5144,9119,8510,2135,7509,5691,11344,6348,8444,4477,7877,7588,7167,5303,6859,6296,6907,7022,1,7,0,414,572,432,0,0,1018,534,446,203,12,27,2,6,7,21,8,4,13,4,100,10769,4228,9029,9437,6126,5242,9000,7659,8347,6736,0,1,3,2,0,0,0,7,9,30,30,132,110,9,7,56,52,12071,16406,529,474,18992,15078,1079991,829010,32068,34105,36379,31561,1004,2615,48,56,14,12,40603,35970
1344,3,7,6,10,14,2,2,1,3,7,1,0,1278,426,262,3023,690,159,811,300,162,256,3,7,4,1,4,2,5,5,7,6,3,0,CLASSIC,MATCHED_GAME,11.17.394.4489,0,30,0,0,0,30,0,0,0,0,0,0,0,112,12,0,0,0,116,0,0,5,0,8,8,6,2,1,2,12,10,12,14,12,10,12,12,11,12,8013,5865,0,9350,338,2729,589,604,5206,2291,120,20,7,164,121,28,127,29,114,169,3582,919,7216,1299,9174,1321,8549,3901,1113,15204,0,570600,128435,388863,116271,17278,105556,67697,287954,328092,0,1200454,12892,7245,9630,13098,9512,4051,14431,4969,7143,19556,7428,5351,9002,10622,7865,5994,8476,6960,5912,9896,3,4,1296,460,2413,2448,0,0,5293,463,823,2060,9,25,5,11,16,100,11,4,39,12,100,9811,7089,9289,12388,9060,6879,9710,9011,7970,9153,0,5,6,1,56,1,1,14,30,30,30,124,116,29,14,60,57,20430,14555,440,459,22592,29686,1198568,812178,49183,53344,40911,36595,6157,9099,141,91,40,15,47427,42933
1345,1,7,6,9,11,3,8,2,1,15,1,0,815,689,2033,526,1435,838,777,733,941,50,3,1,4,3,6,5,2,4,3,10,3,2,CLASSIC,MATCHED_GAME,11.22.406.3587,0,30,0,0,0,30,0,0,0,0,2,20,0,115,6,4,0,0,68,4,0,3,1,4,6,6,1,1,6,13,10,13,12,11,10,12,10,12,10,1368,4431,7995,776,1036,3062,8569,3470,7790,334,177,9,61,131,102,38,132,24,153,91,8229,1015,1594,10080,9674,669,1257,2482,1116,7851,0,71634,26597,154248,79250,79549,59846,58113,241352,362568,57320,1200326,9597,6094,9919,11356,10711,3882,9952,6835,8947,10169,8530,5934,9533,8640,7910,5548,7152,5768,8386,7775,1,10,0,648,330,500,0,150,126,881,40,1983,13,21,16,20,43,34,7,36,15,10,100,10123,6319,10186,8712,7371,6280,9722,7234,9196,6212,0,4,9,2,0,0,0,21,20,30,30,145,72,20,21,59,54,14237,24594,509,409,30246,13721,444527,745950,45465,41997,40161,35015,980,3678,126,89,34,29,42672,38683
1346,1,4,1,1,2,5,4,7,13,11,0,0,124,1475,163,73,146,898,538,172,158,1662,2,1,6,10,5,3,3,1,4,0,0,3,CLASSIC,MATCHED_GAME,11.22.406.3587,0,30,0,0,0,30,0,0,0,0,0,0,12,84,0,0,0,8,148,0,4,4,5,2,2,1,0,11,4,12,11,11,11,10,8,12,13,13,12,9678,999,1016,6247,43,1124,383,336,7847,3418,145,36,18,136,122,5,137,13,122,138,515,12646,7395,582,2577,482,4948,12157,1492,659,2,89380,80258,133033,642345,215746,35406,120004,200398,54340,117932,1200446,10193,14041,9277,7454,3065,1659,7352,13033,11804,4078,8299,8700,6428,6423,5741,3673,9418,10697,8283,8147,9,0,0,396,864,624,445,52,2020,539,2464,0,10,15,2,7,6,11,7,6,7,9,200,9479,8259,7591,8469,6623,5008,9699,11349,10529,8715,1,4,2,0,7,0,0,26,9,30,30,84,172,9,26,52,61,18108,12983,426,446,11551,31902,1115910,572932,31648,50308,30564,45245,1985,5419,36,44,9,40,37170,48551
1347,2,6,1,5,8,2,0,4,4,6,2,0,296,421,1022,715,265,609,764,1121,750,1406,4,4,4,2,2,4,3,1,2,3,3,2,CLASSIC,MATCHED_GAME,11.21.403.3002,0,30,0,0,0,30,0,0,0,0,2,0,0,79,0,0,0,0,128,0,0,2,0,4,4,2,1,10,1,13,9,11,12,11,9,12,13,12,10,0,1977,371,8207,860,3801,7538,1000,6254,2158,146,30,16,147,162,30,105,22,140,157,7107,659,5973,822,7265,486,1094,9291,1220,5357,1,169276,57901,119314,366904,105040,50709,457892,259892,29924,0,1200413,8704,3026,6544,9056,8126,5345,10807,11209,7475,8025,7246,4676,6722,8370,7865,5059,7189,10111,6755,6806,3,10,1597,390,199,26,0,1058,2174,917,0,509,12,35,8,15,79,46,5,5,10,15,100,9984,5332,7650,9313,7553,5776,8948,11170,9799,7271,0,4,1,1,0,0,0,16,13,30,30,79,128,13,16,56,56,13239,18927,501,454,21653,17621,811243,805609,37775,40542,35262,35537,2880,3990,160,70,22,16,40276,42520
