,assistsplayer_1,assistsplayer_10,assistsplayer_2,assistsplayer_3,assistsplayer_5,assistsplayer_6,assistsplayer_7,assistsplayer_8,assistsplayer_9,currentGold_1,currentGold_10,currentGold_2,currentGold_3,currentGold_4,currentGold_5,currentGold_6,currentGold_7,currentGold_8,currentGold_9,deathsplayer_1,deathsplayer_10,deathsplayer_2,deathsplayer_3,deathsplayer_4,deathsplayer_5,deathsplayer_6,deathsplayer_7,deathsplayer_8,deathsplayer_9,dragon_team100,gameMode,gameType,gameVersion,goldPerSecond_1,goldPerSecond_10,goldPerSecond_2,goldPerSecond_3,goldPerSecond_4,goldPerSecond_5,goldPerSecond_6,goldPerSecond_7,goldPerSecond_8,goldPerSecond_9,inhibs_lost_team200,jungleMinionsKilled_1,jungleMinionsKilled_10,jungleMinionsKilled_2,jungleMinionsKilled_3,jungleMinionsKilled_4,jungleMinionsKilled_5,jungleMinionsKilled_6,jungleMinionsKilled_7,jungleMinionsKilled_8,jungleMinionsKilled_9,killsplayer_1,killsplayer_10,killsplayer_2,killsplayer_3,killsplayer_4,killsplayer_5,killsplayer_7,killsplayer_8,killsplayer_9,level_1,level_10,level_2,level_3,level_4,level_5,level_6,level_7,level_8,level_9,magicDamageDoneToChampions_1,magicDamageDoneToChampions_10,magicDamageDoneToChampions_2,magicDamageDoneToChampions_3,magicDamageDoneToChampions_4,magicDamageDoneToChampions_5,magicDamageDoneToChampions_6,magicDamageDoneToChampions_7,magicDamageDoneToChampions_8,magicDamageDoneToChampions_9,minionsKilled_1,minionsKilled_10,minionsKilled_2,minionsKilled_3,minionsKilled_4,minionsKilled_5,minionsKilled_6,minionsKilled_7,minionsKilled_8,minionsKilled_9,physicalDamageDoneToChampions_1,physicalDamageDoneToChampions_10,physicalDamageDoneToChampions_2,physicalDamageDoneToChampions_3,physicalDamageDoneToChampions_4,physicalDamageDoneToChampions_5,physicalDamageDoneToChampions_6,physicalDamageDoneToChampions_7,physicalDamageDoneToChampions_8,physicalDamageDoneToChampions_9,riftherald_team100,riftherald_team300,timeEnemySpentControlled_1,timeEnemySpentControlled_10,timeEnemySpentControlled_2,timeEnemySpentControlled_3,timeEnemySpentControlled_4,timeEnemySpentControlled_5,timeEnemySpentControlled_6,timeEnemySpentControlled_7,timeEnemySpentControlled_8,timeEnemySpentControlled_9,timestamp,totalDamageDoneToChampions_1,totalDamageDoneToChampions_10,totalDamageDoneToChampions_2,totalDamageDoneToChampions_3,totalDamageDoneToChampions_4,totalDamageDoneToChampions_5,totalDamageDoneToChampions_6,totalDamageDoneToChampions_7,totalDamageDoneToChampions_8,totalDamageDoneToChampions_9,totalGold_1,totalGold_10,totalGold_2,totalGold_3,totalGold_4,totalGold_5,totalGold_6,totalGold_7,totalGold_8,totalGold_9,towers_lost_team100,towers_lost_team200,trueDamageDoneToChampions_1,trueDamageDoneToChampions_10,trueDamageDoneToChampions_2,trueDamageDoneToChampions_3,trueDamageDoneToChampions_4,trueDamageDoneToChampions_5,trueDamageDoneToChampions_6,trueDamageDoneToChampions_7,trueDamageDoneToChampions_8,trueDamageDoneToChampions_9,ward_player_1,ward_player_10,ward_player_2,ward_player_3,ward_player_4,ward_player_5,ward_player_6,ward_player_7,ward_player_8,ward_player_9,winningTeam,xp_1,xp_10,xp_2,xp_3,xp_4,xp_5,xp_6,xp_7,xp_8,xp_9,assistsplayer_4,baron_team100,killsplayer_6,riftherald_team200,dragon_team200,killsplayer_0,baron_team200,inhibs_lost_team100,ward_player_0,team_deathsplayer_100,team_deathsplayer_200,team_goldPerSecond_100,team_goldPerSecond_200,team_jungleMinionsKilled_100,team_jungleMinionsKilled_200,team_killsplayer_100,team_killsplayer_200,team_level_100,team_level_200,team_magicDamageDoneToChampions_100,team_magicDamageDoneToChampions_200,team_minionsKilled_100,team_minionsKilled_200,team_physicalDamageDoneToChampions_100,team_physicalDamageDoneToChampions_200,team_timeEnemySpentControlled_100,team_timeEnemySpentControlled_200,team_totalDamageDoneToChampions_100,team_totalDamageDoneToChampions_200,team_totalGold_100,team_totalGold_200,team_trueDamageDoneToChampions_100,team_trueDamageDoneToChampions_200,team_ward_player_100,team_ward_player_200,team_assistsplayer_100,team_assistsplayer_200,team_xp_100,team_xp_200
737,0.0,8.0,1.0,0.0,6.0,4.0,3.0,2.0,5.0,466.0,97.0,145.0,929.0,266.0,138.0,712.0,220.0,177.0,228.0,5.0,3.0,6.0,3.0,1.0,4.0,0.0,1.0,5.0,6.0,2.0,CLASSIC,MATCHED_GAME,11.22.406.3587,0.0,30.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86.0,1.0,0.0,0.0,7.0,176.0,0.0,0.0,0.0,0.0,3.0,9.0,3.0,0.0,6.0,7.0,1.0,11.0,10.0,11.0,13.0,10.0,9.0,13.0,14.0,11.0,10.0,3566.0,0.0,4686.0,620.0,822.0,2065.0,0.0,0.0,7635.0,362.0,122.0,16.0,46.0,130.0,145.0,24.0,138.0,22.0,81.0,131.0,2017.0,7181.0,1252.0,13126.0,6449.0,271.0,7109.0,8007.0,2134.0,8037.0,0.0,0.0,117180.0,30888.0,297307.0,82092.0,8358.0,78685.0,104372.0,365377.0,111896.0,43149.0,1200487.0,5584.0,7181.0,6410.0,14383.0,8596.0,2337.0,8684.0,8787.0,9919.0,8399.0,5786.0,6072.0,6835.0,8684.0,7316.0,4613.0,9087.0,10219.0,7722.0,6978.0,7.0,0.0,0.0,0.0,472.0,636.0,1324.0,0.0,1574.0,780.0,150.0,0.0,7.0,19.0,1.0,3.0,12.0,20.0,9.0,5.0,14.0,7.0,200.0,7764.0,6234.0,7614.0,10706.0,7105.0,5646.0,10569.0,12459.0,8183.0,6727.0,4.0,0.0,5.0,2.0,2.0,0.0,1.0,1.0,0.0,19,15,30,30,87,183,15,19,54,58,11759,7997,467,388,23115,32468,583622,655682,37310,42970,33234,40078,2432,2504,43,54,11,22,38835,44172
738,2.0,6.0,4.0,6.0,12.0,1.0,9.0,1.0,2.0,134.0,834.0,953.0,936.0,340.0,317.0,1371.0,1484.0,572.0,264.0,7.0,3.0,2.0,0.0,4.0,2.0,5.0,2.0,2.0,5.0,4.0,CLASSIC,MATCHED_GAME,11.22.406.3587,0.0,30.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,1.0,8.0,0.0,119.0,4.0,4.0,0.0,0.0,133.0,0.0,0.0,3.0,0.0,8.0,3.0,3.0,0.0,2.0,3.0,6.0,11.0,10.0,12.0,13.0,11.0,9.0,11.0,13.0,11.0,11.0,123.0,782.0,9271.0,9953.0,174.0,3192.0,1409.0,6739.0,3894.0,885.0,89.0,9.0,19.0,171.0,148.0,10.0,122.0,39.0,122.0,159.0,9072.0,403.0,871.0,285.0,9890.0,975.0,5826.0,459.0,0.0,16472.0,1.0,0.0,110262.0,117178.0,646590.0,183359.0,28637.0,17756.0,57344.0,211868.0,216896.0,143128.0,1200399.0,10030.0,1449.0,11332.0,10239.0,11210.0,4168.0,8985.0,9275.0,4329.0,17357.0,5902.0,4559.0,8717.0,8136.0,7565.0,5492.0,7391.0,8359.0,6472.0,9039.0,8.0,7.0,834.0,264.0,1189.0,0.0,1146.0,0.0,1748.0,2077.0,434.0,0.0,6.0,37.0,7.0,10.0,12.0,45.0,9.0,1.0,12.0,9.0,100.0,7784.0,6126.0,9633.0,10696.0,7545.0,6101.0,8044.0,10544.0,8349.0,7897.0,6.0,2.0,4.0,1.0,1.0,0.0,1.0,1.0,0.0,15,17,30,30,135,133,17,15,56,56,22713,13709,437,451,21093,23160,986604,746414,46979,41395,35812,35820,3169,4523,80,68,30,19,41759,40960
739,4.0,7.0,6.0,5.0,11.0,2.0,4.0,6.0,3.0,51.0,244.0,342.0,928.0,1494.0,490.0,1484.0,591.0,370.0,893.0,5.0,3.0,3.0,3.0,5.0,3.0,3.0,1.0,3.0,4.0,1.0,CLASSIC,MATCHED_GAME,11.22.406.3587,0.0,30.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95.0,4.0,0.0,0.0,12.0,136.0,12.0,16.0,2.0,1.0,3.0,3.0,5.0,1.0,4.0,4.0,3.0,11.0,9.0,11.0,12.0,11.0,9.0,14.0,12.0,13.0,11.0,2074.0,1836.0,6087.0,10282.0,0.0,2102.0,3317.0,1039.0,7945.0,885.0,123.0,31.0,23.0,117.0,135.0,25.0,187.0,17.0,155.0,159.0,7613.0,872.0,1343.0,842.0,7990.0,525.0,11693.0,5279.0,1218.0,9566.0,0.0,0.0,77469.0,71217.0,339063.0,213337.0,15624.0,86210.0,55329.0,158360.0,66498.0,63969.0,1200396.0,9687.0,3338.0,8180.0,11203.0,10558.0,2628.0,15010.0,6716.0,9163.0,10619.0,6186.0,5334.0,6852.0,7018.0,8194.0,5150.0,11593.0,9151.0,9745.0,8688.0,11.0,0.0,0.0,629.0,749.0,78.0,2568.0,0.0,0.0,398.0,0.0,168.0,9.0,59.0,2.0,12.0,5.0,26.0,13.0,12.0,12.0,9.0,200.0,8430.0,5222.0,8494.0,9543.0,7442.0,5995.0,11644.0,9257.0,10336.0,7855.0,2.0,0.0,7.0,2.0,2.0,0.0,1.0,3.0,0.0,19,14,30,30,99,176,14,19,54,59,20545,15022,423,549,18313,28628,731703,415373,42256,44846,33400,44511,3395,1195,54,105,28,22,39904,44314
740,3.0,11.0,6.0,7.0,10.0,4.0,6.0,4.0,3.0,1220.0,325.0,304.0,517.0,582.0,531.0,191.0,210.0,429.0,503.0,4.0,4.0,4.0,4.0,6.0,3.0,8.0,3.0,2.0,8.0,4.0,CLASSIC,MATCHED_GAME,11.22.406.3587,0.0,30.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,121.0,4.0,0.0,0.0,0.0,112.0,0.0,4.0,8.0,0.0,11.0,2.0,1.0,2.0,8.0,6.0,4.0,13.0,9.0,13.0,12.0,10.0,10.0,11.0,13.0,12.0,10.0,3351.0,2466.0,10607.0,9336.0,130.0,5534.0,1375.0,1684.0,7107.0,695.0,136.0,26.0,19.0,147.0,129.0,9.0,107.0,21.0,114.0,111.0,13491.0,928.0,2392.0,709.0,4405.0,1858.0,8638.0,8691.0,1596.0,9467.0,2.0,0.0,70221.0,82246.0,439357.0,151708.0,2444.0,37353.0,215485.0,467982.0,107128.0,229262.0,1200396.0,16921.0,3394.0,13533.0,10046.0,5124.0,7393.0,10014.0,10672.0,9161.0,12202.0,9580.0,5675.0,10828.0,7952.0,6682.0,5956.0,6541.0,9620.0,7719.0,6503.0,8.0,5.0,78.0,0.0,534.0,0.0,587.0,0.0,0.0,296.0,458.0,2039.0,11.0,47.0,1.0,17.0,10.0,38.0,11.0,21.0,15.0,10.0,200.0,9961.0,5981.0,10225.0,9322.0,6737.0,6332.0,7677.0,10019.0,9281.0,6525.0,5.0,1.0,3.0,0.0,2.0,1.0,2.0,2.0,0.0,21,25,30,30,125,116,24,21,58,55,28958,13327,440,379,22855,29320,701083,1102103,53017,45443,40998,36058,1199,2793,77,104,31,28,42577,39483
741,2.0,8.0,3.0,1.0,5.0,4.0,1.0,2.0,6.0,496.0,626.0,353.0,1150.0,530.0,123.0,1399.0,979.0,405.0,463.0,3.0,4.0,1.0,4.0,5.0,4.0,1.0,0.0,6.0,6.0,1.0,CLASSIC,MATCHED_GAME,11.22.406.3587,0.0,30.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,127.0,4.0,4.0,0.0,0.0,152.0,7.0,4.0,0.0,3.0,6.0,5.0,4.0,2.0,6.0,2.0,3.0,12.0,10.0,12.0,12.0,11.0,10.0,12.0,14.0,12.0,11.0,1414.0,0.0,1183.0,9769.0,0.0,2441.0,7286.0,6485.0,759.0,0.0,156.0,13.0,8.0,133.0,155.0,28.0,142.0,51.0,137.0,137.0,3170.0,9743.0,4883.0,645.0,6937.0,1637.0,616.0,505.0,8697.0,10607.0,0.0,1.0,357737.0,87161.0,163246.0,23034.0,32377.0,210837.0,181968.0,283003.0,84021.0,20620.0,1200286.0,4752.0,9743.0,6721.0,10751.0,8642.0,4775.0,7903.0,9642.0,10006.0,11033.0,6596.0,7241.0,8455.0,7360.0,9030.0,5288.0,7209.0,9968.0,7025.0,8033.0,8.0,2.0,167.0,0.0,654.0,336.0,1704.0,696.0,0.0,2651.0,549.0,425.0,8.0,30.0,1.0,8.0,2.0,21.0,11.0,2.0,16.0,10.0,200.0,9546.0,6951.0,8942.0,9628.0,7962.0,6863.0,9658.0,12165.0,9171.0,7601.0,5.0,0.0,3.0,1.0,3.0,0.0,1.0,1.0,0.0,17,17,30,30,139,163,17,17,57,59,14807,14530,480,480,17272,30168,787231,656773,35641,48327,36729,39476,3557,3625,40,69,16,21,42941,45546
742,4.0,4.0,4.0,6.0,9.0,0.0,6.0,6.0,2.0,555.0,388.0,646.0,894.0,279.0,284.0,1569.0,618.0,397.0,482.0,9.0,4.0,2.0,0.0,3.0,3.0,4.0,6.0,4.0,8.0,4.0,CLASSIC,MATCHED_GAME,11.22.406.3587,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,30.0,0.0,1.0,8.0,4.0,104.0,8.0,4.0,4.0,12.0,97.0,4.0,0.0,4.0,2.0,5.0,8.0,9.0,0.0,2.0,2.0,1.0,12.0,10.0,12.0,14.0,11.0,9.0,14.0,11.0,10.0,10.0,160.0,172.0,8812.0,10898.0,3659.0,2189.0,3655.0,448.0,4150.0,6807.0,114.0,111.0,16.0,158.0,135.0,6.0,132.0,24.0,16.0,108.0,8496.0,5589.0,1987.0,406.0,9183.0,210.0,11258.0,8519.0,651.0,157.0,1.0,0.0,122134.0,278941.0,423405.0,142624.0,3602.0,76071.0,91516.0,380142.0,61847.0,30361.0,1200490.0,12573.0,6854.0,11577.0,11549.0,12890.0,2735.0,16360.0,9229.0,5189.0,6965.0,8275.0,6088.0,8686.0,10033.0,8699.0,5184.0,9883.0,7358.0,5407.0,5927.0,2.0,9.0,3916.0,1092.0,777.0,244.0,48.0,336.0,1446.0,261.0,388.0,0.0,7.0,4.0,2.0,7.0,9.0,20.0,8.0,5.0,24.0,7.0,100.0,9148.0,6497.0,8815.0,11752.0,8144.0,5101.0,11533.0,8343.0,6208.0,6992.0,3.0,1.0,10.0,1.0,0.0,0.0,0.0,0.0,0.0,17,26,30,30,128,117,26,17,58,55,25718,15232,429,391,20282,26174,767836,842807,51324,44597,40877,34663,5321,3187,45,48,26,18,42960,39573
743,3.0,11.0,0.0,2.0,2.0,3.0,6.0,3.0,3.0,160.0,347.0,506.0,746.0,1876.0,146.0,957.0,217.0,408.0,987.0,3.0,1.0,4.0,4.0,3.0,8.0,3.0,1.0,3.0,0.0,4.0,CLASSIC,MATCHED_GAME,11.22.406.3587,0.0,30.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,3.0,8.0,0.0,152.0,0.0,4.0,0.0,0.0,104.0,8.0,0.0,3.0,1.0,4.0,0.0,1.0,0.0,8.0,6.0,6.0,14.0,11.0,12.0,12.0,11.0,9.0,13.0,12.0,14.0,11.0,3139.0,2443.0,570.0,6358.0,0.0,3252.0,6193.0,8779.0,7450.0,196.0,181.0,32.0,22.0,172.0,140.0,28.0,135.0,11.0,150.0,149.0,4764.0,1186.0,7189.0,687.0,5831.0,651.0,1629.0,906.0,1028.0,7393.0,2.0,0.0,33104.0,48245.0,547547.0,11463.0,0.0,161881.0,27596.0,18264.0,532038.0,5352.0,1200420.0,7904.0,4289.0,8623.0,7046.0,5831.0,3904.0,7823.0,10115.0,9522.0,7590.0,8310.0,5492.0,9046.0,7701.0,6411.0,4596.0,6357.0,8133.0,9163.0,8157.0,7.0,10.0,0.0,659.0,863.0,0.0,0.0,0.0,0.0,429.0,1043.0,0.0,8.0,103.0,1.0,25.0,12.0,42.0,16.0,114.0,13.0,11.0,100.0,11495.0,7309.0,9785.0,8834.0,7499.0,5987.0,9993.0,8682.0,11447.0,8317.0,0.0,2.0,1.0,0.0,3.0,0.0,2.0,1.0,0.0,22,8,30,30,164,112,8,22,58,61,13319,25061,543,477,19122,12142,753995,631495,33308,39339,36064,37302,863,2131,88,257,7,26,43600,45748
746,1.0,14.0,6.0,4.0,12.0,1.0,4.0,5.0,6.0,2630.0,469.0,-163.0,388.0,548.0,263.0,910.0,209.0,477.0,558.0,4.0,4.0,4.0,4.0,7.0,4.0,4.0,5.0,5.0,5.0,2.0,CLASSIC,MATCHED_GAME,11.22.406.3587,0.0,30.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,108.0,2.0,4.0,0.0,0.0,121.0,0.0,4.0,6.0,2.0,9.0,6.0,2.0,0.0,4.0,2.0,13.0,13.0,11.0,13.0,13.0,11.0,10.0,11.0,12.0,12.0,12.0,975.0,0.0,1053.0,11901.0,329.0,3798.0,6690.0,333.0,7993.0,5087.0,131.0,36.0,36.0,148.0,117.0,22.0,108.0,35.0,130.0,109.0,8966.0,5736.0,12849.0,519.0,4769.0,1823.0,1028.0,7845.0,887.0,6937.0,2.0,0.0,222399.0,87430.0,200514.0,193080.0,99128.0,9748.0,373853.0,361633.0,514246.0,297734.0,1200441.0,9941.0,6445.0,14520.0,12742.0,5098.0,6072.0,7718.0,8973.0,8881.0,15005.0,9355.0,7664.0,10386.0,8748.0,6853.0,5788.0,6655.0,8274.0,7067.0,10983.0,3.0,8.0,0.0,709.0,618.0,321.0,0.0,450.0,0.0,794.0,0.0,2981.0,12.0,42.0,2.0,8.0,39.0,32.0,5.0,7.0,13.0,8.0,100.0,10901.0,7449.0,10025.0,10432.0,7808.0,7282.0,8171.0,9449.0,8833.0,9253.0,4.0,0.0,2.0,0.0,3.0,0.0,1.0,0.0,0.0,23,23,30,30,118,125,23,23,60,58,18056,20103,454,418,28926,22433,724869,1634896,48373,47022,41130,40643,1389,4484,93,75,27,30,46448,43155
747,3.0,10.0,1.0,2.0,5.0,4.0,4.0,5.0,2.0,941.0,404.0,417.0,186.0,595.0,418.0,610.0,2850.0,496.0,434.0,4.0,0.0,4.0,3.0,2.0,2.0,4.0,5.0,4.0,3.0,2.0,CLASSIC,MATCHED_GAME,11.22.406.3587,0.0,30.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,102.0,0.0,0.0,0.0,0.0,101.0,12.0,0.0,4.0,1.0,5.0,3.0,1.0,3.0,5.0,7.0,0.0,12.0,9.0,11.0,11.0,11.0,9.0,12.0,11.0,13.0,11.0,682.0,4080.0,712.0,4598.0,1663.0,1453.0,333.0,8062.0,969.0,385.0,129.0,24.0,16.0,132.0,144.0,25.0,132.0,11.0,163.0,160.0,7916.0,1212.0,6812.0,112.0,3938.0,1600.0,7965.0,978.0,12572.0,3720.0,0.0,0.0,125176.0,36728.0,337743.0,283161.0,0.0,58891.0,69842.0,309125.0,150726.0,100736.0,1200389.0,11233.0,5677.0,8104.0,4710.0,5601.0,3459.0,11567.0,9312.0,14458.0,4106.0,7836.0,5084.0,7557.0,6516.0,6978.0,5228.0,7360.0,8000.0,10401.0,6509.0,5.0,8.0,2633.0,384.0,579.0,0.0,0.0,405.0,3268.0,272.0,916.0,0.0,11.0,59.0,6.0,11.0,12.0,54.0,15.0,2.0,20.0,63.0,100.0,9585.0,5989.0,7422.0,8218.0,7424.0,5071.0,8696.0,8458.0,10236.0,8183.0,5.0,2.0,2.0,2.0,3.0,0.0,0.0,0.0,0.0,15,16,30,30,106,113,16,15,54,56,9108,13829,446,490,20378,26447,804971,667157,33107,45120,34115,37354,3617,4840,94,159,16,25,37720,41562
748,5.0,12.0,8.0,7.0,11.0,1.0,7.0,4.0,10.0,501.0,822.0,700.0,426.0,225.0,89.0,227.0,335.0,3303.0,18.0,3.0,2.0,5.0,4.0,6.0,6.0,5.0,7.0,3.0,9.0,3.0,CLASSIC,MATCHED_GAME,11.22.406.3587,0.0,30.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,107.0,0.0,5.0,0.0,4.0,111.0,1.0,4.0,3.0,4.0,11.0,2.0,7.0,3.0,5.0,8.0,1.0,11.0,11.0,13.0,11.0,11.0,10.0,12.0,12.0,13.0,11.0,4445.0,3652.0,1584.0,7513.0,965.0,10237.0,76.0,1404.0,11922.0,652.0,78.0,15.0,8.0,109.0,110.0,39.0,124.0,4.0,122.0,120.0,3691.0,1300.0,11571.0,2028.0,12083.0,940.0,13946.0,9446.0,2088.0,10488.0,0.0,1.0,438195.0,187478.0,336405.0,32214.0,99744.0,26166.0,154398.0,426369.0,210746.0,66169.0,1200398.0,8136.0,5001.0,13600.0,9541.0,13048.0,11702.0,14022.0,11945.0,14722.0,11141.0,6401.0,6942.0,10290.0,6211.0,8975.0,6548.0,8392.0,8575.0,9513.0,7383.0,10.0,2.0,0.0,48.0,445.0,0.0,0.0,524.0,0.0,1094.0,710.0,0.0,157.0,48.0,16.0,14.0,24.0,33.0,15.0,2.0,4.0,10.0,200.0,7848.0,7705.0,10051.0,7974.0,8578.0,6840.0,9920.0,8735.0,10232.0,8387.0,7.0,0.0,6.0,1.0,3.0,0.0,1.0,1.0,1.0,24,26,30,30,112,120,26,24,56,59,24744,17706,344,385,30313,37268,932724,1045160,56027,56831,38425,40805,969,1852,244,79,38,34,41291,44979
749,4.0,6.0,10.0,4.0,15.0,7.0,5.0,2.0,3.0,1056.0,306.0,367.0,600.0,873.0,27.0,966.0,530.0,39.0,615.0,7.0,8.0,5.0,5.0,3.0,1.0,5.0,7.0,8.0,5.0,3.0,CLASSIC,MATCHED_GAME,11.22.406.3587,0.0,30.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,100.0,16.0,4.0,0.0,8.0,108.0,0.0,0.0,7.0,1.0,7.0,6.0,12.0,1.0,5.0,5.0,4.0,12.0,10.0,12.0,12.0,13.0,11.0,13.0,13.0,11.0,11.0,792.0,4707.0,12398.0,1423.0,1646.0,4140.0,592.0,687.0,1475.0,9649.0,88.0,15.0,19.0,166.0,164.0,26.0,128.0,39.0,116.0,109.0,8908.0,1642.0,539.0,13595.0,20267.0,1296.0,11566.0,8916.0,9031.0,958.0,1.0,1.0,111150.0,20549.0,221260.0,12516.0,160340.0,62899.0,106420.0,130018.0,45136.0,50904.0,1200343.0,12967.0,6350.0,13588.0,15019.0,22841.0,6085.0,17152.0,10274.0,11742.0,10647.0,7181.0,5241.0,9382.0,9574.0,12412.0,5987.0,9326.0,8195.0,7584.0,7365.0,2.0,9.0,3266.0,0.0,650.0,0.0,928.0,648.0,4992.0,671.0,1236.0,40.0,10.0,24.0,11.0,12.0,7.0,21.0,5.0,4.0,11.0,6.0,100.0,9273.0,6226.0,9878.0,9591.0,11209.0,7534.0,10364.0,10179.0,8164.0,7308.0,6.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,21,33,30,30,120,116,33,21,60,58,20399,17110,463,407,44605,32113,568165,353027,70500,56165,44536,37711,5492,6939,61,50,39,23,47485,42241
750,5.0,7.0,3.0,4.0,12.0,0.0,0.0,1.0,3.0,496.0,324.0,1278.0,190.0,722.0,441.0,157.0,534.0,789.0,1028.0,2.0,4.0,1.0,6.0,1.0,3.0,3.0,3.0,1.0,4.0,2.0,CLASSIC,MATCHED_GAME,11.22.406.3587,0.0,30.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,146.0,4.0,0.0,0.0,11.0,113.0,4.0,8.0,3.0,2.0,8.0,2.0,2.0,0.0,0.0,2.0,6.0,12.0,9.0,13.0,10.0,12.0,9.0,13.0,10.0,12.0,11.0,7188.0,3481.0,744.0,1915.0,4297.0,2829.0,3481.0,343.0,5808.0,2892.0,127.0,42.0,19.0,142.0,132.0,5.0,178.0,8.0,166.0,151.0,1059.0,1759.0,5553.0,5112.0,246.0,828.0,8177.0,2775.0,612.0,5434.0,2.0,0.0,261489.0,205151.0,130843.0,3599.0,125445.0,105796.0,35406.0,395405.0,20443.0,0.0,1200319.0,8247.0,5842.0,6515.0,7028.0,5102.0,3925.0,11658.0,3503.0,6582.0,8327.0,7061.0,5849.0,11018.0,7140.0,6387.0,5116.0,8447.0,5734.0,7434.0,8723.0,7.0,2.0,0.0,602.0,217.0,0.0,558.0,268.0,0.0,385.0,162.0,0.0,5.0,49.0,7.0,10.0,12.0,42.0,11.0,5.0,9.0,7.0,200.0,9310.0,5842.0,10319.0,7034.0,8737.0,5563.0,11002.0,7215.0,9699.0,7922.0,2.0,0.0,3.0,0.0,3.0,0.0,1.0,1.0,0.0,13,15,30,30,150,136,15,13,56,55,16973,16005,425,545,12798,18757,627172,656405,30817,35912,36722,36187,1043,1149,76,81,26,11,40963,41680
751,6.0,7.0,7.0,4.0,11.0,2.0,2.0,2.0,4.0,237.0,421.0,130.0,1339.0,854.0,435.0,559.0,662.0,561.0,350.0,1.0,5.0,4.0,2.0,2.0,3.0,2.0,3.0,3.0,4.0,3.0,CLASSIC,MATCHED_GAME,11.22.406.3587,0.0,30.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,92.0,28.0,8.0,0.0,0.0,108.0,0.0,0.0,3.0,0.0,0.0,1.0,11.0,2.0,7.0,2.0,2.0,13.0,9.0,11.0,13.0,12.0,9.0,12.0,11.0,12.0,11.0,6789.0,2472.0,1224.0,1333.0,2391.0,2758.0,6363.0,0.0,0.0,6629.0,128.0,37.0,5.0,152.0,164.0,28.0,152.0,17.0,159.0,148.0,2538.0,580.0,2038.0,4329.0,9630.0,1078.0,1108.0,5729.0,6195.0,820.0,0.0,0.0,31429.0,37345.0,337514.0,102163.0,19319.0,40894.0,45550.0,213454.0,144044.0,348466.0,1200339.0,9327.0,3428.0,3652.0,6215.0,12979.0,3840.0,7471.0,6884.0,6839.0,7540.0,6802.0,4905.0,5670.0,7414.0,11593.0,5809.0,6659.0,8487.0,8711.0,6700.0,3.0,6.0,0.0,376.0,390.0,552.0,958.0,3.0,0.0,1155.0,643.0,90.0,8.0,38.0,10.0,11.0,9.0,52.0,7.0,6.0,7.0,11.0,100.0,10178.0,5146.0,7580.0,10454.0,9235.0,5955.0,9425.0,8085.0,9050.0,7432.0,3.0,2.0,0.0,1.0,2.0,1.0,0.0,0.0,5.0,12,17,30,30,128,108,17,11,58,55,14495,15464,477,513,19613,14432,531319,788859,36013,32162,37288,35462,1903,2264,90,69,31,17,43402,39138
